column_match_pair_a,Metadata_CellLine_pair_a,Metadata_Dosage_pair_a,row_match,pairwise_correlation,column_match_pair_b,Metadata_CellLine_pair_b,Metadata_Dosage_pair_b
5,CloneA,0.0,2,0.20710986774174533,2,WT,0.0
6,CloneE,0.0,2,0.24162733277746476,2,WT,0.0
7,CloneE,0.0,2,0.10151208210407349,2,WT,0.0
8,CloneE,0.0,2,0.006735654453212784,2,WT,0.0
9,WT,0.7,2,0.6278605195824222,2,WT,0.0
10,WT,0.7,2,0.5585693271632168,2,WT,0.0
11,WT,0.7,2,0.6525314048631692,2,WT,0.0
12,CloneA,0.7,2,0.5676561050292668,2,WT,0.0
13,CloneA,0.7,2,0.3126793850863106,2,WT,0.0
14,CloneE,0.7,2,0.0850580411104961,2,WT,0.0
15,CloneE,0.7,2,0.30408663525169005,2,WT,0.0
16,CloneE,0.7,2,0.10634919176120573,2,WT,0.0
17,WT,7.0,2,0.09762189483823955,2,WT,0.0
18,WT,7.0,2,-0.15868841286133015,2,WT,0.0
19,WT,7.0,2,-0.02241592115292994,2,WT,0.0
20,CloneA,7.0,2,-0.22705690576499504,2,WT,0.0
21,CloneA,7.0,2,-0.2871497661834142,2,WT,0.0
22,CloneA,7.0,2,-0.4059228829342992,2,WT,0.0
23,CloneE,7.0,2,-0.2739915423070012,2,WT,0.0
24,CloneE,7.0,2,-0.3069531053731587,2,WT,0.0
25,CloneE,7.0,2,-0.30665630343010586,2,WT,0.0
26,WT,70.0,2,-0.08601269491982674,2,WT,0.0
27,WT,70.0,2,0.007176913250872877,2,WT,0.0
28,WT,70.0,2,-0.3017108031892139,2,WT,0.0
29,CloneA,70.0,2,-0.32862663854454477,2,WT,0.0
30,CloneA,70.0,2,-0.06204966113114888,2,WT,0.0
31,CloneA,70.0,2,-0.24900909583710984,2,WT,0.0
32,CloneE,70.0,2,-0.15810144237514295,2,WT,0.0
33,CloneE,70.0,2,-0.2448409553500152,2,WT,0.0
34,CloneE,70.0,2,-0.09586832606866819,2,WT,0.0
35,CloneA,0.7,2,-0.23549702812239875,2,WT,0.0
4,CloneA,0.0,3,0.40576153119143255,3,CloneA,0.0
5,CloneA,0.0,3,0.5006153230025272,3,CloneA,0.0
6,CloneE,0.0,3,0.22436623834082373,3,CloneA,0.0
7,CloneE,0.0,3,0.14813005709539287,3,CloneA,0.0
8,CloneE,0.0,3,0.056305999429572484,3,CloneA,0.0
9,WT,0.7,3,0.3583395976735987,3,CloneA,0.0
10,WT,0.7,3,0.1384096813276272,3,CloneA,0.0
11,WT,0.7,3,0.2920026316046547,3,CloneA,0.0
12,CloneA,0.7,3,0.5306301093976943,3,CloneA,0.0
13,CloneA,0.7,3,0.23993065587477114,3,CloneA,0.0
14,CloneE,0.7,3,0.20769301051485933,3,CloneA,0.0
15,CloneE,0.7,3,0.27537094039195986,3,CloneA,0.0
16,CloneE,0.7,3,0.15022528339538396,3,CloneA,0.0
17,WT,7.0,3,-0.16802089018513308,3,CloneA,0.0
18,WT,7.0,3,-0.22020343853073499,3,CloneA,0.0
19,WT,7.0,3,-0.25145420504875376,3,CloneA,0.0
20,CloneA,7.0,3,-0.08982453339374175,3,CloneA,0.0
21,CloneA,7.0,3,-0.15297820964499298,3,CloneA,0.0
22,CloneA,7.0,3,-0.2325405106789666,3,CloneA,0.0
23,CloneE,7.0,3,-0.2249671994973992,3,CloneA,0.0
24,CloneE,7.0,3,-0.20143295475021683,3,CloneA,0.0
25,CloneE,7.0,3,-0.18882187351737173,3,CloneA,0.0
26,WT,70.0,3,-0.17176146248776503,3,CloneA,0.0
27,WT,70.0,3,-0.15496811161323196,3,CloneA,0.0
28,WT,70.0,3,-0.23349026915182416,3,CloneA,0.0
29,CloneA,70.0,3,0.02540725239498952,3,CloneA,0.0
30,CloneA,70.0,3,-0.1917510669927159,3,CloneA,0.0
31,CloneA,70.0,3,-0.11393279454787143,3,CloneA,0.0
32,CloneE,70.0,3,-0.10694703902490135,3,CloneA,0.0
33,CloneE,70.0,3,-0.13707242979795894,3,CloneA,0.0
34,CloneE,70.0,3,-0.03448472677502059,3,CloneA,0.0
35,CloneA,0.7,3,0.21603917042777812,3,CloneA,0.0
5,CloneA,0.0,4,0.530419093258163,4,CloneA,0.0
6,CloneE,0.0,4,0.26953573974548717,4,CloneA,0.0
7,CloneE,0.0,4,0.061784728813220245,4,CloneA,0.0
8,CloneE,0.0,4,0.10686963003501346,4,CloneA,0.0
9,WT,0.7,4,0.06835568381714689,4,CloneA,0.0
10,WT,0.7,4,0.16850368088593942,4,CloneA,0.0
11,WT,0.7,4,-0.03645632050446014,4,CloneA,0.0
12,CloneA,0.7,4,0.5272708393007889,4,CloneA,0.0
13,CloneA,0.7,4,0.32058736927992487,4,CloneA,0.0
14,CloneE,0.7,4,0.2636362123047722,4,CloneA,0.0
15,CloneE,0.7,4,0.4039416722909162,4,CloneA,0.0
16,CloneE,0.7,4,0.07955046347249095,4,CloneA,0.0
17,WT,7.0,4,-0.2482460542233428,4,CloneA,0.0
18,WT,7.0,4,-0.21377168486024387,4,CloneA,0.0
19,WT,7.0,4,-0.34249029909237555,4,CloneA,0.0
20,CloneA,7.0,4,-0.3257633746073669,4,CloneA,0.0
21,CloneA,7.0,4,-0.14367941070419227,4,CloneA,0.0
22,CloneA,7.0,4,-0.19343213549581845,4,CloneA,0.0
23,CloneE,7.0,4,-0.3220833674407423,4,CloneA,0.0
24,CloneE,7.0,4,-0.40737062571114396,4,CloneA,0.0
25,CloneE,7.0,4,-0.3983194362119209,4,CloneA,0.0
26,WT,70.0,4,-0.17275622750300032,4,CloneA,0.0
27,WT,70.0,4,-0.09784375150502934,4,CloneA,0.0
28,WT,70.0,4,-0.03590509076731604,4,CloneA,0.0
29,CloneA,70.0,4,-0.11421061652606183,4,CloneA,0.0
30,CloneA,70.0,4,-0.1390990634598707,4,CloneA,0.0
31,CloneA,70.0,4,-0.26115374363187444,4,CloneA,0.0
32,CloneE,70.0,4,-0.10788829192805778,4,CloneA,0.0
33,CloneE,70.0,4,-0.09348940789158874,4,CloneA,0.0
34,CloneE,70.0,4,-0.22868406455437057,4,CloneA,0.0
35,CloneA,0.7,4,0.07794571879616238,4,CloneA,0.0
6,CloneE,0.0,5,0.39449222878052764,5,CloneA,0.0
7,CloneE,0.0,5,0.3141169567623534,5,CloneA,0.0
8,CloneE,0.0,5,0.36313722726868586,5,CloneA,0.0
9,WT,0.7,5,-0.18921498514496726,5,CloneA,0.0
10,WT,0.7,5,-0.09874720888654635,5,CloneA,0.0
11,WT,0.7,5,0.05750627950970181,5,CloneA,0.0
12,CloneA,0.7,5,0.3762807469817904,5,CloneA,0.0
13,CloneA,0.7,5,0.16818858343960832,5,CloneA,0.0
14,CloneE,0.7,5,0.41266504817034483,5,CloneA,0.0
15,CloneE,0.7,5,0.28973017127529527,5,CloneA,0.0
16,CloneE,0.7,5,0.4137900995215523,5,CloneA,0.0
17,WT,7.0,5,-0.2627545116020464,5,CloneA,0.0
18,WT,7.0,5,-0.35378058312117316,5,CloneA,0.0
19,WT,7.0,5,-0.43002607270920257,5,CloneA,0.0
20,CloneA,7.0,5,-0.0968712366492555,5,CloneA,0.0
21,CloneA,7.0,5,-0.1264849935625925,5,CloneA,0.0
22,CloneA,7.0,5,-0.008742615993646799,5,CloneA,0.0
23,CloneE,7.0,5,-0.16046841712471052,5,CloneA,0.0
24,CloneE,7.0,5,-0.25046230597904756,5,CloneA,0.0
25,CloneE,7.0,5,-0.172701376538059,5,CloneA,0.0
26,WT,70.0,5,-0.25965170022631895,5,CloneA,0.0
27,WT,70.0,5,-0.2705873292659127,5,CloneA,0.0
28,WT,70.0,5,-0.2866871464862051,5,CloneA,0.0
29,CloneA,70.0,5,-0.1974601759417237,5,CloneA,0.0
30,CloneA,70.0,5,-0.07697396276272532,5,CloneA,0.0
31,CloneA,70.0,5,-0.09154467798475656,5,CloneA,0.0
32,CloneE,70.0,5,-0.2146828223396883,5,CloneA,0.0
33,CloneE,70.0,5,-0.2446720165882703,5,CloneA,0.0
34,CloneE,70.0,5,-0.14955481344554683,5,CloneA,0.0
35,CloneA,0.7,5,0.5006397697556841,5,CloneA,0.0
7,CloneE,0.0,6,0.7867536447795228,6,CloneE,0.0
8,CloneE,0.0,6,0.7206680508415237,6,CloneE,0.0
9,WT,0.7,6,-0.1142540133126561,6,CloneE,0.0
10,WT,0.7,6,-0.21118536772697172,6,CloneE,0.0
11,WT,0.7,6,-0.03249957312383201,6,CloneE,0.0
12,CloneA,0.7,6,0.1220305797986757,6,CloneE,0.0
13,CloneA,0.7,6,-0.13362032317740127,6,CloneE,0.0
14,CloneE,0.7,6,0.5968680807899397,6,CloneE,0.0
15,CloneE,0.7,6,0.6474442320577767,6,CloneE,0.0
16,CloneE,0.7,6,0.7434824717631736,6,CloneE,0.0
17,WT,7.0,6,-0.23952256364612012,6,CloneE,0.0
18,WT,7.0,6,-0.21744699953342722,6,CloneE,0.0
19,WT,7.0,6,-0.21344755098546989,6,CloneE,0.0
20,CloneA,7.0,6,-0.40141256300003364,6,CloneE,0.0
21,CloneA,7.0,6,-0.22846329173936006,6,CloneE,0.0
22,CloneA,7.0,6,-0.299891418895813,6,CloneE,0.0
23,CloneE,7.0,6,-0.11061934458657877,6,CloneE,0.0
24,CloneE,7.0,6,-0.15550201422522797,6,CloneE,0.0
25,CloneE,7.0,6,-0.13427148212961296,6,CloneE,0.0
26,WT,70.0,6,-0.29564062594633145,6,CloneE,0.0
27,WT,70.0,6,-0.3648066769835082,6,CloneE,0.0
28,WT,70.0,6,-0.34893101146748895,6,CloneE,0.0
29,CloneA,70.0,6,-0.2068728814346283,6,CloneE,0.0
30,CloneA,70.0,6,-0.005741957434785062,6,CloneE,0.0
31,CloneA,70.0,6,-0.24618987628387717,6,CloneE,0.0
32,CloneE,70.0,6,-0.04808228190358952,6,CloneE,0.0
33,CloneE,70.0,6,-0.13074143860229506,6,CloneE,0.0
34,CloneE,70.0,6,0.08188141858325282,6,CloneE,0.0
35,CloneA,0.7,6,0.10101966521504001,6,CloneE,0.0
8,CloneE,0.0,7,0.6960146356817012,7,CloneE,0.0
9,WT,0.7,7,-0.20863814177308923,7,CloneE,0.0
10,WT,0.7,7,-0.31245468698889994,7,CloneE,0.0
11,WT,0.7,7,-0.08824250825513859,7,CloneE,0.0
12,CloneA,0.7,7,-0.00013768828396659025,7,CloneE,0.0
13,CloneA,0.7,7,-0.11088067143264992,7,CloneE,0.0
14,CloneE,0.7,7,0.5909491271110865,7,CloneE,0.0
15,CloneE,0.7,7,0.4880943101352533,7,CloneE,0.0
16,CloneE,0.7,7,0.7421086506239447,7,CloneE,0.0
17,WT,7.0,7,-0.24765570616570876,7,CloneE,0.0
18,WT,7.0,7,-0.2309416255481714,7,CloneE,0.0
19,WT,7.0,7,-0.285615986188377,7,CloneE,0.0
20,CloneA,7.0,7,-0.292882422734185,7,CloneE,0.0
21,CloneA,7.0,7,-0.11617809514260104,7,CloneE,0.0
22,CloneA,7.0,7,-0.1455858776395547,7,CloneE,0.0
23,CloneE,7.0,7,0.018172307124698615,7,CloneE,0.0
24,CloneE,7.0,7,-0.10040530385735008,7,CloneE,0.0
25,CloneE,7.0,7,0.016880710314892165,7,CloneE,0.0
26,WT,70.0,7,-0.3082220087391952,7,CloneE,0.0
27,WT,70.0,7,-0.41407673725740696,7,CloneE,0.0
28,WT,70.0,7,-0.403018085354895,7,CloneE,0.0
29,CloneA,70.0,7,0.03451438862292321,7,CloneE,0.0
30,CloneA,70.0,7,0.08736265200510082,7,CloneE,0.0
31,CloneA,70.0,7,0.05125071834147957,7,CloneE,0.0
32,CloneE,70.0,7,-0.0885766766781133,7,CloneE,0.0
33,CloneE,70.0,7,-0.2045346003570735,7,CloneE,0.0
34,CloneE,70.0,7,0.0014354461774522167,7,CloneE,0.0
35,CloneA,0.7,7,0.3619477236884011,7,CloneE,0.0
9,WT,0.7,8,-0.3755497833174165,8,CloneE,0.0
10,WT,0.7,8,-0.31212297199430744,8,CloneE,0.0
11,WT,0.7,8,-0.19610137394524807,8,CloneE,0.0
12,CloneA,0.7,8,-0.0791918050798765,8,CloneE,0.0
13,CloneA,0.7,8,-0.30980917978778544,8,CloneE,0.0
14,CloneE,0.7,8,0.43228014954128663,8,CloneE,0.0
15,CloneE,0.7,8,0.45231384949467923,8,CloneE,0.0
16,CloneE,0.7,8,0.8889965739249588,8,CloneE,0.0
17,WT,7.0,8,-0.15766633061101357,8,CloneE,0.0
18,WT,7.0,8,-0.025361557730637824,8,CloneE,0.0
19,WT,7.0,8,-0.10811015343399212,8,CloneE,0.0
20,CloneA,7.0,8,-0.17145162635844413,8,CloneE,0.0
21,CloneA,7.0,8,-0.25175021884943416,8,CloneE,0.0
22,CloneA,7.0,8,-0.09487072951637807,8,CloneE,0.0
23,CloneE,7.0,8,0.08021700220022526,8,CloneE,0.0
24,CloneE,7.0,8,0.04761725320478487,8,CloneE,0.0
25,CloneE,7.0,8,0.14463405323382744,8,CloneE,0.0
26,WT,70.0,8,-0.16369249888214302,8,CloneE,0.0
27,WT,70.0,8,-0.26414352451986656,8,CloneE,0.0
28,WT,70.0,8,-0.20041066687586828,8,CloneE,0.0
29,CloneA,70.0,8,-0.21890695212361141,8,CloneE,0.0
30,CloneA,70.0,8,-0.07284156601680836,8,CloneE,0.0
31,CloneA,70.0,8,-0.2464984563585528,8,CloneE,0.0
32,CloneE,70.0,8,-0.19393405731593355,8,CloneE,0.0
33,CloneE,70.0,8,-0.23611593306218637,8,CloneE,0.0
34,CloneE,70.0,8,-0.07981215737290995,8,CloneE,0.0
35,CloneA,0.7,8,0.2213499937247528,8,CloneE,0.0
10,WT,0.7,9,0.7084443376799378,9,WT,0.7
11,WT,0.7,9,0.43761651106917326,9,WT,0.7
12,CloneA,0.7,9,0.5117110362462445,9,WT,0.7
13,CloneA,0.7,9,0.46456019414008554,9,WT,0.7
14,CloneE,0.7,9,-0.12105235051085972,9,WT,0.7
15,CloneE,0.7,9,0.09877878565656646,9,WT,0.7
16,CloneE,0.7,9,-0.36583442917112996,9,WT,0.7
17,WT,7.0,9,0.05805809052173508,9,WT,0.7
18,WT,7.0,9,-0.11885616262994306,9,WT,0.7
19,WT,7.0,9,-0.047927816288332946,9,WT,0.7
20,CloneA,7.0,9,-0.11027489192426031,9,WT,0.7
21,CloneA,7.0,9,0.0130585822090296,9,WT,0.7
22,CloneA,7.0,9,-0.32199080454843176,9,WT,0.7
23,CloneE,7.0,9,-0.26273949725676043,9,WT,0.7
24,CloneE,7.0,9,-0.2249950146773701,9,WT,0.7
25,CloneE,7.0,9,-0.16139935633661154,9,WT,0.7
26,WT,70.0,9,-0.07402401978650977,9,WT,0.7
27,WT,70.0,9,0.05077163985214129,9,WT,0.7
28,WT,70.0,9,-0.16056231674646562,9,WT,0.7
29,CloneA,70.0,9,-0.1664888752016055,9,WT,0.7
30,CloneA,70.0,9,0.03598483178281889,9,WT,0.7
31,CloneA,70.0,9,-0.13433723242886444,9,WT,0.7
32,CloneE,70.0,9,0.019673378566454344,9,WT,0.7
33,CloneE,70.0,9,-0.07477322730614669,9,WT,0.7
34,CloneE,70.0,9,-0.0568459486906547,9,WT,0.7
35,CloneA,0.7,9,-0.35279157289466456,9,WT,0.7
11,WT,0.7,10,0.5588919477327159,10,WT,0.7
12,CloneA,0.7,10,0.6189362613502022,10,WT,0.7
13,CloneA,0.7,10,0.35108212392270327,10,WT,0.7
14,CloneE,0.7,10,-0.22450673706553415,10,WT,0.7
15,CloneE,0.7,10,0.03261899878403229,10,WT,0.7
16,CloneE,0.7,10,-0.37444926693361014,10,WT,0.7
17,WT,7.0,10,0.3026950480089169,10,WT,0.7
18,WT,7.0,10,0.14276656226175496,10,WT,0.7
19,WT,7.0,10,0.1220187586511883,10,WT,0.7
20,CloneA,7.0,10,-0.008487905258795676,10,WT,0.7
21,CloneA,7.0,10,0.05291298945326775,10,WT,0.7
22,CloneA,7.0,10,-0.18290715311121947,10,WT,0.7
23,CloneE,7.0,10,-0.28594558232031886,10,WT,0.7
24,CloneE,7.0,10,-0.38605207413954207,10,WT,0.7
25,CloneE,7.0,10,-0.36335647203763155,10,WT,0.7
26,WT,70.0,10,0.1147357659177736,10,WT,0.7
27,WT,70.0,10,0.18467462187781547,10,WT,0.7
28,WT,70.0,10,-0.12751075100320272,10,WT,0.7
29,CloneA,70.0,10,-0.29291364523933966,10,WT,0.7
30,CloneA,70.0,10,-0.03492286759997194,10,WT,0.7
31,CloneA,70.0,10,-0.2573658600106471,10,WT,0.7
32,CloneE,70.0,10,-0.32340319547577734,10,WT,0.7
33,CloneE,70.0,10,-0.37977385089586996,10,WT,0.7
34,CloneE,70.0,10,-0.4031560519973549,10,WT,0.7
35,CloneA,0.7,10,-0.3395918033017541,10,WT,0.7
12,CloneA,0.7,11,0.3732112627501372,11,WT,0.7
13,CloneA,0.7,11,0.11833123853206307,11,WT,0.7
14,CloneE,0.7,11,-0.20944157920525,11,WT,0.7
15,CloneE,0.7,11,-0.1432171988203112,11,WT,0.7
16,CloneE,0.7,11,-0.03688216417254882,11,WT,0.7
17,WT,7.0,11,0.24848186025788954,11,WT,0.7
18,WT,7.0,11,-0.004245575525703027,11,WT,0.7
19,WT,7.0,11,0.08672924206461079,11,WT,0.7
20,CloneA,7.0,11,0.08613932346163364,11,WT,0.7
21,CloneA,7.0,11,0.03891577552245406,11,WT,0.7
22,CloneA,7.0,11,-0.07281731715586237,11,WT,0.7
23,CloneE,7.0,11,0.01367770725275192,11,WT,0.7
24,CloneE,7.0,11,-0.2039985446182681,11,WT,0.7
25,CloneE,7.0,11,-0.3668943917839794,11,WT,0.7
26,WT,70.0,11,0.10045147640900001,11,WT,0.7
27,WT,70.0,11,0.14677192638178083,11,WT,0.7
28,WT,70.0,11,-0.13871150488462217,11,WT,0.7
29,CloneA,70.0,11,-0.230592268945272,11,WT,0.7
30,CloneA,70.0,11,0.0007917244688970428,11,WT,0.7
31,CloneA,70.0,11,-0.17806602440097088,11,WT,0.7
32,CloneE,70.0,11,-0.1922706934298788,11,WT,0.7
33,CloneE,70.0,11,-0.26515831823078634,11,WT,0.7
34,CloneE,70.0,11,-0.11980981690937641,11,WT,0.7
35,CloneA,0.7,11,-0.05469253409026215,11,WT,0.7
13,CloneA,0.7,12,0.36463098382378,12,CloneA,0.7
14,CloneE,0.7,12,0.10273224333569243,12,CloneA,0.7
15,CloneE,0.7,12,0.2854727546415757,12,CloneA,0.7
16,CloneE,0.7,12,-0.07861368285205987,12,CloneA,0.7
17,WT,7.0,12,-0.08296115869901491,12,CloneA,0.7
18,WT,7.0,12,-0.12468058284590797,12,CloneA,0.7
19,WT,7.0,12,-0.2175823714418373,12,CloneA,0.7
20,CloneA,7.0,12,-0.15660862737931114,12,CloneA,0.7
21,CloneA,7.0,12,-0.11561888018488611,12,CloneA,0.7
22,CloneA,7.0,12,-0.232754658981736,12,CloneA,0.7
23,CloneE,7.0,12,-0.3964472716069083,12,CloneA,0.7
24,CloneE,7.0,12,-0.4498734680146947,12,CloneA,0.7
25,CloneE,7.0,12,-0.3993089877449659,12,CloneA,0.7
26,WT,70.0,12,-0.10727076460142955,12,CloneA,0.7
27,WT,70.0,12,-0.06820876429512332,12,CloneA,0.7
28,WT,70.0,12,-0.22359053377086496,12,CloneA,0.7
29,CloneA,70.0,12,-0.2677431968823534,12,CloneA,0.7
30,CloneA,70.0,12,-0.29059972989127236,12,CloneA,0.7
31,CloneA,70.0,12,-0.28400755529891,12,CloneA,0.7
32,CloneE,70.0,12,-0.318707409781361,12,CloneA,0.7
33,CloneE,70.0,12,-0.337503668027776,12,CloneA,0.7
34,CloneE,70.0,12,-0.26247782012214077,12,CloneA,0.7
35,CloneA,0.7,12,-0.04108739081237442,12,CloneA,0.7
14,CloneE,0.7,13,0.15624393387449595,13,CloneA,0.7
15,CloneE,0.7,13,0.2757529088587236,13,CloneA,0.7
16,CloneE,0.7,13,-0.21322965478904438,13,CloneA,0.7
17,WT,7.0,13,-0.23313601855527605,13,CloneA,0.7
18,WT,7.0,13,-0.48953766036210816,13,CloneA,0.7
19,WT,7.0,13,-0.4410184524737741,13,CloneA,0.7
20,CloneA,7.0,13,-0.21211607765311094,13,CloneA,0.7
21,CloneA,7.0,13,0.009096530308522574,13,CloneA,0.7
22,CloneA,7.0,13,-0.13566581336140815,13,CloneA,0.7
23,CloneE,7.0,13,0.02418102020339778,13,CloneA,0.7
24,CloneE,7.0,13,-0.10138301969712817,13,CloneA,0.7
25,CloneE,7.0,13,-0.0055561598532854976,13,CloneA,0.7
26,WT,70.0,13,-0.28958714289217363,13,CloneA,0.7
27,WT,70.0,13,-0.18868811802485644,13,CloneA,0.7
28,WT,70.0,13,-0.27988708344148344,13,CloneA,0.7
29,CloneA,70.0,13,-0.20717582057202943,13,CloneA,0.7
30,CloneA,70.0,13,0.2342296148963964,13,CloneA,0.7
31,CloneA,70.0,13,0.10840312904159921,13,CloneA,0.7
32,CloneE,70.0,13,0.11261814421352877,13,CloneA,0.7
33,CloneE,70.0,13,-0.0098951002088135,13,CloneA,0.7
34,CloneE,70.0,13,-0.11843282080432366,13,CloneA,0.7
35,CloneA,0.7,13,-0.024942752743759716,13,CloneA,0.7
15,CloneE,0.7,14,0.683141025172451,14,CloneE,0.7
16,CloneE,0.7,14,0.48871087850392386,14,CloneE,0.7
17,WT,7.0,14,-0.2981190613974849,14,CloneE,0.7
18,WT,7.0,14,-0.3573614488299313,14,CloneE,0.7
19,WT,7.0,14,-0.4047954201182451,14,CloneE,0.7
20,CloneA,7.0,14,-0.4405524367141806,14,CloneE,0.7
21,CloneA,7.0,14,-0.20867847465350042,14,CloneE,0.7
22,CloneA,7.0,14,-0.28820099331070115,14,CloneE,0.7
23,CloneE,7.0,14,-0.04211535277254473,14,CloneE,0.7
24,CloneE,7.0,14,-0.12044868916870398,14,CloneE,0.7
25,CloneE,7.0,14,-0.12948826258567897,14,CloneE,0.7
26,WT,70.0,14,-0.36137080772021773,14,CloneE,0.7
27,WT,70.0,14,-0.3497403577295184,14,CloneE,0.7
28,WT,70.0,14,-0.4417171530142028,14,CloneE,0.7
29,CloneA,70.0,14,-0.18753671829535226,14,CloneE,0.7
30,CloneA,70.0,14,0.10813327884844161,14,CloneE,0.7
31,CloneA,70.0,14,-0.05352699123426388,14,CloneE,0.7
32,CloneE,70.0,14,0.023017931528172685,14,CloneE,0.7
33,CloneE,70.0,14,-0.06305994379745246,14,CloneE,0.7
34,CloneE,70.0,14,-0.022156364902942115,14,CloneE,0.7
35,CloneA,0.7,14,0.23927586521115402,14,CloneE,0.7
16,CloneE,0.7,15,0.4213913992842805,15,CloneE,0.7
17,WT,7.0,15,-0.26125250222811325,15,CloneE,0.7
18,WT,7.0,15,-0.32969194204684377,15,CloneE,0.7
19,WT,7.0,15,-0.4018024249286788,15,CloneE,0.7
20,CloneA,7.0,15,-0.5318928329745642,15,CloneE,0.7
21,CloneA,7.0,15,-0.22586468030417056,15,CloneE,0.7
22,CloneA,7.0,15,-0.4443443371180381,15,CloneE,0.7
23,CloneE,7.0,15,-0.1407698996304161,15,CloneE,0.7
24,CloneE,7.0,15,-0.30407384527326836,15,CloneE,0.7
