Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
220055	E09	4659	220055	20210312	Clone E 	3	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	E10	1609	220055	20210312	WT clone 01	4	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	E11	1961	220055	20210312	WT clone 02	5	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	F02	3135	220055	20210312	BZ002	10	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	F03	2544	220055	20210312	BZ001	9	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	F04	1433	220055	20210312	WT clone 05	8	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	F05	3513	220055	20210312	WT clone 04	7	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	F06	1323	220055	20210312	WT clone 03	6	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	F07	2906	220055	20210312	BZ002	10	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	F08	1908	220055	20210312	BZ001	9	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	F09	1484	220055	20210312	WT clone 05	8	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	F10	3206	220055	20210312	WT clone 04	7	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	F11	1939	220055	20210312	WT clone 03	6	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	G02	1015	220055	20210312	BZ003	11	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	G03	885	220055	20210312	BZ004	12	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	G04	1105	220055	20210312	BZ005	13	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	G05	1229	220055	20210312	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	G06	1440	220055	20210312	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	G07	1114	220055	20210312	BZ003	11	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	G08	776	220055	20210312	BZ004	12	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	G09	1029	220055	20210312	BZ005	13	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	G10	1388	220055	20210312	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220055	G11	993	220055	20210312	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
