Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
220777	B02	4703	220777	20210617	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	B03	4835	220777	20210617	Clone A	2	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	B04	3537	220777	20210617	Clone E 	3	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	B05	4254	220777	20210617	WT clone 10	4	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	B06	4566	220777	20210617	WT clone 12	5	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	B07	3353	220777	20210617	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	B08	4556	220777	20210617	Clone A	2	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	B09	3463	220777	20210617	Clone E 	3	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	B10	4526	220777	20210617	WT clone 10	4	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	B11	5395	220777	20210617	WT clone 12	5	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	C02	2415	220777	20210617	BZ007	10	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	C03	4420	220777	20210617	BZ006	9	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	C04	3831	220777	20210617	WT clone 15	8	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	C05	4284	220777	20210617	WT clone 14	7	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	C06	6171	220777	20210617	WT clone 13	6	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	C07	2225	220777	20210617	BZ007	10	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	C08	4500	220777	20210617	BZ006	9	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	C09	4049	220777	20210617	WT clone 15	8	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	C10	4905	220777	20210617	WT clone 14	7	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	C11	6374	220777	20210617	WT clone 13	6	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	D02	2974	220777	20210617	BZ008	11	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	D03	1693	220777	20210617	BZ009	12	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	D04	2522	220777	20210617	BZ010	13	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	D05	4070	220777	20210617	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	D06	4052	220777	20210617	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	D07	2915	220777	20210617	BZ008	11	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	D08	1946	220777	20210617	BZ009	12	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	D09	2632	220777	20210617	BZ010	13	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	D10	4811	220777	20210617	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	D11	4220	220777	20210617	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	E02	4009	220777	20210617	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	E03	3245	220777	20210617	Clone A	2	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	E04	2979	220777	20210617	Clone E 	3	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	E05	3709	220777	20210617	WT clone 10	4	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	E06	3897	220777	20210617	WT clone 12	5	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	E07	3063	220777	20210617	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	E08	4247	220777	20210617	Clone A	2	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	E09	2787	220777	20210617	Clone E 	3	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	E10	3844	220777	20210617	WT clone 10	4	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
220777	E11	5793	220777	20210617	WT clone 12	5	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
