Metadata_Plate	Metadata_Well	Metadata_Site	cell_count	Metadata_plate_map_name	Metadata_clone_number	Metadata_plate_ID	Metadata_plate_filename	Metadata_treatment
217760	B03	12	1951	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	B03	13	1668	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	B03	14	1543	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	B03	15	1936	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	B03	16	1351	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	B03	17	1578	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	B04	1	1364	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	2	1949	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	3	2029	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	4	1936	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	5	1715	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	6	1853	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	7	2118	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	8	1952	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	9	1482	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	10	1770	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	11	2025	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	12	2057	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	13	1763	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	14	1730	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	15	2101	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	16	1592	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B04	17	1702	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	B05	1	1980	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	2	1411	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	3	1696	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	4	1372	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	5	1172	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	6	1361	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	7	1942	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	8	1140	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	9	988	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	10	1367	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	11	1678	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	12	1301	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	13	961	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	14	1098	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	15	1721	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	16	1002	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B05	17	1135	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	B06	1	2114	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	2	1824	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	3	2128	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	4	2057	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	5	1843	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	6	1994	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	7	2112	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	8	1872	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	9	1552	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	10	1782	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	11	1857	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	12	1823	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	13	1396	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	14	1223	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	15	1632	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	16	968	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B06	17	1421	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	B07	1	1759	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	2	1267	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	3	1886	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	4	1129	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	5	1043	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	6	1071	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	7	1704	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	8	1136	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	9	984	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	10	1054	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	11	1294	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	12	1414	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	13	948	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	14	888	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	15	1445	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	16	611	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B07	17	1124	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	B08	1	1984	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	2	1268	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	3	1858	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	4	1339	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	5	1083	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	6	912	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	7	1732	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	8	1144	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	9	855	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	10	910	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	11	1309	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	12	1407	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	13	689	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	14	851	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	15	1479	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	16	660	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B08	17	1418	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	B09	1	1937	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	2	1443	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	3	1797	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	4	1420	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	5	1141	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	6	1176	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	7	1720	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	8	1098	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	9	766	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	10	1014	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	11	1207	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	12	1063	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	13	857	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	14	781	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	15	1273	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	16	617	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B09	17	1312	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	B10	1	2169	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	2	2013	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	3	1972	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	4	1985	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	5	1902	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	6	1818	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	7	1898	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	8	1764	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	9	1784	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	10	1790	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	11	1953	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	12	1478	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	13	1470	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	14	1873	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	15	1301	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	16	1269	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B10	17	1894	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	1	1909	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	2	1803	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	3	1978	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	4	1892	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	5	1863	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	6	1963	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	7	1686	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	8	1959	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	9	1940	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	10	1843	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	11	1819	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	12	1697	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	13	1829	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	14	1888	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	15	1240	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	16	1733	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	B11	17	1992	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C02	1	2073	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	2	1963	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	3	1882	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	4	2050	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	5	2177	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	6	2038	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	7	2095	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	8	1938	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	9	1915	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	10	2099	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	11	2133	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	12	1715	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	13	1235	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	14	1503	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	15	2185	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	16	1402	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C02	17	659	217760	BZ017	217760	20191120-20191115-HiDensity	DMSO
217760	C03	1	1770	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	2	1203	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	3	2110	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	4	1529	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	5	1323	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	6	1454	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	7	1651	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	8	1387	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	9	1268	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	10	1346	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	11	1731	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	12	1473	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	13	864	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	14	895	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	15	1944	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	16	797	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C03	17	896	217760	BZ008	217760	20191120-20191115-HiDensity	DMSO
217760	C04	1	1774	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	2	1320	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	3	1846	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	4	1408	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	5	1436	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	6	1430	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	7	1847	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	8	1385	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	9	1028	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	10	1397	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	11	1535	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	12	1416	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	13	1120	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	14	1217	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	15	1779	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	16	746	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C04	17	1297	217760	BZ001	217760	20191120-20191115-HiDensity	DMSO
217760	C05	1	1820	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	2	1671	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	3	1970	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	4	1565	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	5	1351	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	6	1415	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	7	1700	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	8	1295	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	9	1178	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	10	1166	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	11	1612	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	12	1406	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	13	905	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	14	1042	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	16	728	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C05	17	1281	217760	WT011	217760	20191120-20191115-HiDensity	DMSO
217760	C06	1	1793	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	2	1834	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	3	1981	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	4	2046	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	5	1999	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	6	1983	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	7	2028	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	8	2153	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	9	1953	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	10	1767	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	11	1929	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	12	2061	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	13	2040	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	14	1708	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	15	1875	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	16	1503	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C06	17	1518	217760	BZ018	217760	20191120-20191115-HiDensity	DMSO
217760	C07	1	1925	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	2	1644	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	3	1845	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	4	1400	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	5	1541	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	6	1331	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	7	1885	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	8	1409	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	9	1036	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	10	1090	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	11	1526	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	12	1633	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	13	962	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	14	1254	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	15	1660	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	16	977	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C07	17	1254	217760	WT009	217760	20191120-20191115-HiDensity	DMSO
217760	C08	1	2191	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	2	1996	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	3	2068	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	4	2010	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	5	1758	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	6	1926	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	7	2149	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	8	1811	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	9	1719	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	10	1693	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	11	2030	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	12	1849	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	13	1548	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	14	1565	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	15	2084	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	16	1443	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C08	17	1959	217760	WT008	217760	20191120-20191115-HiDensity	DMSO
217760	C09	1	2056	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	2	1878	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	3	2006	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	4	1753	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	5	1788	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	6	1733	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	7	1944	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	8	1668	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	9	1683	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	10	1650	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	11	1726	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	12	1785	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	13	1667	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	14	1615	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	15	1858	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	16	1530	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C09	17	1655	217760	WT002	217760	20191120-20191115-HiDensity	DMSO
217760	C10	1	1890	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	2	1987	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	3	2049	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	4	1963	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	5	2069	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	6	2057	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	7	1906	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	8	2137	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	9	2127	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	10	2198	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	11	2097	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	12	1964	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	13	1924	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	14	2002	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	15	1858	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	16	1296	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C10	17	2000	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	1	1747	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	2	1722	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	3	2031	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	4	1753	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	5	1774	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	6	1888	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	7	1799	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	8	1915	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	9	2063	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	10	2037	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	11	2016	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	12	1908	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	13	2066	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	14	1968	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	15	1796	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	16	2014	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
217760	C11	17	2009	217760	WT_parental	217760	20191120-20191115-HiDensity	DMSO
