Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
221064	G02	1490	221064	20210728	BZ008	11	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	G03	770	221064	20210728	BZ009	12	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	G04	1221	221064	20210728	BZ010	13	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	G05	2621	221064	20210728	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
221064	G06	2733	221064	20210728	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
221064	G07	1734	221064	20210728	BZ008	11	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	G08	732	221064	20210728	BZ009	12	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	G09	1469	221064	20210728	BZ010	13	7 nM bortezomib	2	4 hr	2.5x10^3 cells/well	48 hr
221064	G10	3093	221064	20210728	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
221064	G11	2745	221064	20210728	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
