Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
218697	F05	7749	218697	20200818	CB5038 clone 16	9	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	F06	6791	218697	20200818	CB5038 clone 17	10	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	F07	14428	218697	20200818	WT parental	1	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	F08	11737	218697	20200818	WT clone 04	2	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	F09	7084	218697	20200818	WT clone 05	3	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	F10	8765	218697	20200818	WT clone 06	4	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	F11	5320	218697	20200818	WT clone 07	5	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	G02	3821	218697	20200818	CB5038 clone 13	6	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	G03	8464	218697	20200818	CB5038 clone 14	7	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	G04	6944	218697	20200818	CB5038 clone 15	8	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	G05	7151	218697	20200818	CB5038 clone 16	9	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	G06	6138	218697	20200818	CB5038 clone 17	10	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	G07	12254	218697	20200818	WT parental	1	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	G08	10457	218697	20200818	WT clone 04	2	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	G09	6516	218697	20200818	WT clone 05	3	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	G10	8375	218697	20200818	WT clone 06	4	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218697	G11	4801	218697	20200818	WT clone 07	5	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
