Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
220778	B02	1670	220778	20210617	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	B03	2520	220778	20210617	Clone A	2	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	B04	1886	220778	20210617	Clone E 	3	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	B05	2286	220778	20210617	WT clone 10	4	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	B06	3213	220778	20210617	WT clone 12	5	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	B07	1829	220778	20210617	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	B08	2620	220778	20210617	Clone A	2	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	B09	1891	220778	20210617	Clone E 	3	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	B10	2174	220778	20210617	WT clone 10	4	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	B11	3492	220778	20210617	WT clone 12	5	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	C02	1351	220778	20210617	BZ007	10	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	C03	1411	220778	20210617	BZ006	9	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	C04	1715	220778	20210617	WT clone 15	8	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	C05	1826	220778	20210617	WT clone 14	7	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	C06	2325	220778	20210617	WT clone 13	6	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	C07	1076	220778	20210617	BZ007	10	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	C08	1764	220778	20210617	BZ006	9	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	C09	1790	220778	20210617	WT clone 15	8	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	C10	1922	220778	20210617	WT clone 14	7	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	C11	2387	220778	20210617	WT clone 13	6	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	D02	947	220778	20210617	BZ008	11	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	D03	914	220778	20210617	BZ009	12	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	D04	1216	220778	20210617	BZ010	13	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	D05	1961	220778	20210617	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	D06	1981	220778	20210617	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	D07	1188	220778	20210617	BZ008	11	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	D08	793	220778	20210617	BZ009	12	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	D09	1293	220778	20210617	BZ010	13	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	D10	2354	220778	20210617	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	D11	2237	220778	20210617	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	E02	2058	220778	20210617	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	E03	2471	220778	20210617	Clone A	2	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	E04	2009	220778	20210617	Clone E 	3	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	E05	2016	220778	20210617	WT clone 10	4	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	E06	2830	220778	20210617	WT clone 12	5	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	E07	1935	220778	20210617	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	E08	2650	220778	20210617	Clone A	2	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	E09	2139	220778	20210617	Clone E 	3	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	E10	2184	220778	20210617	WT clone 10	4	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	E11	3244	220778	20210617	WT clone 12	5	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	F02	1135	220778	20210617	BZ007	10	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	F03	1562	220778	20210617	BZ006	9	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	F04	1670	220778	20210617	WT clone 15	8	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	F05	1699	220778	20210617	WT clone 14	7	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	F06	2251	220778	20210617	WT clone 13	6	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	F07	930	220778	20210617	BZ007	10	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	F08	1580	220778	20210617	BZ006	9	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	F09	1582	220778	20210617	WT clone 15	8	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	F10	1660	220778	20210617	WT clone 14	7	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	F11	2216	220778	20210617	WT clone 13	6	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	G02	1081	220778	20210617	BZ008	11	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	G03	913	220778	20210617	BZ009	12	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	G04	1153	220778	20210617	BZ010	13	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	G05	2024	220778	20210617	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	G06	1919	220778	20210617	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	G07	1009	220778	20210617	BZ008	11	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	G08	749	220778	20210617	BZ009	12	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	G09	1113	220778	20210617	BZ010	13	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	G10	1850	220778	20210617	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220778	G11	2212	220778	20210617	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
