Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
219901	B02	3404	219901	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	B03	1726	219901	20210219	Clone A	2	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	B04	2423	219901	20210219	Clone E 	3	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	B05	3307	219901	20210219	WT clone 01	4	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	B06	332	219901	20210219	WT clone 02	5	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	B07	4250	219901	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	B08	1666	219901	20210219	Clone A	2	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	B09	2391	219901	20210219	Clone E 	3	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	B10	3748	219901	20210219	WT clone 01	4	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	B11	877	219901	20210219	WT clone 02	5	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	C02	1103	219901	20210219	BZ002	10	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	C03	879	219901	20210219	BZ001	9	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	C04	706	219901	20210219	WT clone 05	8	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	C05	1193	219901	20210219	WT clone 04	7	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	C06	1384	219901	20210219	WT clone 03	6	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	C07	1468	219901	20210219	BZ002	10	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	C08	506	219901	20210219	BZ001	9	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	C09	827	219901	20210219	WT clone 05	8	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	C10	1109	219901	20210219	WT clone 04	7	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	C11	1944	219901	20210219	WT clone 03	6	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	D02	1922	219901	20210219	BZ003	11	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	D03	2436	219901	20210219	BZ004	12	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	D04	2177	219901	20210219	BZ005	13	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	D05	4391	219901	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	D06	3431	219901	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	D07	1262	219901	20210219	BZ003	11	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	D08	2596	219901	20210219	BZ004	12	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	D09	2080	219901	20210219	BZ005	13	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	D10	4055	219901	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	D11	4553	219901	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	E02	8878	219901	20210219	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	E03	1709	219901	20210219	Clone A	2	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	E04	2013	219901	20210219	Clone E 	3	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
219901	E05	3931	219901	20210219	WT clone 01	4	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
