Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
218857	B02	12282	218857	20200825	WT parental	1	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	B03	7753	218857	20200825	WT clone 04	2	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	B04	6482	218857	20200825	WT clone 05	3	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	B05	11929	218857	20200825	WT clone 06	4	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	B06	5187	218857	20200825	WT clone 07	5	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	B07	7292	218857	20200825	CB5038 clone 13	6	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	B08	2546	218857	20200825	CB5038 clone 14	7	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	B09	7291	218857	20200825	CB5038 clone 15	8	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	B10	3400	218857	20200825	CB5038 clone 16	9	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	B11	2685	218857	20200825	CB5038 clone 17	10	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	C02	12369	218857	20200825	WT parental	1	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	C03	8338	218857	20200825	WT clone 04	2	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	C04	8729	218857	20200825	WT clone 05	3	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	C05	12643	218857	20200825	WT clone 06	4	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	C06	9127	218857	20200825	WT clone 07	5	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	C07	8428	218857	20200825	CB5038 clone 13	6	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	C08	2485	218857	20200825	CB5038 clone 14	7	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	C09	6869	218857	20200825	CB5038 clone 15	8	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	C10	2682	218857	20200825	CB5038 clone 16	9	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	C11	2643	218857	20200825	CB5038 clone 17	10	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	D02	15317	218857	20200825	WT parental	1	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	D03	8996	218857	20200825	WT clone 04	2	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	D04	10389	218857	20200825	WT clone 05	3	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	D05	12552	218857	20200825	WT clone 06	4	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	D06	8762	218857	20200825	WT clone 07	5	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	D07	8117	218857	20200825	CB5038 clone 13	6	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	D08	2752	218857	20200825	CB5038 clone 14	7	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	D09	7895	218857	20200825	CB5038 clone 15	8	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	D10	2946	218857	20200825	CB5038 clone 16	9	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	D11	3307	218857	20200825	CB5038 clone 17	10	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	E02	10240	218857	20200825	CB5038 clone 13	6	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	E03	4056	218857	20200825	CB5038 clone 14	7	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	E04	8987	218857	20200825	CB5038 clone 15	8	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	E05	2690	218857	20200825	CB5038 clone 16	9	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	E06	6335	218857	20200825	CB5038 clone 17	10	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	E07	12772	218857	20200825	WT parental	1	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	E08	7152	218857	20200825	WT clone 04	2	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	E09	9771	218857	20200825	WT clone 05	3	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	E10	11337	218857	20200825	WT clone 06	4	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	E11	9082	218857	20200825	WT clone 07	5	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	F02	10114	218857	20200825	CB5038 clone 13	6	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	F03	4502	218857	20200825	CB5038 clone 14	7	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	F04	8113	218857	20200825	CB5038 clone 15	8	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	F05	3242	218857	20200825	CB5038 clone 16	9	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	F06	3263	218857	20200825	CB5038 clone 17	10	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	F07	13058	218857	20200825	WT parental	1	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	F08	8152	218857	20200825	WT clone 04	2	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	F09	9943	218857	20200825	WT clone 05	3	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	F10	11222	218857	20200825	WT clone 06	4	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	F11	10334	218857	20200825	WT clone 07	5	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	G02	7154	218857	20200825	CB5038 clone 13	6	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	G03	3462	218857	20200825	CB5038 clone 14	7	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	G04	7712	218857	20200825	CB5038 clone 15	8	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	G05	2959	218857	20200825	CB5038 clone 16	9	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	G06	2790	218857	20200825	CB5038 clone 17	10	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	G07	13519	218857	20200825	WT parental	1	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	G08	5496	218857	20200825	WT clone 04	2	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	G09	9091	218857	20200825	WT clone 05	3	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	G10	8531	218857	20200825	WT clone 06	4	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
218857	G11	5973	218857	20200825	WT clone 07	5	700 nM CB-5083	2	4 hr	2.5x10^3 cells/well	72 hr
