Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
220951	B02	2041	220951	20210719	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	B03	2716	220951	20210719	Clone A	2	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	B04	2390	220951	20210719	Clone E 	3	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	B05	1184	220951	20210719	WT clone 10	4	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	B06	2749	220951	20210719	WT clone 12	5	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	B07	1284	220951	20210719	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	B08	2233	220951	20210719	Clone A	2	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	B09	1807	220951	20210719	Clone E 	3	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	B10	1302	220951	20210719	WT clone 10	4	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	B11	2146	220951	20210719	WT clone 12	5	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	C02	1454	220951	20210719	BZ007	10	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	C03	6705	220951	20210719	BZ006	9	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	C04	1948	220951	20210719	WT clone 15	8	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	C05	1028	220951	20210719	WT clone 14	7	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	C06	2285	220951	20210719	WT clone 13	6	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	C07	1207	220951	20210719	BZ007	10	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	C08	6169	220951	20210719	BZ006	9	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	C09	2009	220951	20210719	WT clone 15	8	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	C10	1057	220951	20210719	WT clone 14	7	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	C11	2506	220951	20210719	WT clone 13	6	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	D02	1514	220951	20210719	BZ008	11	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	D03	601	220951	20210719	BZ009	12	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	D04	1999	220951	20210719	BZ010	13	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	D05	2005	220951	20210719	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	D06	1936	220951	20210719	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	D07	1577	220951	20210719	BZ008	11	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	D08	544	220951	20210719	BZ009	12	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	D09	2075	220951	20210719	BZ010	13	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	D10	2267	220951	20210719	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	D11	2310	220951	20210719	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	E02	1966	220951	20210719	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	E03	2749	220951	20210719	Clone A	2	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	E04	1894	220951	20210719	Clone E 	3	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	E05	1134	220951	20210719	WT clone 10	4	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	E06	2298	220951	20210719	WT clone 12	5	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	E07	1510	220951	20210719	WT parental	1	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	E08	2555	220951	20210719	Clone A	2	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
220951	E09	2068	220951	20210719	Clone E 	3	0.1% DMSO	1	4 hr	2.5x10^3 cells/well	48 hr
