Metadata_Plate	Metadata_Well	Metadata_Site	cell_count	Metadata_plate_map_name	Metadata_clone_number	Metadata_plate_ID	Metadata_plate_filename	Metadata_treatment
217766	D02	2	1464	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	3	915	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	4	1716	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	5	1611	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	6	1619	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	7	1950	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	8	1803	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	9	1833	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	10	1912	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	11	1877	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	12	1522	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	13	1484	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	14	1456	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	15	1770	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	16	1344	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D02	17	934	217766	BZ017	217766	20191122-20191119-HiDensity	DMSO
217766	D03	1	2167	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	2	2015	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	3	1242	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	4	2086	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	5	1991	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	6	2067	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	7	2063	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	8	1879	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	9	1702	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	10	1908	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	11	2011	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	12	1710	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	13	1303	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	14	1201	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	15	1578	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	16	1115	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D03	17	1098	217766	WT002	217766	20191122-20191119-HiDensity	DMSO
217766	D04	1	2125	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	2	1770	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	3	1762	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	4	1779	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	5	1880	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	6	1808	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	7	1971	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	8	1680	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	9	1442	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	10	1234	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	11	1750	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	12	1285	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	13	932	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	14	859	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	15	1252	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	16	1010	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D04	17	883	217766	WT008	217766	20191122-20191119-HiDensity	DMSO
217766	D05	1	1502	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	2	1479	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	3	1968	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	4	1870	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	5	1661	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	6	1698	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	7	1610	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	8	1546	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	9	1396	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	10	1320	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	11	1358	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	12	1281	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	13	816	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	14	866	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	15	1018	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	16	996	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D05	17	820	217766	WT009	217766	20191122-20191119-HiDensity	DMSO
217766	D06	1	981	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	2	889	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	3	1122	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	4	1036	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	5	1124	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	6	1081	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	7	1196	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	8	890	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	9	1172	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	10	1032	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	11	1181	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	12	934	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	13	886	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	14	908	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	15	950	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	16	838	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D06	17	679	217766	BZ018	217766	20191122-20191119-HiDensity	DMSO
217766	D07	1	1542	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	2	1422	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	3	1330	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	4	1443	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	5	1328	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	6	1357	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	7	1495	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	8	1473	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	9	1353	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	10	1575	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	11	1282	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	12	1594	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	13	1533	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	14	1461	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	15	1483	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	16	1332	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D07	17	1116	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D08	1	1626	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	2	995	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	3	562	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	4	1212	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	5	1337	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	6	1166	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	7	1454	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	8	1064	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	9	978	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	10	1141	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	11	1108	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	12	1154	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	13	876	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	14	815	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	15	880	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	16	720	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D08	17	550	217766	WT011	217766	20191122-20191119-HiDensity	DMSO
217766	D09	1	1928	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	2	1340	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	3	1060	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	4	1557	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	5	1422	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	6	1559	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	7	1454	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	8	1640	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	9	1233	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	10	1165	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	11	1323	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	12	1231	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	13	929	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	14	818	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	15	923	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	16	1079	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D09	17	872	217766	BZ001	217766	20191122-20191119-HiDensity	DMSO
217766	D10	1	1691	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	2	1419	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	3	2101	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	4	2110	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	5	2126	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	6	2109	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	7	1962	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	8	1957	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	9	1963	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	10	1705	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	11	1659	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	12	1627	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	13	1528	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	14	1429	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	15	1358	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	16	1315	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D10	17	1409	217766	BZ008	217766	20191122-20191119-HiDensity	DMSO
217766	D11	1	1288	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	2	1169	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	3	1710	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	4	1176	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	5	1384	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	6	1349	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	7	1215	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	8	946	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	9	1113	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	10	1443	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	11	1419	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	12	1155	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	13	1336	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	14	1310	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	15	1160	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	16	1194	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	D11	17	1473	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	1	1843	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	2	1352	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	3	980	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	4	1143	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	5	1030	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	6	964	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	7	1210	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	8	1335	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	9	1237	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	10	1318	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	11	1001	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	12	1170	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	13	1244	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	14	1166	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	15	1273	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	16	1224	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E02	17	1308	217766	WT_parental	217766	20191122-20191119-HiDensity	DMSO
217766	E03	1	1907	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	2	1229	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	3	1379	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	4	1893	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	5	1859	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	6	1639	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	7	2005	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	8	1959	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	9	1842	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	10	1730	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	11	1767	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	12	1625	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	13	1546	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	14	1393	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	15	1639	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	16	1426	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E03	17	1296	217766	BZ017	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	1	1850	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	2	1501	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	3	1385	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	4	1747	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	5	1771	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	6	1879	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	7	1708	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	8	1657	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	9	1666	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	10	1652	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	11	1771	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	12	1525	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	13	1426	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	14	1353	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	15	1662	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	16	1078	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E04	17	1112	217766	WT002	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	1	1805	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	2	1651	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	3	1937	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	4	1908	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	5	1836	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	6	1852	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	7	1634	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	8	1657	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	9	1490	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	10	1624	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	11	1592	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	12	1327	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	13	1318	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	14	970	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	15	1302	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	16	753	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E05	17	797	217766	WT008	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	1	1565	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	2	1624	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	3	1864	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	4	1592	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	5	1525	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	6	1347	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	7	1161	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	8	1175	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	9	1250	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	10	1228	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	11	1534	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	12	913	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	13	858	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	14	724	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	15	993	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	16	797	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E06	17	742	217766	WT009	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	1	1207	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	2	1088	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	3	1191	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	4	1146	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	5	1199	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	6	1116	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	7	1158	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	8	1067	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	9	1115	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	10	1146	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	11	1022	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	12	1001	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	13	1056	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	14	850	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	15	1093	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	16	768	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E07	17	800	217766	BZ018	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	1	1487	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	2	1190	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	3	1404	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	4	1388	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	5	1285	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	6	1318	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	7	1317	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	8	1194	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	9	1212	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	10	1217	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	11	1125	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	12	1278	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	13	1370	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	14	1141	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	15	1436	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	16	1240	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E08	17	1282	217766	WT_parental	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	1	1566	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	2	999	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	3	920	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	4	1498	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	5	1448	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	6	1242	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	7	1441	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	8	1246	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	9	962	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	10	1215	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	11	1331	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	12	892	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	13	605	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	14	617	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	15	879	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	16	678	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E09	17	612	217766	WT011	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	1	2033	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	2	1377	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	3	1196	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	4	1785	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	5	1684	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	6	1466	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	7	1570	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	8	1468	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	9	1106	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	10	1144	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	11	1293	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	12	1430	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	13	1158	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	14	893	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	15	939	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	16	1049	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E10	17	952	217766	BZ001	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	1	1758	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	2	1838	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	3	2192	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	4	1602	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	5	1782	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	6	1848	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	7	1332	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	8	1447	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	9	1541	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	10	1429	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	11	1415	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	12	1301	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	13	1178	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	14	1143	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	15	881	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
217766	E11	16	1046	217766	BZ008	217766	20191122-20191119-HiDensity	bortezomib
