Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
219814	B02	13361	219814	20210205	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	B03	8065	219814	20210205	Clone A	2	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	B04	11036	219814	20210205	Clone E 	3	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	B05	14092	219814	20210205	WT clone 01	4	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	B06	3168	219814	20210205	WT clone 02	5	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	B07	13599	219814	20210205	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	B08	7101	219814	20210205	Clone A	2	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	B09	9674	219814	20210205	Clone E 	3	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	B10	12453	219814	20210205	WT clone 01	4	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	B11	2914	219814	20210205	WT clone 02	5	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	C02	6314	219814	20210205	BZ002	10	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	C03	4275	219814	20210205	BZ001	9	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	C04	3869	219814	20210205	WT clone 05	8	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	C05	7621	219814	20210205	WT clone 04	7	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	C06	9729	219814	20210205	WT clone 03	6	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	C07	7672	219814	20210205	BZ002	10	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	C08	3329	219814	20210205	BZ001	9	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	C09	3268	219814	20210205	WT clone 05	8	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	C10	5786	219814	20210205	WT clone 04	7	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	C11	8430	219814	20210205	WT clone 03	6	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	D02	6455	219814	20210205	BZ003	11	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	D03	11106	219814	20210205	BZ004	12	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	D04	10469	219814	20210205	BZ005	13	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	D05	18332	219814	20210205	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	D06	19673	219814	20210205	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	D07	6074	219814	20210205	BZ003	11	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	D08	10201	219814	20210205	BZ004	12	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	D09	9212	219814	20210205	BZ005	13	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	D10	20523	219814	20210205	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	D11	21774	219814	20210205	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	E02	12596	219814	20210205	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	E03	10014	219814	20210205	Clone A	2	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	E04	11413	219814	20210205	Clone E 	3	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	E05	13699	219814	20210205	WT clone 01	4	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	E06	2823	219814	20210205	WT clone 02	5	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	E07	16331	219814	20210205	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	E08	12775	219814	20210205	Clone A	2	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	E09	13763	219814	20210205	Clone E 	3	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	E10	14360	219814	20210205	WT clone 01	4	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	E11	1932	219814	20210205	WT clone 02	5	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	F02	6653	219814	20210205	BZ002	10	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	F03	3901	219814	20210205	BZ001	9	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	F04	3287	219814	20210205	WT clone 05	8	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	F05	5183	219814	20210205	WT clone 04	7	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	F06	9457	219814	20210205	WT clone 03	6	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	F07	6809	219814	20210205	BZ002	10	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	F08	3198	219814	20210205	BZ001	9	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	F09	4157	219814	20210205	WT clone 05	8	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	F10	6232	219814	20210205	WT clone 04	7	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	F11	9195	219814	20210205	WT clone 03	6	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	G02	5961	219814	20210205	BZ003	11	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	G03	10088	219814	20210205	BZ004	12	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	G04	8077	219814	20210205	BZ005	13	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	G05	23359	219814	20210205	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	G06	20683	219814	20210205	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	G07	5505	219814	20210205	BZ003	11	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	G08	9083	219814	20210205	BZ004	12	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	G09	9047	219814	20210205	BZ005	13	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	G10	19696	219814	20210205	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
219814	G11	16558	219814	20210205	WT parental	1	0.1% DMSO	1	13 hr	2.5x10^3 cells/well	48 hr
