Metadata_Plate	Metadata_Well	cell_count	Metadata_plate_map_name	Metadata_date	Metadata_clone_number	Metadata_celltype_shorthand_from_plate_graph	Metadata_treatment	Metadata_treatment_shorthand_from_plate_graph	Metadata_treatment_time	Metadata_cell_density	Metadata_time_to_adhere
218696	B02	15829	218696	20200818	WT parental	1	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	B03	10229	218696	20200818	WT clone 04	2	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	B04	7732	218696	20200818	WT clone 05	3	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	B05	7968	218696	20200818	WT clone 06	4	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	B06	6623	218696	20200818	WT clone 07	5	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	B07	6043	218696	20200818	CB5038 clone 13	6	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	B08	7171	218696	20200818	CB5038 clone 14	7	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	B09	10425	218696	20200818	CB5038 clone 15	8	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	B10	9037	218696	20200818	CB5038 clone 16	9	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	B11	7722	218696	20200818	CB5038 clone 17	10	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	C02	16816	218696	20200818	WT parental	1	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	C03	10137	218696	20200818	WT clone 04	2	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	C04	8472	218696	20200818	WT clone 05	3	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	C05	8971	218696	20200818	WT clone 06	4	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	C06	6541	218696	20200818	WT clone 07	5	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	C07	6261	218696	20200818	CB5038 clone 13	6	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	C08	7854	218696	20200818	CB5038 clone 14	7	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	C09	10329	218696	20200818	CB5038 clone 15	8	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	C10	9735	218696	20200818	CB5038 clone 16	9	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	C11	8711	218696	20200818	CB5038 clone 17	10	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	D02	15991	218696	20200818	WT parental	1	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	D03	10498	218696	20200818	WT clone 04	2	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	D04	7263	218696	20200818	WT clone 05	3	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	D05	8019	218696	20200818	WT clone 06	4	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	D06	6221	218696	20200818	WT clone 07	5	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	D07	6594	218696	20200818	CB5038 clone 13	6	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	D08	7952	218696	20200818	CB5038 clone 14	7	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	D09	9665	218696	20200818	CB5038 clone 15	8	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	D10	8029	218696	20200818	CB5038 clone 16	9	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	D11	7996	218696	20200818	CB5038 clone 17	10	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	E02	6826	218696	20200818	CB5038 clone 13	6	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	E03	6770	218696	20200818	CB5038 clone 14	7	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	E04	8932	218696	20200818	CB5038 clone 15	8	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	E05	8427	218696	20200818	CB5038 clone 16	9	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	E06	8671	218696	20200818	CB5038 clone 17	10	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	E07	17919	218696	20200818	WT parental	1	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	E08	9550	218696	20200818	WT clone 04	2	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	E09	6178	218696	20200818	WT clone 05	3	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	E10	8362	218696	20200818	WT clone 06	4	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	E11	6483	218696	20200818	WT clone 07	5	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	F02	6354	218696	20200818	CB5038 clone 13	6	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	F03	8533	218696	20200818	CB5038 clone 14	7	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	F04	10126	218696	20200818	CB5038 clone 15	8	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	F05	9076	218696	20200818	CB5038 clone 16	9	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	F06	8820	218696	20200818	CB5038 clone 17	10	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	F07	17513	218696	20200818	WT parental	1	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	F08	10840	218696	20200818	WT clone 04	2	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	F09	8144	218696	20200818	WT clone 05	3	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	F10	8259	218696	20200818	WT clone 06	4	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	F11	7544	218696	20200818	WT clone 07	5	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	G02	5740	218696	20200818	CB5038 clone 13	6	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	G03	8151	218696	20200818	CB5038 clone 14	7	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	G04	9882	218696	20200818	CB5038 clone 15	8	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	G05	7424	218696	20200818	CB5038 clone 16	9	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	G06	7324	218696	20200818	CB5038 clone 17	10	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	G07	14457	218696	20200818	WT parental	1	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	G08	10638	218696	20200818	WT clone 04	2	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	G09	7511	218696	20200818	WT clone 05	3	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	G10	8253	218696	20200818	WT clone 06	4	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
218696	G11	5630	218696	20200818	WT clone 07	5	0.1% DMSO	1	4 hr	5x10^3 cells/well	48 hr
