column_match_pair_a,Metadata_clone_number_pair_a,row_match,pairwise_correlation,column_match_pair_b,Metadata_clone_number_pair_b
32,BZ011,2,0.2266675584059487,2,BZ001
33,BZ012,2,0.06831677488399812,2,BZ001
34,BZ012,2,0.16865812307005212,2,BZ001
35,BZ012,2,0.06606965663030125,2,BZ001
36,BZ013,2,-0.026472779685110876,2,BZ001
37,BZ013,2,0.1825401796886102,2,BZ001
38,BZ013,2,0.3276913483885001,2,BZ001
39,BZ014,2,-0.03400009999172885,2,BZ001
40,BZ014,2,0.07508900901543804,2,BZ001
41,BZ014,2,-0.0021650907372674543,2,BZ001
42,BZ015,2,0.07696792318979663,2,BZ001
43,BZ015,2,-0.07001513400482544,2,BZ001
44,BZ015,2,-0.009342556904919733,2,BZ001
45,BZ016,2,0.06648818582800751,2,BZ001
46,BZ016,2,-0.03767323062411629,2,BZ001
47,BZ016,2,-0.25469102880786515,2,BZ001
48,BZ017,2,0.177044039861806,2,BZ001
49,BZ017,2,0.30599638254014155,2,BZ001
50,BZ017,2,0.046543870631317444,2,BZ001
51,BZ018,2,0.17551331855258878,2,BZ001
52,BZ018,2,0.05187442835379078,2,BZ001
53,BZ018,2,-0.08943811034706642,2,BZ001
54,WT_parental,2,-0.6620616308616123,2,BZ001
55,WT_parental,2,-0.5844974292947916,2,BZ001
56,WT_parental,2,-0.4069438881456686,2,BZ001
4,BZ002,3,0.9647736532950062,3,BZ002
5,BZ002,3,0.9224591020099254,3,BZ002
6,BZ003,3,0.03734277894577045,3,BZ002
7,BZ003,3,-0.006951834415353757,3,BZ002
8,BZ003,3,0.09057458817419016,3,BZ002
9,BZ004,3,0.1897244330627768,3,BZ002
10,BZ004,3,0.12900361400363633,3,BZ002
11,BZ004,3,0.05203443838169701,3,BZ002
12,BZ005,3,0.17969018679147153,3,BZ002
13,BZ005,3,0.30012409622383196,3,BZ002
14,BZ005,3,0.29908132631787876,3,BZ002
15,BZ006,3,-0.004425952440234446,3,BZ002
16,BZ006,3,0.07183055896059928,3,BZ002
17,BZ006,3,0.08189963161242043,3,BZ002
18,BZ007,3,-0.03281505199300156,3,BZ002
19,BZ007,3,-0.16548459642950605,3,BZ002
20,BZ007,3,0.06320631512585914,3,BZ002
21,BZ008,3,-0.3455422837998958,3,BZ002
22,BZ008,3,-0.5592653794120129,3,BZ002
23,BZ008,3,-0.5281984227597702,3,BZ002
24,BZ009,3,0.0487163666645355,3,BZ002
25,BZ009,3,-0.24777925470499418,3,BZ002
26,BZ010,3,-0.24777925470499418,3,BZ002
27,BZ009,3,0.11448328621900747,3,BZ002
28,BZ010,3,0.11448328621900747,3,BZ002
29,BZ010,3,0.292778968025065,3,BZ002
30,BZ011,3,-0.0019059622604658023,3,BZ002
31,BZ011,3,-0.04769131551786392,3,BZ002
32,BZ011,3,-0.03340221284121734,3,BZ002
33,BZ012,3,-0.1693540614643445,3,BZ002
34,BZ012,3,-0.1723609816221539,3,BZ002
35,BZ012,3,-0.15000219978203133,3,BZ002
36,BZ013,3,-0.025007568387371556,3,BZ002
37,BZ013,3,-0.05104183289759363,3,BZ002
38,BZ013,3,-0.37492140989590184,3,BZ002
39,BZ014,3,0.03695136146770806,3,BZ002
40,BZ014,3,-0.02057474532077667,3,BZ002
41,BZ014,3,0.05781069634525362,3,BZ002
42,BZ015,3,-0.1447568212466677,3,BZ002
43,BZ015,3,-0.1581597964678179,3,BZ002
44,BZ015,3,-0.2552966602166593,3,BZ002
45,BZ016,3,-0.22614128616364385,3,BZ002
46,BZ016,3,-0.22292925677547917,3,BZ002
47,BZ016,3,-0.13832262027404787,3,BZ002
48,BZ017,3,-0.2897641515049165,3,BZ002
49,BZ017,3,-0.5465241486772309,3,BZ002
50,BZ017,3,-0.1694975271437042,3,BZ002
51,BZ018,3,-0.4595768991032114,3,BZ002
52,BZ018,3,-0.43334429936077085,3,BZ002
53,BZ018,3,-0.4864040867666972,3,BZ002
54,WT_parental,3,0.45023183934310174,3,BZ002
55,WT_parental,3,0.31776363054397627,3,BZ002
56,WT_parental,3,0.0911045096251076,3,BZ002
5,BZ002,4,0.9560080163536143,4,BZ002
6,BZ003,4,0.12893904120753127,4,BZ002
7,BZ003,4,0.14467283128719904,4,BZ002
8,BZ003,4,0.22816958267080253,4,BZ002
9,BZ004,4,0.1882854176069277,4,BZ002
10,BZ004,4,0.16715660484881165,4,BZ002
11,BZ004,4,0.10117744931401268,4,BZ002
12,BZ005,4,0.1495891573750367,4,BZ002
13,BZ005,4,0.2759416876764264,4,BZ002
14,BZ005,4,0.3204722563618144,4,BZ002
15,BZ006,4,0.005880830171385695,4,BZ002
16,BZ006,4,0.08875429468662885,4,BZ002
17,BZ006,4,0.12633413100292099,4,BZ002
18,BZ007,4,-0.13253596881177454,4,BZ002
19,BZ007,4,-0.2597440110611782,4,BZ002
20,BZ007,4,-0.033458008378347,4,BZ002
21,BZ008,4,-0.3695434568142816,4,BZ002
22,BZ008,4,-0.5534963315717859,4,BZ002
23,BZ008,4,-0.5239482034435426,4,BZ002
24,BZ009,4,-0.014445109932780286,4,BZ002
25,BZ009,4,-0.33391354465829326,4,BZ002
26,BZ010,4,-0.33391354465829326,4,BZ002
27,BZ009,4,0.10350600966052174,4,BZ002
28,BZ010,4,0.10350600966052174,4,BZ002
29,BZ010,4,0.3146662672147415,4,BZ002
30,BZ011,4,-0.04509098082954919,4,BZ002
31,BZ011,4,-0.07107687338144192,4,BZ002
32,BZ011,4,-0.07540798688739593,4,BZ002
33,BZ012,4,-0.2163924214281559,4,BZ002
34,BZ012,4,-0.15949677994244224,4,BZ002
35,BZ012,4,-0.12050918187141355,4,BZ002
36,BZ013,4,-0.023790710815298415,4,BZ002
37,BZ013,4,-0.08025961207040104,4,BZ002
38,BZ013,4,-0.4124741839889251,4,BZ002
39,BZ014,4,0.17020392035669668,4,BZ002
40,BZ014,4,0.12422534584529016,4,BZ002
41,BZ014,4,0.2016138557151296,4,BZ002
42,BZ015,4,-0.11382861962519977,4,BZ002
43,BZ015,4,-0.12530678096288464,4,BZ002
44,BZ015,4,-0.20821149201421194,4,BZ002
45,BZ016,4,-0.1829755501906849,4,BZ002
46,BZ016,4,-0.21473567487046416,4,BZ002
47,BZ016,4,-0.10969195134631995,4,BZ002
48,BZ017,4,-0.32177974347806215,4,BZ002
49,BZ017,4,-0.5336612425460642,4,BZ002
50,BZ017,4,-0.14106553265293395,4,BZ002
51,BZ018,4,-0.519311400745217,4,BZ002
52,BZ018,4,-0.5178640538567542,4,BZ002
53,BZ018,4,-0.5497708607701961,4,BZ002
54,WT_parental,4,0.35536819720991747,4,BZ002
55,WT_parental,4,0.24703703555281006,4,BZ002
56,WT_parental,4,-0.031060848386455595,4,BZ002
6,BZ003,5,0.045603651666896936,5,BZ002
7,BZ003,5,0.09392042947307318,5,BZ002
8,BZ003,5,0.16605578146670408,5,BZ002
9,BZ004,5,0.21067482815117852,5,BZ002
10,BZ004,5,0.24242981767125207,5,BZ002
11,BZ004,5,0.2316948574981176,5,BZ002
12,BZ005,5,0.09223127641404323,5,BZ002
13,BZ005,5,0.2794396283462949,5,BZ002
14,BZ005,5,0.40055489463679855,5,BZ002
15,BZ006,5,-0.0011924892959400428,5,BZ002
16,BZ006,5,0.08951166569304689,5,BZ002
17,BZ006,5,0.15198625274448171,5,BZ002
18,BZ007,5,-0.07632559911447888,5,BZ002
19,BZ007,5,-0.18398362273993235,5,BZ002
20,BZ007,5,0.05700032370334907,5,BZ002
21,BZ008,5,-0.4712021220152811,5,BZ002
22,BZ008,5,-0.6230451809713234,5,BZ002
23,BZ008,5,-0.5472873361540898,5,BZ002
24,BZ009,5,-0.0813781817711528,5,BZ002
25,BZ009,5,-0.3800148282930425,5,BZ002
26,BZ010,5,-0.3800148282930425,5,BZ002
27,BZ009,5,0.10385461380934906,5,BZ002
28,BZ010,5,0.10385461380934906,5,BZ002
29,BZ010,5,0.19669377335108582,5,BZ002
30,BZ011,5,0.00562960723050263,5,BZ002
31,BZ011,5,-0.022626024103353827,5,BZ002
32,BZ011,5,-0.08887940721600703,5,BZ002
33,BZ012,5,-0.22189486681854848,5,BZ002
34,BZ012,5,-0.1900606014378636,5,BZ002
35,BZ012,5,-0.1358880906332109,5,BZ002
36,BZ013,5,0.04109326944275806,5,BZ002
37,BZ013,5,-0.03834495888455829,5,BZ002
38,BZ013,5,-0.35076047976141256,5,BZ002
39,BZ014,5,0.17311674412654757,5,BZ002
40,BZ014,5,0.07907700796487399,5,BZ002
41,BZ014,5,0.14503886578666356,5,BZ002
42,BZ015,5,-0.04286272778740672,5,BZ002
43,BZ015,5,-0.031198654497188158,5,BZ002
44,BZ015,5,-0.13387430769432154,5,BZ002
45,BZ016,5,-0.18648200060063627,5,BZ002
46,BZ016,5,-0.14994019021083962,5,BZ002
47,BZ016,5,-0.05219633217780916,5,BZ002
48,BZ017,5,-0.3317858971249955,5,BZ002
49,BZ017,5,-0.5217692013460572,5,BZ002
50,BZ017,5,-0.1447762010851839,5,BZ002
51,BZ018,5,-0.48335427460839925,5,BZ002
52,BZ018,5,-0.4743216565416736,5,BZ002
53,BZ018,5,-0.488798665724386,5,BZ002
54,WT_parental,5,0.39895550541381863,5,BZ002
55,WT_parental,5,0.28369771671466026,5,BZ002
56,WT_parental,5,0.02199123432512394,5,BZ002
7,BZ003,6,0.7992750639171917,6,BZ003
8,BZ003,6,0.7503236262565035,6,BZ003
9,BZ004,6,0.07089778288192167,6,BZ003
10,BZ004,6,-0.07291447462993675,6,BZ003
11,BZ004,6,-0.1839501614957662,6,BZ003
12,BZ005,6,0.2371177447616841,6,BZ003
13,BZ005,6,-0.17879136908653817,6,BZ003
14,BZ005,6,-0.21210299182101658,6,BZ003
15,BZ006,6,-0.16151655283726957,6,BZ003
16,BZ006,6,-0.1434638615403402,6,BZ003
17,BZ006,6,-0.15645927173532534,6,BZ003
18,BZ007,6,-0.3203772288597467,6,BZ003
19,BZ007,6,-0.4775637181733237,6,BZ003
20,BZ007,6,-0.5957395216230921,6,BZ003
21,BZ008,6,0.44671883133331197,6,BZ003
22,BZ008,6,0.09508534432602858,6,BZ003
23,BZ008,6,0.038223113780771714,6,BZ003
24,BZ009,6,0.04448966543911739,6,BZ003
25,BZ009,6,-0.3310117773218532,6,BZ003
26,BZ010,6,-0.3310117773218532,6,BZ003
27,BZ009,6,-0.04567247069076133,6,BZ003
28,BZ010,6,-0.04567247069076133,6,BZ003
29,BZ010,6,0.6104356311115378,6,BZ003
30,BZ011,6,-0.4605809478897768,6,BZ003
31,BZ011,6,-0.44594039655346135,6,BZ003
32,BZ011,6,-0.3516462118514591,6,BZ003
33,BZ012,6,-0.11459803618426163,6,BZ003
34,BZ012,6,0.08267850909721645,6,BZ003
35,BZ012,6,0.03861744117352446,6,BZ003
36,BZ013,6,0.0967506514982962,6,BZ003
37,BZ013,6,0.008415730497816677,6,BZ003
38,BZ013,6,-0.15488395402390212,6,BZ003
39,BZ014,6,0.36899015784844447,6,BZ003
40,BZ014,6,0.3583918895107114,6,BZ003
41,BZ014,6,0.4919001046254206,6,BZ003
42,BZ015,6,0.18112969592350225,6,BZ003
43,BZ015,6,0.030977311892685582,6,BZ003
44,BZ015,6,-0.004204657264880539,6,BZ003
45,BZ016,6,-0.2398050532728212,6,BZ003
46,BZ016,6,-0.4366090816975721,6,BZ003
47,BZ016,6,-0.42750618089943,6,BZ003
48,BZ017,6,0.1072191875975954,6,BZ003
49,BZ017,6,0.016175968739052277,6,BZ003
50,BZ017,6,0.16311559196917655,6,BZ003
51,BZ018,6,-0.20725457013994208,6,BZ003
52,BZ018,6,-0.297807921022114,6,BZ003
53,BZ018,6,-0.27583130393575483,6,BZ003
54,WT_parental,6,-0.45972274016544634,6,BZ003
55,WT_parental,6,-0.45534136480678844,6,BZ003
56,WT_parental,6,-0.47242829704104355,6,BZ003
8,BZ003,7,0.8717786229063497,7,BZ003
9,BZ004,7,-0.17309992233411733,7,BZ003
10,BZ004,7,-0.17052006645926301,7,BZ003
11,BZ004,7,-0.20369901563852116,7,BZ003
12,BZ005,7,-0.06064660295333624,7,BZ003
13,BZ005,7,-0.2728918849099267,7,BZ003
14,BZ005,7,-0.19496176281128721,7,BZ003
15,BZ006,7,-0.13313652883895866,7,BZ003
16,BZ006,7,-0.1079987338931904,7,BZ003
17,BZ006,7,-0.08461305567688779,7,BZ003
18,BZ007,7,-0.4558732933310628,7,BZ003
19,BZ007,7,-0.5277832357255583,7,BZ003
20,BZ007,7,-0.6169572578320313,7,BZ003
21,BZ008,7,0.21913440262383865,7,BZ003
22,BZ008,7,-4.058837449354953e-05,7,BZ003
23,BZ008,7,0.0690382613452311,7,BZ003
24,BZ009,7,-0.2786991000562772,7,BZ003
25,BZ009,7,-0.4985592865906025,7,BZ003
26,BZ010,7,-0.4985592865906025,7,BZ003
27,BZ009,7,-0.2259850059023608,7,BZ003
28,BZ010,7,-0.2259850059023608,7,BZ003
29,BZ010,7,0.44416296540698097,7,BZ003
30,BZ011,7,-0.3933138430133793,7,BZ003
31,BZ011,7,-0.29608764415153443,7,BZ003
32,BZ011,7,-0.29546420971061843,7,BZ003
33,BZ012,7,-0.13439252048297626,7,BZ003
34,BZ012,7,0.23070568472629088,7,BZ003
35,BZ012,7,0.2263981729519392,7,BZ003
36,BZ013,7,0.07219373425554569,7,BZ003
37,BZ013,7,-0.02974800172047018,7,BZ003
38,BZ013,7,-0.16196105779746273,7,BZ003
39,BZ014,7,0.6363907805825776,7,BZ003
40,BZ014,7,0.6855415932796233,7,BZ003
41,BZ014,7,0.6859147682612432,7,BZ003
42,BZ015,7,0.18706977353377083,7,BZ003
43,BZ015,7,0.03509538539922072,7,BZ003
44,BZ015,7,0.0870641537344557,7,BZ003
45,BZ016,7,-0.1077700526334033,7,BZ003
46,BZ016,7,-0.34087858508812985,7,BZ003
47,BZ016,7,-0.3312261881056269,7,BZ003
48,BZ017,7,0.05269857373946914,7,BZ003
49,BZ017,7,0.07206163337912677,7,BZ003
50,BZ017,7,0.17907580340952564,7,BZ003
51,BZ018,7,-0.15993027743417404,7,BZ003
52,BZ018,7,-0.31099069130363416,7,BZ003
53,BZ018,7,-0.2870969586228804,7,BZ003
54,WT_parental,7,-0.4643064785491293,7,BZ003
55,WT_parental,7,-0.41711888452203366,7,BZ003
56,WT_parental,7,-0.5589411994034071,7,BZ003
9,BZ004,8,-0.18465140038247682,8,BZ003
10,BZ004,8,-0.16466032978016454,8,BZ003
11,BZ004,8,-0.2738900336700748,8,BZ003
12,BZ005,8,-0.20925585727640067,8,BZ003
13,BZ005,8,-0.32590613937994606,8,BZ003
14,BZ005,8,-0.1618761259119615,8,BZ003
15,BZ006,8,-0.15585528532892687,8,BZ003
16,BZ006,8,-0.11509597189557627,8,BZ003
17,BZ006,8,-0.06349806273648455,8,BZ003
18,BZ007,8,-0.5722492994499707,8,BZ003
19,BZ007,8,-0.6305159644387497,8,BZ003
20,BZ007,8,-0.6582934928857429,8,BZ003
21,BZ008,8,0.06580944150084217,8,BZ003
22,BZ008,8,-0.006890428241342505,8,BZ003
23,BZ008,8,-0.008239117167421754,8,BZ003
24,BZ009,8,-0.2550374348996816,8,BZ003
25,BZ009,8,-0.5293539714920625,8,BZ003
26,BZ010,8,-0.5293539714920625,8,BZ003
27,BZ009,8,-0.1514473928858921,8,BZ003
28,BZ010,8,-0.1514473928858921,8,BZ003
29,BZ010,8,0.5125009261931769,8,BZ003
30,BZ011,8,-0.4524481383550664,8,BZ003
31,BZ011,8,-0.3481726371173422,8,BZ003
32,BZ011,8,-0.395331470717728,8,BZ003
33,BZ012,8,-0.11678144452501593,8,BZ003
34,BZ012,8,0.2060412529844319,8,BZ003
35,BZ012,8,0.19124051828831337,8,BZ003
36,BZ013,8,0.127637778433733,8,BZ003
37,BZ013,8,0.03891949602748947,8,BZ003
38,BZ013,8,-0.22151959946759536,8,BZ003
39,BZ014,8,0.7101235818406247,8,BZ003
40,BZ014,8,0.7232511816203763,8,BZ003
41,BZ014,8,0.7913954996146515,8,BZ003
42,BZ015,8,0.2901925219038926,8,BZ003
43,BZ015,8,0.16119474433851885,8,BZ003
44,BZ015,8,0.12442695491481441,8,BZ003
45,BZ016,8,-0.04623401642804775,8,BZ003
46,BZ016,8,-0.3831565464618291,8,BZ003
47,BZ016,8,-0.3071333180549074,8,BZ003
48,BZ017,8,0.1513431105314132,8,BZ003
49,BZ017,8,0.12015066444490446,8,BZ003
50,BZ017,8,0.313319340183255,8,BZ003
51,BZ018,8,-0.14600039087268465,8,BZ003
52,BZ018,8,-0.28366642164058936,8,BZ003
53,BZ018,8,-0.260846037008978,8,BZ003
54,WT_parental,8,-0.43860537734697036,8,BZ003
55,WT_parental,8,-0.43982813352458633,8,BZ003
56,WT_parental,8,-0.6111914524149917,8,BZ003
10,BZ004,9,0.8182998878162561,9,BZ004
11,BZ004,9,0.7109635084020093,9,BZ004
12,BZ005,9,0.6775734683816397,9,BZ004
13,BZ005,9,0.5493821071415949,9,BZ004
14,BZ005,9,0.5432600624238386,9,BZ004
15,BZ006,9,-0.1195146018061688,9,BZ004
16,BZ006,9,-0.14286432227212822,9,BZ004
17,BZ006,9,-0.1646475620819529,9,BZ004
18,BZ007,9,0.2018122380452235,9,BZ004
19,BZ007,9,0.05578528408814533,9,BZ004
20,BZ007,9,0.06746790853099349,9,BZ004
21,BZ008,9,0.004349016102253631,9,BZ004
22,BZ008,9,-0.10190445254991227,9,BZ004
23,BZ008,9,-0.14385165037816872,9,BZ004
24,BZ009,9,0.5610672824363683,9,BZ004
25,BZ009,9,0.37440966025330036,9,BZ004
26,BZ010,9,0.37440966025330036,9,BZ004
27,BZ009,9,0.4873654295665963,9,BZ004
28,BZ010,9,0.4873654295665963,9,BZ004
29,BZ010,9,-0.07132710665608419,9,BZ004
30,BZ011,9,0.3528868434518822,9,BZ004
31,BZ011,9,0.2137043496659931,9,BZ004
32,BZ011,9,0.3007229336486412,9,BZ004
33,BZ012,9,-0.3757258614196284,9,BZ004
34,BZ012,9,-0.42266381498610506,9,BZ004
35,BZ012,9,-0.5003647840423593,9,BZ004
36,BZ013,9,0.22927820639983792,9,BZ004
37,BZ013,9,0.21478487788947193,9,BZ004
38,BZ013,9,0.3161951401694787,9,BZ004
39,BZ014,9,-0.38788507070956835,9,BZ004
40,BZ014,9,-0.47202546068263534,9,BZ004
41,BZ014,9,-0.3286926981810361,9,BZ004
42,BZ015,9,-0.09092544615102774,9,BZ004
43,BZ015,9,0.042848775843260314,9,BZ004
44,BZ015,9,0.03617893883450743,9,BZ004
45,BZ016,9,-0.05169767498020626,9,BZ004
46,BZ016,9,0.1900398677775694,9,BZ004
47,BZ016,9,0.24060658396723614,9,BZ004
48,BZ017,9,-0.3448147862684034,9,BZ004
49,BZ017,9,-0.46063881669128315,9,BZ004
50,BZ017,9,-0.30856975201987663,9,BZ004
51,BZ018,9,-0.3712342028723941,9,BZ004
52,BZ018,9,-0.3614694216794299,9,BZ004
53,BZ018,9,-0.36463586473946386,9,BZ004
54,WT_parental,9,-0.13405060027017066,9,BZ004
55,WT_parental,9,-0.09696428355770415,9,BZ004
56,WT_parental,9,-0.1107584874148337,9,BZ004
11,BZ004,10,0.8593945063975607,10,BZ004
12,BZ005,10,0.5260251880084386,10,BZ004
13,BZ005,10,0.6108984068059997,10,BZ004
14,BZ005,10,0.6730471787520104,10,BZ004
15,BZ006,10,-0.23191441634677223,10,BZ004
16,BZ006,10,-0.252745778528348,10,BZ004
17,BZ006,10,-0.22827592416541492,10,BZ004
18,BZ007,10,0.137026725236734,10,BZ004
19,BZ007,10,0.0913657297179174,10,BZ004
20,BZ007,10,0.13908975437850418,10,BZ004
21,BZ008,10,-0.22032529183482122,10,BZ004
22,BZ008,10,-0.22023453171097887,10,BZ004
23,BZ008,10,-0.16542360878782236,10,BZ004
24,BZ009,10,0.31293683394812155,10,BZ004
25,BZ009,10,0.21417305169765347,10,BZ004
26,BZ010,10,0.21417305169765347,10,BZ004
27,BZ009,10,0.43975528218525173,10,BZ004
28,BZ010,10,0.43975528218525173,10,BZ004
29,BZ010,10,-0.3122143209613457,10,BZ004
30,BZ011,10,0.4283429406037132,10,BZ004
31,BZ011,10,0.3188424268369492,10,BZ004
32,BZ011,10,0.318490057961368,10,BZ004
33,BZ012,10,-0.2757607093708792,10,BZ004
34,BZ012,10,-0.41679612694459617,10,BZ004
35,BZ012,10,-0.407688051618638,10,BZ004
36,BZ013,10,0.3441905548989846,10,BZ004
37,BZ013,10,0.3564276966811063,10,BZ004
