,Metadata_Plate,Metadata_Well,Metadata_batch,Metadata_cell_count,Metadata_cell_density,Metadata_celltype_shorthand_from_plate_graph,Metadata_clone_number,Metadata_date,Metadata_plate_map_name,Metadata_time_to_adhere,Metadata_treatment,Metadata_treatment_shorthand_from_plate_graph,Metadata_treatment_time,Metadata_dataset,Metadata_clone_type,Metadata_clone_type_indicator,Metadata_model_split,Metadata_unique_sample_name,TotalScore,TotalDispersion,UpScore,UpDispersion,DownScore,DownDispersion,Metadata_permuted_p_value,dataset,min_permuted_value,max_permuted_value
81,221058,D02,2021_08_02_Batch25,1550,2.5x10^3 cells/well,11,BZ008,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_80_2021_08_02_Batch24,0.305316637,372.8739,0.183779762,248.3355,0.121536876,124.5384,0.002,otherclones,-0.156305885,0.156652933
82,221058,D03,2021_08_02_Batch25,889,2.5x10^3 cells/well,12,BZ009,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_81_2021_08_02_Batch24,0.124870424,363.237,0.103887649,143.8122,0.020982776,219.4248,0.107,otherclones,-0.156305885,0.156652933
83,221058,D04,2021_08_02_Batch25,1381,2.5x10^3 cells/well,13,BZ010,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_82_2021_08_02_Batch24,0.246406301,524.8404,0.160993304,278.7288,0.085412998,246.1116,0.006,otherclones,-0.156305885,0.156652933
84,221058,D05,2021_08_02_Batch25,2710,2.5x10^3 cells/well,1,WT_parental,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_83_2021_08_02_Batch24,-0.327543162,382.5108,-0.264508929,123.0558,-0.063034234,259.455,1,otherclones,-0.156305885,0.156652933
85,221058,D06,2021_08_02_Batch25,2909,2.5x10^3 cells/well,1,WT_parental,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_84_2021_08_02_Batch24,-0.185949907,475.9146,-0.14890253,214.977,-0.037047378,260.9376,0.973,otherclones,-0.156305885,0.156652933
86,221058,D07,2021_08_02_Batch25,1584,2.5x10^3 cells/well,11,BZ008,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_85_2021_08_02_Batch24,0.449163616,344.7045,0.223679315,159.3795,0.225484301,185.325,0.001,otherclones,-0.156305885,0.156652933
87,221058,D08,2021_08_02_Batch25,809,2.5x10^3 cells/well,12,BZ009,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_86_2021_08_02_Batch24,0.226456746,240.9225,0.157366071,113.4189,0.069090675,127.5036,0.01,otherclones,-0.156305885,0.156652933
88,221058,D09,2021_08_02_Batch25,1274,2.5x10^3 cells/well,13,BZ010,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_87_2021_08_02_Batch24,0.388998816,435.8844,0.236793155,192.738,0.152205661,243.1464,0.001,otherclones,-0.156305885,0.156652933
89,221058,D10,2021_08_02_Batch25,3726,2.5x10^3 cells/well,1,WT_parental,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_88_2021_08_02_Batch24,-0.237804275,446.2626,-0.200799851,183.8424,-0.037004424,262.4202,0.987,otherclones,-0.156305885,0.156652933
90,221058,D11,2021_08_02_Batch25,3327,2.5x10^3 cells/well,1,WT_parental,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_89_2021_08_02_Batch24,-0.31101093,266.868,-0.234747024,81.543,-0.076263906,185.325,1,otherclones,-0.156305885,0.156652933
91,221058,E02,2021_08_02_Batch25,1493,2.5x10^3 cells/well,1,WT_parental,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_90_2021_08_02_Batch24,-0.128169841,606.3834,-0.127418155,231.2856,-0.000751686,375.0978,0.916,otherclones,-0.156305885,0.156652933
92,221058,E03,2021_08_02_Batch25,1263,2.5x10^3 cells/well,2,CloneA,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_91_2021_08_02_Batch24,0.184313552,387.6999,0.088634673,144.5535,0.09567888,243.1464,0.026,otherclones,-0.156305885,0.156652933
93,221058,E04,2021_08_02_Batch25,1454,2.5x10^3 cells/well,3,CloneE,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_92_2021_08_02_Batch24,0.31056218,458.1234,0.153459821,240.1812,0.157102358,217.9422,0.002,otherclones,-0.156305885,0.156652933
94,221058,E05,2021_08_02_Batch25,666,2.5x10^3 cells/well,4,WT clone 10,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_93_2021_08_02_Batch24,0.258522235,446.2626,0.178478423,266.868,0.080043813,179.3946,0.002,otherclones,-0.156305885,0.156652933
95,221058,E06,2021_08_02_Batch25,2472,2.5x10^3 cells/well,5,WT clone 12,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_94_2021_08_02_Batch24,-0.284538298,450.7104,-0.166480655,256.4898,-0.118057644,194.2206,0.998,otherclones,-0.156305885,0.156652933
96,221058,E07,2021_08_02_Batch25,1537,2.5x10^3 cells/well,1,WT_parental,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_95_2021_08_02_Batch24,-0.127692159,678.2895,-0.02436756,381.7695,-0.103324599,296.52,0.911,otherclones,-0.156305885,0.156652933
97,221058,E08,2021_08_02_Batch25,941,2.5x10^3 cells/well,2,CloneA,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_96_2021_08_02_Batch24,0.226359885,464.0538,0.107700893,212.0118,0.118658992,252.042,0.011,otherclones,-0.156305885,0.156652933
98,221058,E09,2021_08_02_Batch25,1389,2.5x10^3 cells/well,3,CloneE,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_97_2021_08_02_Batch24,0.238507275,383.9934,0.09858631,214.977,0.139920966,169.0164,0.006,otherclones,-0.156305885,0.156652933
99,221058,E10,2021_08_02_Batch25,567,2.5x10^3 cells/well,4,WT clone 10,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_98_2021_08_02_Batch24,0.242020464,449.2278,0.156994048,200.151,0.085026416,249.0768,0.004,otherclones,-0.156305885,0.156652933
100,221058,E11,2021_08_02_Batch25,2021,2.5x10^3 cells/well,5,WT clone 12,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_99_2021_08_02_Batch24,-0.430943606,416.6106,-0.257905506,204.5988,-0.1730381,212.0118,1,otherclones,-0.156305885,0.156652933
101,221058,F02,2021_08_02_Batch25,1387,2.5x10^3 cells/well,10,BZ007,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_100_2021_08_02_Batch24,0.247241833,329.8785,0.130859375,172.7229,0.116382458,157.1556,0.004,otherclones,-0.156305885,0.156652933
102,221058,F03,2021_08_02_Batch25,1731,2.5x10^3 cells/well,9,BZ006,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_101_2021_08_02_Batch24,-0.361666939,355.0827,-0.146577381,175.6881,-0.215089558,179.3946,1,otherclones,-0.156305885,0.156652933
103,221058,F04,2021_08_02_Batch25,1709,2.5x10^3 cells/well,8,WT clone 15,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_102_2021_08_02_Batch24,0.227231615,407.715,0.165829613,160.1208,0.061402002,247.5942,0.011,otherclones,-0.156305885,0.156652933
104,221058,F05,2021_08_02_Batch25,1611,2.5x10^3 cells/well,7,WT clone 14,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_103_2021_08_02_Batch24,-0.22643815,394.3716,-0.130673363,161.6034,-0.095764787,232.7682,0.995,otherclones,-0.156305885,0.156652933
105,221058,F06,2021_08_02_Batch25,1386,2.5x10^3 cells/well,6,WT clone 13,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_104_2021_08_02_Batch24,-0.540511725,303.933,-0.323102679,62.2692,-0.217409046,241.6638,1,otherclones,-0.156305885,0.156652933
106,221058,F07,2021_08_02_Batch25,1415,2.5x10^3 cells/well,10,BZ007,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_105_2021_08_02_Batch24,0.379830769,421.0584,0.210658482,229.803,0.169172286,191.2554,0.001,otherclones,-0.156305885,0.156652933
107,221058,F08,2021_08_02_Batch25,1764,2.5x10^3 cells/well,9,BZ006,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_106_2021_08_02_Batch24,-0.346544529,338.0328,-0.139787946,210.5292,-0.206756583,127.5036,1,otherclones,-0.156305885,0.156652933
108,221058,F09,2021_08_02_Batch25,2513,2.5x10^3 cells/well,8,WT clone 15,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_107_2021_08_02_Batch24,0.227541729,332.1024,0.140066964,80.0604,0.087474765,252.042,0.008,otherclones,-0.156305885,0.156652933
109,221058,F10,2021_08_02_Batch25,1741,2.5x10^3 cells/well,7,WT clone 14,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_108_2021_08_02_Batch24,-0.272305904,289.107,-0.151971726,69.6822,-0.120334178,219.4248,0.997,otherclones,-0.156305885,0.156652933
110,221058,F11,2021_08_02_Batch25,1144,2.5x10^3 cells/well,6,WT clone 13,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_109_2021_08_02_Batch24,-0.565653166,294.2961,-0.346354167,73.3887,-0.219298999,220.9074,1,otherclones,-0.156305885,0.156652933
111,221058,G02,2021_08_02_Batch25,1453,2.5x10^3 cells/well,11,BZ008,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_110_2021_08_02_Batch24,0.206726908,535.2186,0.112723214,266.868,0.094003694,268.3506,0.019,otherclones,-0.156305885,0.156652933
112,221058,G03,2021_08_02_Batch25,817,2.5x10^3 cells/well,12,BZ009,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_111_2021_08_02_Batch24,0.264006626,412.9041,0.155226935,249.8181,0.108779692,163.086,0.002,otherclones,-0.156305885,0.156652933
113,221058,G04,2021_08_02_Batch25,1167,2.5x10^3 cells/well,13,BZ010,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_112_2021_08_02_Batch24,0.263352165,319.5003,0.182105655,178.6533,0.08124651,140.847,0.004,otherclones,-0.156305885,0.156652933
114,221058,G05,2021_08_02_Batch25,2797,2.5x10^3 cells/well,1,WT_parental,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_113_2021_08_02_Batch24,-0.288503841,424.0236,-0.256138393,139.3644,-0.032365448,284.6592,1,otherclones,-0.156305885,0.156652933
115,221058,G06,2021_08_02_Batch25,3152,2.5x10^3 cells/well,1,WT_parental,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_114_2021_08_02_Batch24,-0.138833534,555.2337,-0.143322173,288.3657,0.004488639,266.868,0.93,otherclones,-0.156305885,0.156652933
116,221058,G07,2021_08_02_Batch25,1358,2.5x10^3 cells/well,11,BZ008,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_115_2021_08_02_Batch24,0.30767172,411.4215,0.128534226,272.0571,0.179137494,139.3644,0.001,otherclones,-0.156305885,0.156652933
117,221058,G08,2021_08_02_Batch25,514,2.5x10^3 cells/well,12,BZ009,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_116_2021_08_02_Batch24,0.17801547,352.8588,0.119233631,126.021,0.058781839,226.8378,0.043,otherclones,-0.156305885,0.156652933
118,221058,G09,2021_08_02_Batch25,1213,2.5x10^3 cells/well,13,BZ010,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_117_2021_08_02_Batch24,0.149064748,450.7104,0.041573661,321.7242,0.107491087,128.9862,0.061,otherclones,-0.156305885,0.156652933
119,221058,G10,2021_08_02_Batch25,3097,2.5x10^3 cells/well,1,WT_parental,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_118_2021_08_02_Batch24,-0.340019807,393.6303,-0.233258929,215.7183,-0.106760878,177.912,1,otherclones,-0.156305885,0.156652933
120,221058,G11,2021_08_02_Batch25,3022,2.5x10^3 cells/well,1,WT_parental,20210728,221058,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_119_2021_08_02_Batch24,-0.117804665,474.432,-0.114862351,219.4248,-0.002942313,255.0072,0.879,otherclones,-0.156305885,0.156652933
121,221093,B02,2021_08_03_Batch26,5820,2.5x10^3 cells/well,1,WT_parental,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_120_2021_08_02_Batch24,-0.295438048,327.6546,-0.227120536,115.6428,-0.068317512,212.0118,1,otherclones,-0.156305885,0.156652933
122,221093,B03,2021_08_03_Batch26,2475,2.5x10^3 cells/well,2,CloneA,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_121_2021_08_02_Batch24,0.074238169,497.4123,0.021856399,197.9271,0.052381771,299.4852,0.208,otherclones,-0.156305885,0.156652933
123,221093,B04,2021_08_03_Batch26,4359,2.5x10^3 cells/well,3,CloneE,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_122_2021_08_02_Batch24,-0.035105458,435.8844,-0.147321429,131.9514,0.11221597,303.933,0.603,otherclones,-0.156305885,0.156652933
124,221093,B05,2021_08_03_Batch26,2005,2.5x10^3 cells/well,4,WT clone 10,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_123_2021_08_02_Batch24,0.203994676,412.9041,0.186662946,191.9967,0.01733173,220.9074,0.019,otherclones,-0.156305885,0.156652933
125,221093,B06,2021_08_03_Batch26,2625,2.5x10^3 cells/well,5,WT clone 12,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_124_2021_08_02_Batch24,-0.32988638,425.5062,-0.227678571,170.499,-0.102207809,255.0072,0.999,otherclones,-0.156305885,0.156652933
126,221093,B07,2021_08_03_Batch26,5857,2.5x10^3 cells/well,1,WT_parental,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_125_2021_08_02_Batch24,-0.342310891,278.7288,-0.27734375,74.13,-0.064967141,204.5988,1,otherclones,-0.156305885,0.156652933
127,221093,B08,2021_08_03_Batch26,3175,2.5x10^3 cells/well,2,CloneA,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_126_2021_08_02_Batch24,-0.010285277,431.4366,-0.081008185,117.1254,0.070722907,314.3112,0.512,otherclones,-0.156305885,0.156652933
128,221093,B09,2021_08_03_Batch26,4285,2.5x10^3 cells/well,3,CloneE,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_127_2021_08_02_Batch24,0.057515267,405.4911,-0.089750744,95.6277,0.147266011,309.8634,0.249,otherclones,-0.156305885,0.156652933
129,221093,B10,2021_08_03_Batch26,2536,2.5x10^3 cells/well,4,WT clone 10,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_128_2021_08_02_Batch24,0.30371056,409.1976,0.154296875,206.0814,0.149413685,203.1162,0.002,otherclones,-0.156305885,0.156652933
130,221093,B11,2021_08_03_Batch26,2551,2.5x10^3 cells/well,5,WT clone 12,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_129_2021_08_02_Batch24,-0.368563386,344.7045,-0.220610119,103.0407,-0.147953267,241.6638,1,otherclones,-0.156305885,0.156652933
131,221093,C04,2021_08_03_Batch26,2742,2.5x10^3 cells/well,8,WT clone 15,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_132_2021_08_02_Batch24,0.522341683,190.5141,0.32421875,42.2541,0.198122933,148.26,0.001,otherclones,-0.156305885,0.156652933
132,221093,C05,2021_08_03_Batch26,2558,2.5x10^3 cells/well,7,WT clone 14,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_133_2021_08_02_Batch24,-0.177844743,354.3414,-0.073102679,154.1904,-0.104742064,200.151,0.98,otherclones,-0.156305885,0.156652933
133,221093,C06,2021_08_03_Batch26,4065,2.5x10^3 cells/well,6,WT clone 13,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_134_2021_08_02_Batch24,-0.275058063,340.2567,-0.20265997,106.0059,-0.072398093,234.2508,0.998,otherclones,-0.156305885,0.156652933
134,221093,C09,2021_08_03_Batch26,4009,2.5x10^3 cells/well,8,WT clone 15,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_137_2021_08_02_Batch24,0.353002912,314.3112,0.171502976,127.5036,0.181499936,186.8076,0.001,otherclones,-0.156305885,0.156652933
135,221093,C10,2021_08_03_Batch26,2206,2.5x10^3 cells/well,7,WT clone 14,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_138_2021_08_02_Batch24,-0.109885053,248.3355,-0.095517113,70.4235,-0.01436794,177.912,0.885,otherclones,-0.156305885,0.156652933
136,221093,C11,2021_08_03_Batch26,4883,2.5x10^3 cells/well,6,WT clone 13,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_139_2021_08_02_Batch24,-0.338941112,332.8437,-0.263020833,100.0755,-0.075920278,232.7682,0.999,otherclones,-0.156305885,0.156652933
137,221093,D05,2021_08_03_Batch26,6782,2.5x10^3 cells/well,1,WT_parental,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_143_2021_08_02_Batch24,-0.324011996,341.7393,-0.234002976,150.4839,-0.09000902,191.2554,1,otherclones,-0.156305885,0.156652933
138,221093,D06,2021_08_03_Batch26,6688,2.5x10^3 cells/well,1,WT_parental,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_144_2021_08_02_Batch24,-0.300005131,290.5896,-0.249813988,94.8864,-0.050191143,195.7032,0.998,otherclones,-0.156305885,0.156652933
139,221093,D10,2021_08_03_Batch26,5489,2.5x10^3 cells/well,1,WT_parental,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_148_2021_08_02_Batch24,-0.374369197,255.7485,-0.26515997,113.4189,-0.109209226,142.3296,0.999,otherclones,-0.156305885,0.156652933
140,221093,D11,2021_08_03_Batch26,5414,2.5x10^3 cells/well,1,WT_parental,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_149_2021_08_02_Batch24,-0.212353615,337.2915,-0.224144345,111.9363,0.011790731,225.3552,0.983,otherclones,-0.156305885,0.156652933
141,221093,E02,2021_08_03_Batch26,5105,2.5x10^3 cells/well,1,WT_parental,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_150_2021_08_02_Batch24,-0.245098098,335.0676,-0.213634673,112.6776,-0.031463425,222.39,0.995,otherclones,-0.156305885,0.156652933
142,221093,E03,2021_08_03_Batch26,3172,2.5x10^3 cells/well,2,CloneA,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_151_2021_08_02_Batch24,0.080140046,527.0643,0.03952753,269.0919,0.040612517,257.9724,0.2,otherclones,-0.156305885,0.156652933
143,221093,E04,2021_08_03_Batch26,3514,2.5x10^3 cells/well,3,CloneE,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_152_2021_08_02_Batch24,0.110799232,320.9829,-0.045572917,131.2101,0.156372149,189.7728,0.117,otherclones,-0.156305885,0.156652933
144,221093,E05,2021_08_03_Batch26,2522,2.5x10^3 cells/well,4,WT clone 10,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_153_2021_08_02_Batch24,0.316346877,377.3217,0.175223214,153.4491,0.141123663,223.8726,0.001,otherclones,-0.156305885,0.156652933
145,221093,E06,2021_08_03_Batch26,2792,2.5x10^3 cells/well,5,WT clone 12,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_154_2021_08_02_Batch24,-0.328733292,304.6743,-0.195126488,97.1103,-0.133606804,207.564,1,otherclones,-0.156305885,0.156652933
146,221093,E07,2021_08_03_Batch26,5746,2.5x10^3 cells/well,1,WT_parental,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_155_2021_08_02_Batch24,-0.346762325,217.9422,-0.290643601,77.0952,-0.056118723,140.847,1,otherclones,-0.156305885,0.156652933
147,221093,E08,2021_08_03_Batch26,3093,2.5x10^3 cells/well,2,CloneA,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_156_2021_08_02_Batch24,0.078666517,541.8903,-0.006789435,242.4051,0.085455951,299.4852,0.182,otherclones,-0.156305885,0.156652933
148,221093,E09,2021_08_03_Batch26,3765,2.5x10^3 cells/well,3,CloneE,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,resistant,1,otherclone,profile_157_2021_08_02_Batch24,0.082791321,346.1871,-0.075427827,95.6277,0.158219149,250.5594,0.18,otherclones,-0.156305885,0.156652933
149,221093,E10,2021_08_03_Batch26,2653,2.5x10^3 cells/well,4,WT clone 10,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_158_2021_08_02_Batch24,0.238825024,382.5108,0.094308036,197.1858,0.144516988,185.325,0.007,otherclones,-0.156305885,0.156652933
150,221093,E11,2021_08_03_Batch26,2058,2.5x10^3 cells/well,5,WT clone 12,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_159_2021_08_02_Batch24,-0.274777699,335.0676,-0.193359375,103.782,-0.081418324,231.2856,0.999,otherclones,-0.156305885,0.156652933
151,221093,F04,2021_08_03_Batch26,3155,2.5x10^3 cells/well,8,WT clone 15,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_162_2021_08_02_Batch24,0.489874068,260.9376,0.29389881,35.5824,0.195975259,225.3552,0.001,otherclones,-0.156305885,0.156652933
152,221093,F05,2021_08_03_Batch26,1648,2.5x10^3 cells/well,7,WT clone 14,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_163_2021_08_02_Batch24,-0.14483059,319.5003,-0.068824405,114.9015,-0.076006185,204.5988,0.949,otherclones,-0.156305885,0.156652933
153,221093,F06,2021_08_03_Batch26,5073,2.5x10^3 cells/well,6,WT clone 13,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_164_2021_08_02_Batch24,-0.372412928,361.7544,-0.256975446,91.9212,-0.115437481,269.8332,1,otherclones,-0.156305885,0.156652933
154,221093,F09,2021_08_03_Batch26,3307,2.5x10^3 cells/well,8,WT clone 15,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_167_2021_08_02_Batch24,0.344495606,366.9435,0.175409226,134.1753,0.169086379,232.7682,0.001,otherclones,-0.156305885,0.156652933
155,221093,F10,2021_08_03_Batch26,2202,2.5x10^3 cells/well,7,WT clone 14,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_168_2021_08_02_Batch24,-0.192481178,288.3657,-0.123046875,77.8365,-0.069434303,210.5292,0.984,otherclones,-0.156305885,0.156652933
156,221093,F11,2021_08_03_Batch26,4501,2.5x10^3 cells/well,6,WT clone 13,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_169_2021_08_02_Batch24,-0.216389628,470.7255,-0.204427083,230.5443,-0.011962545,240.1812,0.988,otherclones,-0.156305885,0.156652933
157,221093,G05,2021_08_03_Batch26,5279,2.5x10^3 cells/well,1,WT_parental,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_173_2021_08_02_Batch24,-0.322610252,265.3854,-0.26515997,62.2692,-0.057450281,203.1162,0.999,otherclones,-0.156305885,0.156652933
158,221093,G06,2021_08_03_Batch26,5442,2.5x10^3 cells/well,1,WT_parental,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_174_2021_08_02_Batch24,-0.438402586,267.6093,-0.303292411,43.7367,-0.135110176,223.8726,1,otherclones,-0.156305885,0.156652933
159,221093,G10,2021_08_03_Batch26,5243,2.5x10^3 cells/well,1,WT_parental,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_178_2021_08_02_Batch24,-0.357989814,310.6047,-0.253720238,134.1753,-0.104269576,176.4294,1,otherclones,-0.156305885,0.156652933
160,221093,G11,2021_08_03_Batch26,4831,2.5x10^3 cells/well,1,WT_parental,20210802,221093,48 hr,0.1% DMSO,1,13 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_179_2021_08_02_Batch24,-0.293996769,317.2764,-0.230747768,133.434,-0.063249001,183.8424,0.999,otherclones,-0.156305885,0.156652933
161,221094,B02,2021_08_03_Batch27,3865,2.5x10^3 cells/well,1,WT_parental,20210802,221094,48 hr,0.1% DMSO,1,4 hr,2021_08_02_Batch24,sensitive,0,otherclone,profile_180_2021_08_02_Batch24,-0.301419192,360.2718,-0.18843006,225.3552,-0.112989133,134.9166,1,otherclones,-0.156305885,0.156652933
