,Metadata_Plate,Metadata_Well,Metadata_batch,Metadata_cell_count,Metadata_cell_density,Metadata_celltype_shorthand_from_plate_graph,Metadata_clone_number,Metadata_date,Metadata_plate_map_name,Metadata_time_to_adhere,Metadata_treatment,Metadata_treatment_shorthand_from_plate_graph,Metadata_treatment_time,Metadata_dataset,Metadata_clone_type,Metadata_clone_type_indicator,Metadata_model_split,Metadata_unique_sample_name,TotalScore,TotalDispersion,UpScore,UpDispersion,DownScore,DownDispersion,Metadata_permuted_p_value,dataset,min_permuted_value,max_permuted_value
11,221057,C08,2021_08_02_Batch24,3153,2.5x10^3 cells/well,9,BZ006,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_16_WT,-0.374726503,305.4156,-0.155040923,189.7728,-0.219685581,115.6428,1,otherclones,-0.158349989,0.158461122
12,221057,C09,2021_08_02_Batch24,4373,2.5x10^3 cells/well,8,WT clone 15,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_17_WT,0.285910744,428.4714,0.158575149,179.3946,0.127335596,249.0768,0.003,otherclones,-0.158349989,0.158461122
13,221057,C10,2021_08_02_Batch24,4396,2.5x10^3 cells/well,7,WT clone 14,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_18_WT,-0.420094979,357.3066,-0.240141369,126.021,-0.17995361,231.2856,1,otherclones,-0.158349989,0.158461122
14,221057,C11,2021_08_02_Batch24,3549,2.5x10^3 cells/well,6,WT clone 13,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_19_WT,-0.278078669,590.8161,-0.070033482,399.5607,-0.208045187,191.2554,0.999,otherclones,-0.158349989,0.158461122
15,221057,D02,2021_08_02_Batch24,1824,2.5x10^3 cells/well,11,BZ008,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_20_WT,0.21612617,385.476,0.124441964,189.7728,0.091684206,195.7032,0.012,otherclones,-0.158349989,0.158461122
16,221057,D03,2021_08_02_Batch24,1470,2.5x10^3 cells/well,12,BZ009,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_21_WT,0.24690502,333.585,0.209170387,210.5292,0.037734633,123.0558,0.004,otherclones,-0.158349989,0.158461122
17,221057,D04,2021_08_02_Batch24,2093,2.5x10^3 cells/well,13,BZ010,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_22_WT,0.32773583,388.4412,0.232142857,207.564,0.095592973,180.8772,0.001,otherclones,-0.158349989,0.158461122
18,221057,D07,2021_08_02_Batch24,3219,2.5x10^3 cells/well,11,BZ008,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_25_WT,0.155492018,425.5062,0.188244048,189.7728,-0.03275203,235.7334,0.042,otherclones,-0.158349989,0.158461122
19,221057,D08,2021_08_02_Batch24,1254,2.5x10^3 cells/well,12,BZ009,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_26_WT,0.201942808,433.6605,0.104631696,248.3355,0.097311112,185.325,0.021,otherclones,-0.158349989,0.158461122
20,221057,D09,2021_08_02_Batch24,2076,2.5x10^3 cells/well,13,BZ010,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_27_WT,0.164855885,442.5561,0.143787202,261.6789,0.021068683,180.8772,0.045,otherclones,-0.158349989,0.158461122
21,221057,E05,2021_08_02_Batch24,1586,2.5x10^3 cells/well,4,WT clone 10,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_33_WT,0.323963198,314.3112,0.254185268,100.8168,0.069777931,213.4944,0.001,otherclones,-0.158349989,0.158461122
22,221057,E06,2021_08_02_Batch24,3901,2.5x10^3 cells/well,5,WT clone 12,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_34_WT,-0.375144341,338.7741,-0.239862351,175.6881,-0.13528199,163.086,1,otherclones,-0.158349989,0.158461122
23,221057,E10,2021_08_02_Batch24,1676,2.5x10^3 cells/well,4,WT clone 10,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_38_WT,0.073756676,476.6559,0.124720982,248.3355,-0.050964306,228.3204,0.235,otherclones,-0.158349989,0.158461122
24,221057,E11,2021_08_02_Batch24,3814,2.5x10^3 cells/well,5,WT clone 12,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_39_WT,-0.248938859,438.1083,-0.108072917,214.2357,-0.140865942,223.8726,0.998,otherclones,-0.158349989,0.158461122
25,221057,F02,2021_08_02_Batch24,2696,2.5x10^3 cells/well,10,BZ007,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_40_WT,0.193522488,442.5561,0.106863839,269.0919,0.086658649,173.4642,0.021,otherclones,-0.158349989,0.158461122
26,221057,F03,2021_08_02_Batch24,4077,2.5x10^3 cells/well,9,BZ006,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_41_WT,-0.364435545,307.6395,-0.182849702,147.5187,-0.181585843,160.1208,1,otherclones,-0.158349989,0.158461122
27,221057,F04,2021_08_02_Batch24,4480,2.5x10^3 cells/well,8,WT clone 15,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_42_WT,0.388378336,303.1917,0.188709077,162.3447,0.199669258,140.847,0.001,otherclones,-0.158349989,0.158461122
28,221057,F05,2021_08_02_Batch24,4305,2.5x10^3 cells/well,7,WT clone 14,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_43_WT,-0.301907501,300.2265,-0.163876488,86.7321,-0.138031012,213.4944,1,otherclones,-0.158349989,0.158461122
29,221057,F06,2021_08_02_Batch24,4171,2.5x10^3 cells/well,6,WT clone 13,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_44_WT,-0.445720047,315.0525,-0.290550595,135.6579,-0.155169451,179.3946,1,otherclones,-0.158349989,0.158461122
30,221057,F07,2021_08_02_Batch24,2201,2.5x10^3 cells/well,10,BZ007,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_45_WT,0.292904068,271.3158,0.193359375,96.369,0.099544693,174.9468,0.001,otherclones,-0.158349989,0.158461122
31,221057,F08,2021_08_02_Batch24,3961,2.5x10^3 cells/well,9,BZ006,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_46_WT,-0.315149665,304.6743,-0.155598958,149.0013,-0.159550707,155.673,1,otherclones,-0.158349989,0.158461122
32,221057,F09,2021_08_02_Batch24,3983,2.5x10^3 cells/well,8,WT clone 15,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_47_WT,0.266112785,495.1884,0.152994792,171.9816,0.113117993,323.2068,0.002,otherclones,-0.158349989,0.158461122
33,221057,F10,2021_08_02_Batch24,3820,2.5x10^3 cells/well,7,WT clone 14,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_48_WT,-0.333347651,324.6894,-0.166666667,123.0558,-0.166680984,201.6336,0.999,otherclones,-0.158349989,0.158461122
34,221057,F11,2021_08_02_Batch24,5270,2.5x10^3 cells/well,6,WT clone 13,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_49_WT,-0.388459377,276.5049,-0.262927827,119.3493,-0.125531549,157.1556,1,otherclones,-0.158349989,0.158461122
35,221057,G02,2021_08_02_Batch24,2035,2.5x10^3 cells/well,11,BZ008,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_50_WT,0.2408228,386.9586,0.149181548,262.4202,0.091641253,124.5384,0.008,otherclones,-0.158349989,0.158461122
36,221057,G03,2021_08_02_Batch24,1065,2.5x10^3 cells/well,12,BZ009,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_51_WT,0.084543134,344.7045,0.061197917,237.9573,0.023345217,106.7472,0.196,otherclones,-0.158349989,0.158461122
37,221057,G04,2021_08_02_Batch24,2222,2.5x10^3 cells/well,13,BZ010,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_52_WT,0.01302792,532.2534,0.079799107,228.3204,-0.066771187,303.933,0.448,otherclones,-0.158349989,0.158461122
38,221057,G07,2021_08_02_Batch24,2474,2.5x10^3 cells/well,11,BZ008,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_55_WT,0.255584324,300.2265,0.182756696,120.8319,0.072827628,179.3946,0.003,otherclones,-0.158349989,0.158461122
39,221057,G08,2021_08_02_Batch24,1462,2.5x10^3 cells/well,12,BZ009,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_56_WT,0.123328414,328.3959,0.09719122,132.6927,0.026137193,195.7032,0.101,otherclones,-0.158349989,0.158461122
40,221057,G09,2021_08_02_Batch24,2215,2.5x10^3 cells/well,13,BZ010,20210728,221057,48 hr,0.1% DMSO,1,13 hr,WT,resistant,1,otherclone,profile_57_WT,0.109675227,429.2127,0.098958333,246.8529,0.010716894,182.3598,0.12,otherclones,-0.158349989,0.158461122
41,221058,B05,2021_08_02_Batch25,660,2.5x10^3 cells/well,4,WT clone 10,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_63_WT,0.143412314,464.7951,0.081194196,211.2705,0.062218118,253.5246,0.072,otherclones,-0.158349989,0.158461122
42,221058,B06,2021_08_02_Batch25,2307,2.5x10^3 cells/well,5,WT clone 12,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_64_WT,-0.402043463,381.0282,-0.246186756,166.0512,-0.155856707,214.977,1,otherclones,-0.158349989,0.158461122
43,221058,B10,2021_08_02_Batch25,425,2.5x10^3 cells/well,4,WT clone 10,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_68_WT,0.261736472,398.0781,0.156436012,181.6185,0.10530046,216.4596,0.006,otherclones,-0.158349989,0.158461122
44,221058,B11,2021_08_02_Batch25,2334,2.5x10^3 cells/well,5,WT clone 12,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_69_WT,-0.358178619,429.954,-0.216238839,213.4944,-0.141939779,216.4596,1,otherclones,-0.158349989,0.158461122
45,221058,C02,2021_08_02_Batch25,1168,2.5x10^3 cells/well,10,BZ007,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_70_WT,0.225348944,364.7196,0.143415179,252.042,0.081933766,112.6776,0.01,otherclones,-0.158349989,0.158461122
46,221058,C03,2021_08_02_Batch25,1646,2.5x10^3 cells/well,9,BZ006,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_71_WT,-0.341812639,351.3762,-0.12844122,195.7032,-0.213371419,155.673,1,otherclones,-0.158349989,0.158461122
47,221058,C04,2021_08_02_Batch25,1696,2.5x10^3 cells/well,8,WT clone 15,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_72_WT,0.249075613,577.4727,0.184709821,240.9225,0.064365792,336.5502,0.006,otherclones,-0.158349989,0.158461122
48,221058,C05,2021_08_02_Batch25,1532,2.5x10^3 cells/well,7,WT clone 14,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_73_WT,-0.269217476,479.6211,-0.156529018,243.8877,-0.112688458,235.7334,0.998,otherclones,-0.158349989,0.158461122
49,221058,C06,2021_08_02_Batch25,1265,2.5x10^3 cells/well,6,WT clone 13,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_74_WT,-0.553994719,276.5049,-0.296595982,77.8365,-0.257398737,198.6684,1,otherclones,-0.158349989,0.158461122
50,221058,C07,2021_08_02_Batch25,1313,2.5x10^3 cells/well,10,BZ007,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_75_WT,0.348851601,345.4458,0.225725446,204.5988,0.123126154,140.847,0.001,otherclones,-0.158349989,0.158461122
51,221058,C08,2021_08_02_Batch25,1735,2.5x10^3 cells/well,9,BZ006,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_76_WT,-0.321028188,354.3414,-0.12062872,217.9422,-0.200399467,136.3992,1,otherclones,-0.158349989,0.158461122
52,221058,C09,2021_08_02_Batch25,1790,2.5x10^3 cells/well,8,WT clone 15,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_77_WT,0.193328834,443.2974,0.129650298,209.0466,0.063678536,234.2508,0.022,otherclones,-0.158349989,0.158461122
53,221058,C10,2021_08_02_Batch25,1545,2.5x10^3 cells/well,7,WT clone 14,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_78_WT,-0.257653382,388.4412,-0.115885417,170.499,-0.141767965,217.9422,0.995,otherclones,-0.158349989,0.158461122
54,221058,C11,2021_08_02_Batch25,2182,2.5x10^3 cells/well,6,WT clone 13,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_79_WT,-0.485932148,257.9724,-0.267578125,124.5384,-0.218354023,133.434,1,otherclones,-0.158349989,0.158461122
55,221058,D02,2021_08_02_Batch25,1550,2.5x10^3 cells/well,11,BZ008,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_80_WT,0.305316637,372.8739,0.183779762,248.3355,0.121536876,124.5384,0.001,otherclones,-0.158349989,0.158461122
56,221058,D03,2021_08_02_Batch25,889,2.5x10^3 cells/well,12,BZ009,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_81_WT,0.124870424,363.237,0.103887649,143.8122,0.020982776,219.4248,0.1,otherclones,-0.158349989,0.158461122
57,221058,D04,2021_08_02_Batch25,1381,2.5x10^3 cells/well,13,BZ010,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_82_WT,0.246406301,524.8404,0.160993304,278.7288,0.085412998,246.1116,0.006,otherclones,-0.158349989,0.158461122
58,221058,D07,2021_08_02_Batch25,1584,2.5x10^3 cells/well,11,BZ008,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_85_WT,0.449163616,344.7045,0.223679315,159.3795,0.225484301,185.325,0.001,otherclones,-0.158349989,0.158461122
59,221058,D08,2021_08_02_Batch25,809,2.5x10^3 cells/well,12,BZ009,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_86_WT,0.226456746,240.9225,0.157366071,113.4189,0.069090675,127.5036,0.01,otherclones,-0.158349989,0.158461122
60,221058,D09,2021_08_02_Batch25,1274,2.5x10^3 cells/well,13,BZ010,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_87_WT,0.388998816,435.8844,0.236793155,192.738,0.152205661,243.1464,0.001,otherclones,-0.158349989,0.158461122
61,221058,E05,2021_08_02_Batch25,666,2.5x10^3 cells/well,4,WT clone 10,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_93_WT,0.258522235,446.2626,0.178478423,266.868,0.080043813,179.3946,0.006,otherclones,-0.158349989,0.158461122
62,221058,E06,2021_08_02_Batch25,2472,2.5x10^3 cells/well,5,WT clone 12,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_94_WT,-0.284538298,450.7104,-0.166480655,256.4898,-0.118057644,194.2206,0.998,otherclones,-0.158349989,0.158461122
63,221058,E10,2021_08_02_Batch25,567,2.5x10^3 cells/well,4,WT clone 10,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_98_WT,0.242020464,449.2278,0.156994048,200.151,0.085026416,249.0768,0.002,otherclones,-0.158349989,0.158461122
64,221058,E11,2021_08_02_Batch25,2021,2.5x10^3 cells/well,5,WT clone 12,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_99_WT,-0.430943606,416.6106,-0.257905506,204.5988,-0.1730381,212.0118,1,otherclones,-0.158349989,0.158461122
65,221058,F02,2021_08_02_Batch25,1387,2.5x10^3 cells/well,10,BZ007,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_100_WT,0.247241833,329.8785,0.130859375,172.7229,0.116382458,157.1556,0.004,otherclones,-0.158349989,0.158461122
66,221058,F03,2021_08_02_Batch25,1731,2.5x10^3 cells/well,9,BZ006,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_101_WT,-0.361666939,355.0827,-0.146577381,175.6881,-0.215089558,179.3946,1,otherclones,-0.158349989,0.158461122
67,221058,F04,2021_08_02_Batch25,1709,2.5x10^3 cells/well,8,WT clone 15,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_102_WT,0.227231615,407.715,0.165829613,160.1208,0.061402002,247.5942,0.012,otherclones,-0.158349989,0.158461122
68,221058,F05,2021_08_02_Batch25,1611,2.5x10^3 cells/well,7,WT clone 14,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_103_WT,-0.22643815,394.3716,-0.130673363,161.6034,-0.095764787,232.7682,0.989,otherclones,-0.158349989,0.158461122
69,221058,F06,2021_08_02_Batch25,1386,2.5x10^3 cells/well,6,WT clone 13,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_104_WT,-0.540511725,303.933,-0.323102679,62.2692,-0.217409046,241.6638,1,otherclones,-0.158349989,0.158461122
70,221058,F07,2021_08_02_Batch25,1415,2.5x10^3 cells/well,10,BZ007,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_105_WT,0.379830769,421.0584,0.210658482,229.803,0.169172286,191.2554,0.001,otherclones,-0.158349989,0.158461122
71,221058,F08,2021_08_02_Batch25,1764,2.5x10^3 cells/well,9,BZ006,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_106_WT,-0.346544529,338.0328,-0.139787946,210.5292,-0.206756583,127.5036,1,otherclones,-0.158349989,0.158461122
72,221058,F09,2021_08_02_Batch25,2513,2.5x10^3 cells/well,8,WT clone 15,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_107_WT,0.227541729,332.1024,0.140066964,80.0604,0.087474765,252.042,0.012,otherclones,-0.158349989,0.158461122
73,221058,F10,2021_08_02_Batch25,1741,2.5x10^3 cells/well,7,WT clone 14,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_108_WT,-0.272305904,289.107,-0.151971726,69.6822,-0.120334178,219.4248,1,otherclones,-0.158349989,0.158461122
74,221058,F11,2021_08_02_Batch25,1144,2.5x10^3 cells/well,6,WT clone 13,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,sensitive,0,otherclone,profile_109_WT,-0.565653166,294.2961,-0.346354167,73.3887,-0.219298999,220.9074,1,otherclones,-0.158349989,0.158461122
75,221058,G02,2021_08_02_Batch25,1453,2.5x10^3 cells/well,11,BZ008,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_110_WT,0.206726908,535.2186,0.112723214,266.868,0.094003694,268.3506,0.017,otherclones,-0.158349989,0.158461122
76,221058,G03,2021_08_02_Batch25,817,2.5x10^3 cells/well,12,BZ009,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_111_WT,0.264006626,412.9041,0.155226935,249.8181,0.108779692,163.086,0.001,otherclones,-0.158349989,0.158461122
77,221058,G04,2021_08_02_Batch25,1167,2.5x10^3 cells/well,13,BZ010,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_112_WT,0.263352165,319.5003,0.182105655,178.6533,0.08124651,140.847,0.001,otherclones,-0.158349989,0.158461122
78,221058,G07,2021_08_02_Batch25,1358,2.5x10^3 cells/well,11,BZ008,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_115_WT,0.30767172,411.4215,0.128534226,272.0571,0.179137494,139.3644,0.001,otherclones,-0.158349989,0.158461122
79,221058,G08,2021_08_02_Batch25,514,2.5x10^3 cells/well,12,BZ009,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_116_WT,0.17801547,352.8588,0.119233631,126.021,0.058781839,226.8378,0.032,otherclones,-0.158349989,0.158461122
80,221058,G09,2021_08_02_Batch25,1213,2.5x10^3 cells/well,13,BZ010,20210728,221058,48 hr,0.1% DMSO,1,4 hr,WT,resistant,1,otherclone,profile_117_WT,0.149064748,450.7104,0.041573661,321.7242,0.107491087,128.9862,0.067,otherclones,-0.158349989,0.158461122
81,221093,B05,2021_08_03_Batch26,2005,2.5x10^3 cells/well,4,WT clone 10,20210802,221093,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_123_WT,0.203994676,412.9041,0.186662946,191.9967,0.01733173,220.9074,0.02,otherclones,-0.158349989,0.158461122
82,221093,B06,2021_08_03_Batch26,2625,2.5x10^3 cells/well,5,WT clone 12,20210802,221093,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_124_WT,-0.32988638,425.5062,-0.227678571,170.499,-0.102207809,255.0072,0.998,otherclones,-0.158349989,0.158461122
83,221093,B10,2021_08_03_Batch26,2536,2.5x10^3 cells/well,4,WT clone 10,20210802,221093,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_128_WT,0.30371056,409.1976,0.154296875,206.0814,0.149413685,203.1162,0.002,otherclones,-0.158349989,0.158461122
84,221093,B11,2021_08_03_Batch26,2551,2.5x10^3 cells/well,5,WT clone 12,20210802,221093,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_129_WT,-0.368563386,344.7045,-0.220610119,103.0407,-0.147953267,241.6638,0.999,otherclones,-0.158349989,0.158461122
85,221093,C04,2021_08_03_Batch26,2742,2.5x10^3 cells/well,8,WT clone 15,20210802,221093,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_132_WT,0.522341683,190.5141,0.32421875,42.2541,0.198122933,148.26,0.001,otherclones,-0.158349989,0.158461122
86,221093,C05,2021_08_03_Batch26,2558,2.5x10^3 cells/well,7,WT clone 14,20210802,221093,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_133_WT,-0.177844743,354.3414,-0.073102679,154.1904,-0.104742064,200.151,0.974,otherclones,-0.158349989,0.158461122
87,221093,C06,2021_08_03_Batch26,4065,2.5x10^3 cells/well,6,WT clone 13,20210802,221093,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_134_WT,-0.275058063,340.2567,-0.20265997,106.0059,-0.072398093,234.2508,0.998,otherclones,-0.158349989,0.158461122
88,221093,C09,2021_08_03_Batch26,4009,2.5x10^3 cells/well,8,WT clone 15,20210802,221093,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_137_WT,0.353002912,314.3112,0.171502976,127.5036,0.181499936,186.8076,0.001,otherclones,-0.158349989,0.158461122
89,221093,C10,2021_08_03_Batch26,2206,2.5x10^3 cells/well,7,WT clone 14,20210802,221093,48 hr,0.1% DMSO,1,13 hr,WT,sensitive,0,otherclone,profile_138_WT,-0.109885053,248.3355,-0.095517113,70.4235,-0.01436794,177.912,0.88,otherclones,-0.158349989,0.158461122
