"","Metadata_Plate","Metadata_Well","Metadata_batch","Metadata_cell_count","Metadata_cell_density","Metadata_celltype_shorthand_from_plate_graph","Metadata_clone_number","Metadata_date","Metadata_plate_map_name","Metadata_time_to_adhere","Metadata_treatment","Metadata_treatment_shorthand_from_plate_graph","Metadata_treatment_time","Metadata_dataset","Metadata_clone_type","Metadata_clone_type_indicator","Metadata_model_split","Metadata_unique_sample_name","TotalScore","TotalDispersion","UpScore","UpDispersion","DownScore","DownDispersion","Metadata_permuted_p_value","dataset","min_permuted_value","max_permuted_value"
"42",218698,"F03","2020_08_24_Batch9",8328,"5x10^3 cells/well",7,"Ixazomib clone 02",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_41_ixazomib",-0.303886161097799,392.1477,-0.0817522321428572,249.8181,-0.222133928954942,142.3296,0.999,"otherclones",-0.155786323919937,0.156830395733876
"43",218698,"F04","2020_08_24_Batch9",26524,"5x10^3 cells/well",8,"Ixazomib clone 03",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_42_ixazomib",0.0359499026579513,381.7695,0.025576636904762,159.3795,0.0103732657531893,222.39,0.333,"otherclones",-0.155786323919937,0.156830395733876
"44",218698,"F05","2020_08_24_Batch9",21732,"5x10^3 cells/well",9,"Ixazomib clone 04",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_43_ixazomib",0.100441766488768,345.4458,0.041015625,191.2554,0.0594261414887677,154.1904,0.134,"otherclones",-0.155786323919937,0.156830395733876
"45",218698,"F06","2020_08_24_Batch9",13074,"5x10^3 cells/well",10,"Ixazomib clone 05",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_44_ixazomib",0.175814783437751,537.4425,0.0904017857142857,356.5653,0.0854129977234654,180.8772,0.038,"otherclones",-0.155786323919937,0.156830395733876
"46",218698,"F07","2020_08_24_Batch9",14721,"5x10^3 cells/well",1,"WT_parental",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_45_ixazomib",0.0843065420900653,538.1838,-0.00492931547619047,234.2508,0.0892358575662557,303.933,0.172,"otherclones",-0.155786323919937,0.156830395733876
"47",218698,"F08","2020_08_24_Batch9",8319,"5x10^3 cells/well",2,"WT clone 04",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_46_ixazomib",0.0193889985523654,268.3506,0.0292038690476191,114.1602,-0.00981487049525365,154.1904,0.462,"otherclones",-0.155786323919937,0.156830395733876
"48",218698,"F09","2020_08_24_Batch9",8044,"5x10^3 cells/well",3,"WT clone 05",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_47_ixazomib",-0.144139471264377,453.6756,-0.0637090773809524,198.6684,-0.0804303938834242,255.0072,0.944,"otherclones",-0.155786323919937,0.156830395733876
"49",218698,"F10","2020_08_24_Batch9",7182,"5x10^3 cells/well",4,"WT clone 06",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_48_ixazomib",0.347474312923271,450.7104,0.174479166666667,212.0118,0.172995146256604,238.6986,0.001,"otherclones",-0.155786323919937,0.156830395733876
"50",218698,"F11","2020_08_24_Batch9",5164,"5x10^3 cells/well",5,"WT clone 07",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_49_ixazomib",-0.0171869574885815,418.0932,-0.0358072916666667,94.8864,0.0186203341780852,323.2068,0.595,"otherclones",-0.155786323919937,0.156830395733876
"51",218698,"G02","2020_08_24_Batch9",11203,"5x10^3 cells/well",6,"Ixazomib clone 01",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_50_ixazomib",0.0244268722412615,604.1595,-0.00102306547619047,346.1871,0.025449937717452,257.9724,0.408,"otherclones",-0.155786323919937,0.156830395733876
"52",218698,"G03","2020_08_24_Batch9",7249,"5x10^3 cells/well",7,"Ixazomib clone 02",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_51_ixazomib",-0.286667208219302,371.3913,-0.0733816964285714,220.1661,-0.213285511790731,151.2252,0.998,"otherclones",-0.155786323919937,0.156830395733876
"53",218698,"G04","2020_08_24_Batch9",25277,"5x10^3 cells/well",8,"Ixazomib clone 03",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_52_ixazomib",0.0341440587217554,412.9041,0.0283668154761905,175.6881,0.00577724324556494,237.216,0.327,"otherclones",-0.155786323919937,0.156830395733876
"54",218698,"G05","2020_08_24_Batch9",21680,"5x10^3 cells/well",9,"Ixazomib clone 04",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_53_ixazomib",0.224640307738683,386.9586,0.109933035714286,212.0118,0.114707272024398,174.9468,0.003,"otherclones",-0.155786323919937,0.156830395733876
"55",218698,"G06","2020_08_24_Batch9",14129,"5x10^3 cells/well",10,"Ixazomib clone 05",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_54_ixazomib",0.238186558187394,492.9645,0.118582589285714,180.1359,0.119603968901679,312.8286,0.008,"otherclones",-0.155786323919937,0.156830395733876
"56",218698,"G07","2020_08_24_Batch9",15229,"5x10^3 cells/well",1,"WT_parental",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_55_ixazomib",0.0201478873342968,438.8496,-0.0486421130952381,298.0026,0.0687900004295349,140.847,0.381,"otherclones",-0.155786323919937,0.156830395733876
"57",218698,"G08","2020_08_24_Batch9",8743,"5x10^3 cells/well",2,"WT clone 04",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_56_ixazomib",-0.137274089136911,374.3565,-0.141462053571429,193.4793,0.00418796443451741,180.8772,0.927,"otherclones",-0.155786323919937,0.156830395733876
"58",218698,"G09","2020_08_24_Batch9",7841,"5x10^3 cells/well",3,"WT clone 05",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_57_ixazomib",-0.100415795452453,409.1976,-0.0479910714285714,149.7426,-0.0524247240238821,259.455,0.864,"otherclones",-0.155786323919937,0.156830395733876
"59",218698,"G10","2020_08_24_Batch9",6344,"5x10^3 cells/well",4,"WT clone 06",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_58_ixazomib",0.353167267152501,486.2928,0.171968005952381,241.6638,0.18119926120012,244.629,0.001,"otherclones",-0.155786323919937,0.156830395733876
"60",218698,"G11","2020_08_24_Batch9",5864,"5x10^3 cells/well",5,"WT clone 07",20200818,218698,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_59_ixazomib",0.0636014340070893,349.1523,0.00855654761904756,125.2797,0.0550448863880417,223.8726,0.267,"otherclones",-0.155786323919937,0.156830395733876
"61",218854,"B02","2020_09_08_Batch10",8435,"5x10^3 cells/well",1,"WT_parental",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_60_ixazomib",-0.165030123845369,577.4727,-0.151134672619048,292.8135,-0.0138954512263219,284.6592,0.956,"otherclones",-0.155786323919937,0.156830395733876
"62",218854,"B03","2020_09_08_Batch10",6572,"5x10^3 cells/well",2,"WT clone 04",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_61_ixazomib",-0.170453140692083,487.0341,-0.123139880952381,221.6487,-0.0473132597397019,265.3854,0.96,"otherclones",-0.155786323919937,0.156830395733876
"63",218854,"B04","2020_09_08_Batch10",6378,"5x10^3 cells/well",3,"WT clone 05",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_62_ixazomib",-0.371855351339024,361.7544,-0.20014880952381,142.3296,-0.171706541815214,219.4248,1,"otherclones",-0.155786323919937,0.156830395733876
"64",218854,"B05","2020_09_08_Batch10",7742,"5x10^3 cells/well",4,"WT clone 06",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_63_ixazomib",0.350281022512738,389.9238,0.196056547619048,158.6382,0.15422447489369,231.2856,0.001,"otherclones",-0.155786323919937,0.156830395733876
"65",218854,"B06","2020_09_08_Batch10",5187,"5x10^3 cells/well",5,"WT clone 07",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_64_ixazomib",0.0131166277464661,459.606,-0.00232514880952378,269.8332,0.0154417765559899,189.7728,0.462,"otherclones",-0.155786323919937,0.156830395733876
"66",218854,"B07","2020_09_08_Batch10",6511,"5x10^3 cells/well",6,"Ixazomib clone 01",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_65_ixazomib",0.00826351954434529,494.4471,-0.0366443452380953,301.7091,0.0449078647824406,192.738,0.507,"otherclones",-0.155786323919937,0.156830395733876
"67",218854,"B08","2020_09_08_Batch10",4346,"5x10^3 cells/well",7,"Ixazomib clone 02",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_66_ixazomib",-0.517954155723756,283.1766,-0.222842261904762,117.1254,-0.295111893818994,166.0512,1,"otherclones",-0.155786323919937,0.156830395733876
"68",218854,"B09","2020_09_08_Batch10",10986,"5x10^3 cells/well",8,"Ixazomib clone 03",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_67_ixazomib",0.053948390113745,363.9783,0.0796130952380952,229.0617,-0.0256647051243503,134.9166,0.27,"otherclones",-0.155786323919937,0.156830395733876
"69",218854,"B10","2020_09_08_Batch10",7214,"5x10^3 cells/well",9,"Ixazomib clone 04",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_68_ixazomib",0.366097251795353,487.0341,0.181547619047619,288.3657,0.184549632747734,198.6684,0.001,"otherclones",-0.155786323919937,0.156830395733876
"70",218854,"B11","2020_09_08_Batch10",4352,"5x10^3 cells/well",10,"Ixazomib clone 05",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_69_ixazomib",0.313432604293865,425.5062,0.153924851190476,232.7682,0.159507753103389,192.738,0.001,"otherclones",-0.155786323919937,0.156830395733876
"71",218854,"C02","2020_09_08_Batch10",10685,"5x10^3 cells/well",1,"WT_parental",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_70_ixazomib",-0.269081416949699,329.1372,-0.212146577380952,183.8424,-0.056934839568747,145.2948,1,"otherclones",-0.155786323919937,0.156830395733876
"72",218854,"C03","2020_09_08_Batch10",5750,"5x10^3 cells/well",2,"WT clone 04",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_71_ixazomib",-0.0663960109958355,458.8647,-0.0378534226190476,286.8831,-0.0285425883767879,171.9816,0.782,"otherclones",-0.155786323919937,0.156830395733876
"73",218854,"C04","2020_09_08_Batch10",6806,"5x10^3 cells/well",3,"WT clone 05",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_72_ixazomib",-0.364283230238586,362.4957,-0.185918898809524,149.0013,-0.178364331429062,213.4944,1,"otherclones",-0.155786323919937,0.156830395733876
"74",218854,"C05","2020_09_08_Batch10",8320,"5x10^3 cells/well",4,"WT clone 06",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_73_ixazomib",0.00521579586153431,520.3926,-0.0174851190476191,213.4944,0.0227009149091534,306.8982,0.45,"otherclones",-0.155786323919937,0.156830395733876
"75",218854,"C06","2020_09_08_Batch10",4969,"5x10^3 cells/well",5,"WT clone 07",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","sensitive",0,"otherclone","profile_74_ixazomib",0.141770649886173,243.8877,0.0625,128.2449,0.0792706498861733,115.6428,0.095,"otherclones",-0.155786323919937,0.156830395733876
"76",218854,"C07","2020_09_08_Batch10",8508,"5x10^3 cells/well",6,"Ixazomib clone 01",20200824,218854,"48 hr","0.1% DMSO",1,"4 hr","ixazomib","resistant",1,"otherclone","profile_75_ixazomib",-0.209168685064819,505.5666,-0.178478422619048,169.0164,-0.0306902624457712,336.5502,0.991,"otherclones",-0.155786323919937,0.156830395733876
