column_match_pair_a,Metadata_clone_number_pair_a,Metadata_treatment_pair_a,row_match,pairwise_correlation,column_match_pair_b,Metadata_clone_number_pair_b,Metadata_treatment_pair_b
31,BZ017,bortezomib,1,-0.14666087889861926,1,WT002,DMSO
32,WT002,bortezomib,1,0.20880839871629892,1,WT002,DMSO
33,WT008,bortezomib,1,-0.30441807325889275,1,WT002,DMSO
34,WT009,bortezomib,1,-0.4383956365334258,1,WT002,DMSO
35,BZ018,bortezomib,1,-0.5546287718112469,1,WT002,DMSO
36,WT011,bortezomib,1,-0.25700575643364,1,WT002,DMSO
37,BZ001,bortezomib,1,-0.5021077534340505,1,WT002,DMSO
38,BZ008,bortezomib,1,-0.4142343731356588,1,WT002,DMSO
39,WT_parental,bortezomib,1,0.1111201759530525,1,WT002,DMSO
40,WT_parental,DMSO,1,0.6264370952096747,1,WT002,DMSO
41,BZ017,bortezomib,1,-0.07620449923367544,1,WT002,DMSO
42,BZ008,bortezomib,1,-0.3269712657349635,1,WT002,DMSO
43,BZ001,bortezomib,1,-0.41399698623770076,1,WT002,DMSO
44,WT011,bortezomib,1,-0.3540238014427042,1,WT002,DMSO
45,BZ018,bortezomib,1,-0.49075789760378585,1,WT002,DMSO
46,WT009,bortezomib,1,-0.2859112433590713,1,WT002,DMSO
47,WT008,bortezomib,1,-0.2778273772801002,1,WT002,DMSO
48,WT002,bortezomib,1,0.18981639536188813,1,WT002,DMSO
49,WT_parental,bortezomib,1,0.1804311531637912,1,WT002,DMSO
50,WT_parental,DMSO,1,0.47024478134718145,1,WT002,DMSO
51,BZ017,bortezomib,1,0.1233150684385952,1,WT002,DMSO
52,WT002,bortezomib,1,0.13974081430191976,1,WT002,DMSO
53,WT008,bortezomib,1,-0.28385404677945897,1,WT002,DMSO
54,WT009,bortezomib,1,-0.29704861434844204,1,WT002,DMSO
55,BZ018,bortezomib,1,-0.25030436016878227,1,WT002,DMSO
56,WT011,bortezomib,1,-0.2684038563721788,1,WT002,DMSO
57,BZ001,bortezomib,1,-0.3504644271382118,1,WT002,DMSO
58,BZ008,bortezomib,1,-0.3502496106571542,1,WT002,DMSO
59,WT_parental,bortezomib,1,0.13769856716389012,1,WT002,DMSO
3,WT009,DMSO,2,0.4767547954932438,2,WT008,DMSO
4,BZ018,DMSO,2,0.24428552749975513,2,WT008,DMSO
5,WT011,DMSO,2,0.40719292547547714,2,WT008,DMSO
6,BZ001,DMSO,2,0.6259820025348138,2,WT008,DMSO
7,BZ008,DMSO,2,0.3544168590129385,2,WT008,DMSO
8,WT_parental,DMSO,2,0.3331104811978565,2,WT008,DMSO
9,WT_parental,DMSO,2,0.0978382397123104,2,WT008,DMSO
10,BZ017,DMSO,2,0.36593883889337414,2,WT008,DMSO
11,BZ008,DMSO,2,0.1479209479055842,2,WT008,DMSO
12,BZ001,DMSO,2,0.2939228450261857,2,WT008,DMSO
13,WT011,DMSO,2,0.35226343096716217,2,WT008,DMSO
14,BZ018,DMSO,2,-0.10381061528507277,2,WT008,DMSO
15,WT009,DMSO,2,0.039557866122919526,2,WT008,DMSO
16,WT008,DMSO,2,0.45269908200355946,2,WT008,DMSO
17,WT002,DMSO,2,0.23914285719027692,2,WT008,DMSO
18,WT_parental,DMSO,2,0.04918531636815084,2,WT008,DMSO
19,WT_parental,DMSO,2,-0.005787707059618642,2,WT008,DMSO
20,BZ017,DMSO,2,0.29634050632071846,2,WT008,DMSO
21,WT002,DMSO,2,0.32347406268914153,2,WT008,DMSO
22,WT008,DMSO,2,0.41084762571786715,2,WT008,DMSO
23,WT009,DMSO,2,0.057694656850953256,2,WT008,DMSO
24,BZ018,DMSO,2,-0.31157126032163085,2,WT008,DMSO
25,WT011,DMSO,2,0.05688693503655315,2,WT008,DMSO
26,BZ001,DMSO,2,0.13111948256346354,2,WT008,DMSO
27,BZ008,DMSO,2,-0.2244471286691243,2,WT008,DMSO
28,WT_parental,DMSO,2,0.16532434068846377,2,WT008,DMSO
29,WT_parental,DMSO,2,0.07130108425847766,2,WT008,DMSO
30,WT_parental,DMSO,2,0.1705953528147362,2,WT008,DMSO
31,BZ017,bortezomib,2,-0.07501404821265778,2,WT008,DMSO
32,WT002,bortezomib,2,-0.23452455106923295,2,WT008,DMSO
33,WT008,bortezomib,2,-0.17831338400409846,2,WT008,DMSO
34,WT009,bortezomib,2,-0.4791405638339988,2,WT008,DMSO
35,BZ018,bortezomib,2,-0.5820079175332047,2,WT008,DMSO
36,WT011,bortezomib,2,-0.10448335028079239,2,WT008,DMSO
37,BZ001,bortezomib,2,-0.3321265704760908,2,WT008,DMSO
38,BZ008,bortezomib,2,-0.17279179111779736,2,WT008,DMSO
39,WT_parental,bortezomib,2,-0.21264831578798796,2,WT008,DMSO
40,WT_parental,DMSO,2,0.03185142766813897,2,WT008,DMSO
41,BZ017,bortezomib,2,-0.015602082269820346,2,WT008,DMSO
42,BZ008,bortezomib,2,0.05259991459222734,2,WT008,DMSO
43,BZ001,bortezomib,2,-0.20601698654428705,2,WT008,DMSO
44,WT011,bortezomib,2,-0.2352884975765153,2,WT008,DMSO
45,BZ018,bortezomib,2,-0.48414508406440143,2,WT008,DMSO
46,WT009,bortezomib,2,-0.34770075743020173,2,WT008,DMSO
47,WT008,bortezomib,2,-0.3477420520462165,2,WT008,DMSO
48,WT002,bortezomib,2,-0.21585791499882698,2,WT008,DMSO
49,WT_parental,bortezomib,2,-0.21017994943634388,2,WT008,DMSO
50,WT_parental,DMSO,2,0.006023352469584762,2,WT008,DMSO
51,BZ017,bortezomib,2,-0.17881086081071945,2,WT008,DMSO
52,WT002,bortezomib,2,-0.3270108449894017,2,WT008,DMSO
53,WT008,bortezomib,2,-0.2220782536573158,2,WT008,DMSO
54,WT009,bortezomib,2,-0.35287900646878423,2,WT008,DMSO
55,BZ018,bortezomib,2,-0.5261316000292484,2,WT008,DMSO
56,WT011,bortezomib,2,-0.10777391563394649,2,WT008,DMSO
57,BZ001,bortezomib,2,-0.28456086449282764,2,WT008,DMSO
58,BZ008,bortezomib,2,-0.05378581570662716,2,WT008,DMSO
59,WT_parental,bortezomib,2,-0.25581047037143717,2,WT008,DMSO
4,BZ018,DMSO,3,-0.0013803015635166717,3,WT009,DMSO
5,WT011,DMSO,3,0.0411433556557202,3,WT009,DMSO
6,BZ001,DMSO,3,0.39135215608030194,3,WT009,DMSO
7,BZ008,DMSO,3,0.3100187007274894,3,WT009,DMSO
8,WT_parental,DMSO,3,-0.024133442960644076,3,WT009,DMSO
9,WT_parental,DMSO,3,-0.23964939257415532,3,WT009,DMSO
10,BZ017,DMSO,3,0.20581030854764526,3,WT009,DMSO
11,BZ008,DMSO,3,0.5476468311812226,3,WT009,DMSO
12,BZ001,DMSO,3,0.35342466774117665,3,WT009,DMSO
13,WT011,DMSO,3,0.4565937631937745,3,WT009,DMSO
14,BZ018,DMSO,3,0.20480071284015747,3,WT009,DMSO
15,WT009,DMSO,3,0.13846586731505495,3,WT009,DMSO
16,WT008,DMSO,3,0.36027327071660636,3,WT009,DMSO
17,WT002,DMSO,3,0.001817975493689815,3,WT009,DMSO
18,WT_parental,DMSO,3,0.08766322951710488,3,WT009,DMSO
19,WT_parental,DMSO,3,-0.2513710342190882,3,WT009,DMSO
20,BZ017,DMSO,3,0.09843006799145132,3,WT009,DMSO
21,WT002,DMSO,3,0.41153428139952003,3,WT009,DMSO
22,WT008,DMSO,3,0.424685902505941,3,WT009,DMSO
23,WT009,DMSO,3,0.7322192822356045,3,WT009,DMSO
24,BZ018,DMSO,3,0.08001839465952065,3,WT009,DMSO
25,WT011,DMSO,3,-0.1596214976433871,3,WT009,DMSO
26,BZ001,DMSO,3,0.4546577070388003,3,WT009,DMSO
27,BZ008,DMSO,3,-0.08724862145801052,3,WT009,DMSO
28,WT_parental,DMSO,3,0.332882391976369,3,WT009,DMSO
29,WT_parental,DMSO,3,-0.19131609418451612,3,WT009,DMSO
30,WT_parental,DMSO,3,0.0467179621804326,3,WT009,DMSO
31,BZ017,bortezomib,3,-0.19864072650363523,3,WT009,DMSO
32,WT002,bortezomib,3,-0.31255866306617947,3,WT009,DMSO
33,WT008,bortezomib,3,-0.002277847631581824,3,WT009,DMSO
34,WT009,bortezomib,3,-0.0033271001719900662,3,WT009,DMSO
35,BZ018,bortezomib,3,-0.39442963655421526,3,WT009,DMSO
36,WT011,bortezomib,3,-0.05120058894289422,3,WT009,DMSO
37,BZ001,bortezomib,3,-0.13483196885500565,3,WT009,DMSO
38,BZ008,bortezomib,3,-0.02474533303716727,3,WT009,DMSO
39,WT_parental,bortezomib,3,-0.3521997115766587,3,WT009,DMSO
40,WT_parental,DMSO,3,0.0835539359102223,3,WT009,DMSO
41,BZ017,bortezomib,3,-0.13371075009590153,3,WT009,DMSO
42,BZ008,bortezomib,3,0.31443994970217454,3,WT009,DMSO
43,BZ001,bortezomib,3,0.16724462411547408,3,WT009,DMSO
44,WT011,bortezomib,3,-0.20366721392292603,3,WT009,DMSO
45,BZ018,bortezomib,3,-0.35798648036383,3,WT009,DMSO
46,WT009,bortezomib,3,0.12956814575841918,3,WT009,DMSO
47,WT008,bortezomib,3,-0.46539270231352126,3,WT009,DMSO
48,WT002,bortezomib,3,-0.45347515484286804,3,WT009,DMSO
49,WT_parental,bortezomib,3,-0.3763276239635136,3,WT009,DMSO
50,WT_parental,DMSO,3,0.0866893630069112,3,WT009,DMSO
51,BZ017,bortezomib,3,-0.28684098013008363,3,WT009,DMSO
52,WT002,bortezomib,3,-0.4468875268106506,3,WT009,DMSO
53,WT008,bortezomib,3,-0.08875802974230304,3,WT009,DMSO
54,WT009,bortezomib,3,0.20487247801261627,3,WT009,DMSO
55,BZ018,bortezomib,3,-0.3637945895147497,3,WT009,DMSO
56,WT011,bortezomib,3,-0.0830811243226056,3,WT009,DMSO
57,BZ001,bortezomib,3,-0.11254356255813747,3,WT009,DMSO
58,BZ008,bortezomib,3,0.2367001080914483,3,WT009,DMSO
59,WT_parental,bortezomib,3,-0.22286463183600055,3,WT009,DMSO
5,WT011,DMSO,4,0.11330518370174494,4,BZ018,DMSO
6,BZ001,DMSO,4,0.4586270637835374,4,BZ018,DMSO
7,BZ008,DMSO,4,-0.360056035363698,4,BZ018,DMSO
8,WT_parental,DMSO,4,0.40507001236283685,4,BZ018,DMSO
9,WT_parental,DMSO,4,0.4569056692564751,4,BZ018,DMSO
10,BZ017,DMSO,4,0.3100095899078425,4,BZ018,DMSO
11,BZ008,DMSO,4,-0.2872608465438152,4,BZ018,DMSO
12,BZ001,DMSO,4,-0.27415858641646507,4,BZ018,DMSO
13,WT011,DMSO,4,-0.08046734459905094,4,BZ018,DMSO
14,BZ018,DMSO,4,-0.06063256089117541,4,BZ018,DMSO
15,WT009,DMSO,4,-0.3380853250090259,4,BZ018,DMSO
16,WT008,DMSO,4,-0.23052190091536098,4,BZ018,DMSO
17,WT002,DMSO,4,0.23283833954708513,4,BZ018,DMSO
18,WT_parental,DMSO,4,0.26885500412280294,4,BZ018,DMSO
19,WT_parental,DMSO,4,0.4856017027665266,4,BZ018,DMSO
20,BZ017,DMSO,4,0.40220340108996483,4,BZ018,DMSO
21,WT002,DMSO,4,0.3091645328880952,4,BZ018,DMSO
22,WT008,DMSO,4,-0.15112278669482418,4,BZ018,DMSO
23,WT009,DMSO,4,-0.1983667918585516,4,BZ018,DMSO
24,BZ018,DMSO,4,-0.131198494658054,4,BZ018,DMSO
25,WT011,DMSO,4,-0.18368482210542536,4,BZ018,DMSO
26,BZ001,DMSO,4,-0.375101288498316,4,BZ018,DMSO
27,BZ008,DMSO,4,-0.38654054123087606,4,BZ018,DMSO
28,WT_parental,DMSO,4,0.1516793335927727,4,BZ018,DMSO
29,WT_parental,DMSO,4,0.4411506857636352,4,BZ018,DMSO
30,WT_parental,DMSO,4,0.4411327117393797,4,BZ018,DMSO
31,BZ017,bortezomib,4,0.03631173552501742,4,BZ018,DMSO
32,WT002,bortezomib,4,-0.02930130212296387,4,BZ018,DMSO
33,WT008,bortezomib,4,-0.23274416396031947,4,BZ018,DMSO
34,WT009,bortezomib,4,-0.20792055947564336,4,BZ018,DMSO
35,BZ018,bortezomib,4,-0.30834549747746215,4,BZ018,DMSO
36,WT011,bortezomib,4,-0.11318257775588327,4,BZ018,DMSO
37,BZ001,bortezomib,4,-0.38488992707333175,4,BZ018,DMSO
38,BZ008,bortezomib,4,-0.5268321969045485,4,BZ018,DMSO
39,WT_parental,bortezomib,4,0.06375985873232456,4,BZ018,DMSO
40,WT_parental,DMSO,4,0.3847559866484702,4,BZ018,DMSO
41,BZ017,bortezomib,4,0.11703812778980291,4,BZ018,DMSO
42,BZ008,bortezomib,4,-0.353100474789696,4,BZ018,DMSO
43,BZ001,bortezomib,4,-0.24962193549113978,4,BZ018,DMSO
44,WT011,bortezomib,4,-0.155914040864934,4,BZ018,DMSO
45,BZ018,bortezomib,4,-0.24069203771093348,4,BZ018,DMSO
46,WT009,bortezomib,4,-0.2534172886153134,4,BZ018,DMSO
47,WT008,bortezomib,4,-0.3117626318957979,4,BZ018,DMSO
48,WT002,bortezomib,4,0.041504435392990424,4,BZ018,DMSO
49,WT_parental,bortezomib,4,0.13983862792932175,4,BZ018,DMSO
50,WT_parental,DMSO,4,0.3824686742037614,4,BZ018,DMSO
51,BZ017,bortezomib,4,0.29749761730382857,4,BZ018,DMSO
52,WT002,bortezomib,4,0.020337699775028934,4,BZ018,DMSO
53,WT008,bortezomib,4,-0.23267616362555452,4,BZ018,DMSO
54,WT009,bortezomib,4,-0.11021616900705271,4,BZ018,DMSO
55,BZ018,bortezomib,4,0.1197332995230751,4,BZ018,DMSO
56,WT011,bortezomib,4,-0.16717733632250603,4,BZ018,DMSO
57,BZ001,bortezomib,4,-0.14219670594775774,4,BZ018,DMSO
58,BZ008,bortezomib,4,-0.31647014399261586,4,BZ018,DMSO
59,WT_parental,bortezomib,4,0.13258795346432245,4,BZ018,DMSO
6,BZ001,DMSO,5,0.23354002225634557,5,WT011,DMSO
7,BZ008,DMSO,5,0.4339111474951052,5,WT011,DMSO
8,WT_parental,DMSO,5,0.32183504322430423,5,WT011,DMSO
9,WT_parental,DMSO,5,0.08179682075477607,5,WT011,DMSO
10,BZ017,DMSO,5,0.1602792566234644,5,WT011,DMSO
11,BZ008,DMSO,5,0.056242245905526664,5,WT011,DMSO
12,BZ001,DMSO,5,0.1907289882907808,5,WT011,DMSO
13,WT011,DMSO,5,0.3261064526075633,5,WT011,DMSO
14,BZ018,DMSO,5,0.138659388875481,5,WT011,DMSO
15,WT009,DMSO,5,0.3789288002604349,5,WT011,DMSO
16,WT008,DMSO,5,0.32300575310861324,5,WT011,DMSO
17,WT002,DMSO,5,-0.02156771128954283,5,WT011,DMSO
18,WT_parental,DMSO,5,0.031896524419863834,5,WT011,DMSO
19,WT_parental,DMSO,5,-0.13749319823145997,5,WT011,DMSO
20,BZ017,DMSO,5,0.17623366798270784,5,WT011,DMSO
21,WT002,DMSO,5,-0.09354855547958903,5,WT011,DMSO
22,WT008,DMSO,5,0.197008287983439,5,WT011,DMSO
23,WT009,DMSO,5,-0.11338127586246727,5,WT011,DMSO
24,BZ018,DMSO,5,0.04156852157077534,5,WT011,DMSO
25,WT011,DMSO,5,0.5461297014250304,5,WT011,DMSO
26,BZ001,DMSO,5,0.025935838375475043,5,WT011,DMSO
27,BZ008,DMSO,5,0.10988222536857972,5,WT011,DMSO
28,WT_parental,DMSO,5,-0.05990923623556276,5,WT011,DMSO
29,WT_parental,DMSO,5,-0.07959155565383128,5,WT011,DMSO
30,WT_parental,DMSO,5,-0.10258762602300552,5,WT011,DMSO
31,BZ017,bortezomib,5,-0.03201244330728951,5,WT011,DMSO
32,WT002,bortezomib,5,-0.28439432267211,5,WT011,DMSO
33,WT008,bortezomib,5,-0.2367073267075428,5,WT011,DMSO
34,WT009,bortezomib,5,-0.2011170525254578,5,WT011,DMSO
35,BZ018,bortezomib,5,-0.0061500639417996494,5,WT011,DMSO
36,WT011,bortezomib,5,0.06130003909883353,5,WT011,DMSO
37,BZ001,bortezomib,5,-0.052491473613708074,5,WT011,DMSO
38,BZ008,bortezomib,5,0.11390697207091342,5,WT011,DMSO
39,WT_parental,bortezomib,5,-0.24380416746070774,5,WT011,DMSO
40,WT_parental,DMSO,5,-0.21482904688248267,5,WT011,DMSO
41,BZ017,bortezomib,5,-0.07202077249949464,5,WT011,DMSO
42,BZ008,bortezomib,5,0.06473938348078735,5,WT011,DMSO
43,BZ001,bortezomib,5,-0.11065729708959819,5,WT011,DMSO
44,WT011,bortezomib,5,0.20784039496935028,5,WT011,DMSO
45,BZ018,bortezomib,5,-0.015727777545849413,5,WT011,DMSO
46,WT009,bortezomib,5,-0.21840663572272342,5,WT011,DMSO
47,WT008,bortezomib,5,0.05638710539048799,5,WT011,DMSO
48,WT002,bortezomib,5,-0.2454062857149237,5,WT011,DMSO
49,WT_parental,bortezomib,5,-0.2724121834344118,5,WT011,DMSO
50,WT_parental,DMSO,5,-0.3606633118085832,5,WT011,DMSO
51,BZ017,bortezomib,5,-0.36130886182481675,5,WT011,DMSO
52,WT002,bortezomib,5,-0.28108125625610425,5,WT011,DMSO
53,WT008,bortezomib,5,-0.26252655400934377,5,WT011,DMSO
54,WT009,bortezomib,5,-0.32761229383007245,5,WT011,DMSO
55,BZ018,bortezomib,5,-0.4516409483694957,5,WT011,DMSO
56,WT011,bortezomib,5,0.11657376600793733,5,WT011,DMSO
57,BZ001,bortezomib,5,-0.16446812597119245,5,WT011,DMSO
58,BZ008,bortezomib,5,-0.0972197748056828,5,WT011,DMSO
59,WT_parental,bortezomib,5,-0.37565322475666296,5,WT011,DMSO
7,BZ008,DMSO,6,0.25419766779729147,6,BZ001,DMSO
8,WT_parental,DMSO,6,0.198914188599762,6,BZ001,DMSO
9,WT_parental,DMSO,6,-0.00870832510290673,6,BZ001,DMSO
10,BZ017,DMSO,6,0.10050799846731642,6,BZ001,DMSO
11,BZ008,DMSO,6,0.23452150543725694,6,BZ001,DMSO
12,BZ001,DMSO,6,0.15552203937456824,6,BZ001,DMSO
13,WT011,DMSO,6,0.36694896834034446,6,BZ001,DMSO
14,BZ018,DMSO,6,-0.06687208498682204,6,BZ001,DMSO
15,WT009,DMSO,6,-0.10358925713722941,6,BZ001,DMSO
16,WT008,DMSO,6,0.27466848997352156,6,BZ001,DMSO
17,WT002,DMSO,6,0.28822480520222515,6,BZ001,DMSO
18,WT_parental,DMSO,6,0.08497700848972839,6,BZ001,DMSO
19,WT_parental,DMSO,6,-0.0409389787864702,6,BZ001,DMSO
20,BZ017,DMSO,6,0.1258403464117397,6,BZ001,DMSO
21,WT002,DMSO,6,0.3151114537072446,6,BZ001,DMSO
22,WT008,DMSO,6,0.25862111608578653,6,BZ001,DMSO
23,WT009,DMSO,6,0.1784920611723437,6,BZ001,DMSO
24,BZ018,DMSO,6,-0.15897807745811873,6,BZ001,DMSO
25,WT011,DMSO,6,-0.04072754116251975,6,BZ001,DMSO
26,BZ001,DMSO,6,0.20447591322927128,6,BZ001,DMSO
27,BZ008,DMSO,6,-0.1461504511116926,6,BZ001,DMSO
28,WT_parental,DMSO,6,0.14943362210114697,6,BZ001,DMSO
29,WT_parental,DMSO,6,0.019345845646338518,6,BZ001,DMSO
30,WT_parental,DMSO,6,0.0004551065429776416,6,BZ001,DMSO
31,BZ017,bortezomib,6,-0.05019901252676155,6,BZ001,DMSO
32,WT002,bortezomib,6,-0.22946628721159568,6,BZ001,DMSO
33,WT008,bortezomib,6,-0.05953666161052586,6,BZ001,DMSO
34,WT009,bortezomib,6,-0.24080268368688065,6,BZ001,DMSO
35,BZ018,bortezomib,6,-0.4450646108371718,6,BZ001,DMSO
36,WT011,bortezomib,6,-0.027386892999844075,6,BZ001,DMSO
37,BZ001,bortezomib,6,-0.25830726081264976,6,BZ001,DMSO
38,BZ008,bortezomib,6,-0.15482801415961442,6,BZ001,DMSO
39,WT_parental,bortezomib,6,-0.12037663779481503,6,BZ001,DMSO
40,WT_parental,DMSO,6,-0.057302210773563796,6,BZ001,DMSO
41,BZ017,bortezomib,6,-0.001822872535049457,6,BZ001,DMSO
42,BZ008,bortezomib,6,0.1295966622761109,6,BZ001,DMSO
43,BZ001,bortezomib,6,-0.039766613516602246,6,BZ001,DMSO
44,WT011,bortezomib,6,-0.1419861739087859,6,BZ001,DMSO
45,BZ018,bortezomib,6,-0.40700935186840936,6,BZ001,DMSO
46,WT009,bortezomib,6,-0.2632854083623754,6,BZ001,DMSO
47,WT008,bortezomib,6,-0.4097112906451619,6,BZ001,DMSO
48,WT002,bortezomib,6,-0.16382481074860575,6,BZ001,DMSO
49,WT_parental,bortezomib,6,-0.13472305627856043,6,BZ001,DMSO
50,WT_parental,DMSO,6,-0.029324747324508325,6,BZ001,DMSO
51,BZ017,bortezomib,6,-0.1366943499870398,6,BZ001,DMSO
52,WT002,bortezomib,6,-0.32484296494669296,6,BZ001,DMSO
53,WT008,bortezomib,6,-0.18464000045524856,6,BZ001,DMSO
54,WT009,bortezomib,6,-0.15228876566285163,6,BZ001,DMSO
55,BZ018,bortezomib,6,-0.3849278935809896,6,BZ001,DMSO
56,WT011,bortezomib,6,-0.06251925293467629,6,BZ001,DMSO
57,BZ001,bortezomib,6,-0.16122686687497545,6,BZ001,DMSO
58,BZ008,bortezomib,6,0.04986278286725878,6,BZ001,DMSO
