column_match_pair_a,Metadata_clone_number_pair_a,Metadata_treatment_pair_a,row_match,pairwise_correlation,column_match_pair_b,Metadata_clone_number_pair_b,Metadata_treatment_pair_b
45,WT009,bortezomib,0,-0.5401684649867943,0,BZ017,DMSO
46,WT008,bortezomib,0,-0.3704279083403162,0,BZ017,DMSO
47,WT002,bortezomib,0,-0.4355418010344965,0,BZ017,DMSO
48,BZ018,bortezomib,0,0.12677136936758954,0,BZ017,DMSO
49,WT_parental,bortezomib,0,-0.6164310149164679,0,BZ017,DMSO
50,WT_parental,DMSO,0,0.26836517101374513,0,BZ017,DMSO
51,BZ017,bortezomib,0,0.4977172511775149,0,BZ017,DMSO
52,WT002,bortezomib,0,-0.19000556039563976,0,BZ017,DMSO
53,WT008,bortezomib,0,-0.3149980187485527,0,BZ017,DMSO
54,WT009,bortezomib,0,-0.44620129996100183,0,BZ017,DMSO
55,WT011,bortezomib,0,-0.2748114752573743,0,BZ017,DMSO
56,BZ001,bortezomib,0,-0.5152249229687772,0,BZ017,DMSO
57,BZ008,bortezomib,0,-0.5826233803694537,0,BZ017,DMSO
58,BZ018,bortezomib,0,0.38534304310719564,0,BZ017,DMSO
59,WT_parental,bortezomib,0,-0.36841546289729565,0,BZ017,DMSO
2,WT008,DMSO,1,0.5876630179402191,1,WT002,DMSO
3,WT009,DMSO,1,0.5336604227233503,1,WT002,DMSO
4,BZ018,DMSO,1,-0.06571199112457757,1,WT002,DMSO
5,WT011,DMSO,1,0.2984676471887123,1,WT002,DMSO
6,BZ001,DMSO,1,0.5087301589012314,1,WT002,DMSO
7,BZ008,DMSO,1,0.5312310746218992,1,WT002,DMSO
8,WT_parental,DMSO,1,0.2753849386527124,1,WT002,DMSO
9,WT_parental,DMSO,1,0.4301805423802714,1,WT002,DMSO
10,BZ017,DMSO,1,0.4433922712071993,1,WT002,DMSO
11,BZ008,DMSO,1,-0.09083899775879167,1,WT002,DMSO
12,BZ001,DMSO,1,0.2637870218638341,1,WT002,DMSO
13,WT011,DMSO,1,0.2803697642510121,1,WT002,DMSO
14,BZ018,DMSO,1,-0.11670716227582668,1,WT002,DMSO
15,WT009,DMSO,1,0.05566233709196572,1,WT002,DMSO
16,WT008,DMSO,1,0.04084862418085744,1,WT002,DMSO
17,WT002,DMSO,1,0.46442916285823144,1,WT002,DMSO
18,WT_parental,DMSO,1,-0.023236214830256015,1,WT002,DMSO
19,WT_parental,DMSO,1,0.13670458773331204,1,WT002,DMSO
20,BZ017,DMSO,1,0.39434605436154235,1,WT002,DMSO
21,WT002,DMSO,1,0.4881164616349247,1,WT002,DMSO
22,WT008,DMSO,1,0.1653070757746062,1,WT002,DMSO
23,WT009,DMSO,1,0.1867670596651422,1,WT002,DMSO
24,BZ018,DMSO,1,-0.11272329046856219,1,WT002,DMSO
25,WT011,DMSO,1,-0.14642240077568686,1,WT002,DMSO
26,BZ001,DMSO,1,0.2835879039353319,1,WT002,DMSO
27,BZ008,DMSO,1,0.046538675839448936,1,WT002,DMSO
28,WT_parental,DMSO,1,-0.04129592973727857,1,WT002,DMSO
29,WT_parental,DMSO,1,0.12141713453161515,1,WT002,DMSO
30,WT_parental,DMSO,1,0.5434388826112101,1,WT002,DMSO
31,BZ017,bortezomib,1,-0.2042970868972662,1,WT002,DMSO
32,WT002,bortezomib,1,-0.43630954458023047,1,WT002,DMSO
33,WT008,bortezomib,1,-0.4337361064204588,1,WT002,DMSO
34,WT009,bortezomib,1,-0.5273782078620919,1,WT002,DMSO
35,WT011,bortezomib,1,-0.504570076477749,1,WT002,DMSO
36,BZ001,bortezomib,1,-0.4498502002923905,1,WT002,DMSO
37,BZ008,bortezomib,1,-0.3930559178213497,1,WT002,DMSO
38,BZ018,bortezomib,1,-0.4199010581807443,1,WT002,DMSO
39,WT_parental,bortezomib,1,-0.20125450540923723,1,WT002,DMSO
40,WT_parental,DMSO,1,0.5983084259591062,1,WT002,DMSO
41,BZ017,bortezomib,1,-0.1954548123275489,1,WT002,DMSO
42,BZ008,bortezomib,1,-0.3247885878149978,1,WT002,DMSO
43,BZ001,bortezomib,1,-0.4030324269342679,1,WT002,DMSO
44,WT011,bortezomib,1,-0.6169742687120003,1,WT002,DMSO
45,WT009,bortezomib,1,-0.4215781420198796,1,WT002,DMSO
46,WT008,bortezomib,1,-0.39745904570014207,1,WT002,DMSO
47,WT002,bortezomib,1,-0.5034406440811332,1,WT002,DMSO
48,BZ018,bortezomib,1,-0.3531744123952521,1,WT002,DMSO
49,WT_parental,bortezomib,1,-0.09426645369261595,1,WT002,DMSO
50,WT_parental,DMSO,1,0.4346836558112688,1,WT002,DMSO
51,BZ017,bortezomib,1,0.020860654944450507,1,WT002,DMSO
52,WT002,bortezomib,1,0.2163186591936533,1,WT002,DMSO
53,WT008,bortezomib,1,-0.15684642835040324,1,WT002,DMSO
54,WT009,bortezomib,1,-0.11726282728953298,1,WT002,DMSO
55,WT011,bortezomib,1,-0.5795553504742021,1,WT002,DMSO
56,BZ001,bortezomib,1,-0.24045108695902193,1,WT002,DMSO
57,BZ008,bortezomib,1,-0.12230799170234809,1,WT002,DMSO
58,BZ018,bortezomib,1,-0.2524552920913069,1,WT002,DMSO
59,WT_parental,bortezomib,1,0.04618509214313817,1,WT002,DMSO
3,WT009,DMSO,2,0.5793597850323144,2,WT008,DMSO
4,BZ018,DMSO,2,0.12208581147685503,2,WT008,DMSO
5,WT011,DMSO,2,0.46885385026055143,2,WT008,DMSO
6,BZ001,DMSO,2,0.5263804473562573,2,WT008,DMSO
7,BZ008,DMSO,2,0.5254227222662992,2,WT008,DMSO
8,WT_parental,DMSO,2,0.26776394764514955,2,WT008,DMSO
9,WT_parental,DMSO,2,0.3668974606050827,2,WT008,DMSO
10,BZ017,DMSO,2,0.4474097414390594,2,WT008,DMSO
11,BZ008,DMSO,2,-0.16119529232015217,2,WT008,DMSO
12,BZ001,DMSO,2,0.16519756660728707,2,WT008,DMSO
13,WT011,DMSO,2,0.45249501314051355,2,WT008,DMSO
14,BZ018,DMSO,2,0.17263585163975442,2,WT008,DMSO
15,WT009,DMSO,2,0.03980980095840919,2,WT008,DMSO
16,WT008,DMSO,2,0.11932549085410508,2,WT008,DMSO
17,WT002,DMSO,2,0.48519799227385896,2,WT008,DMSO
18,WT_parental,DMSO,2,-0.004425403864502004,2,WT008,DMSO
19,WT_parental,DMSO,2,0.12021175604328449,2,WT008,DMSO
20,BZ017,DMSO,2,0.2976093718864117,2,WT008,DMSO
21,WT002,DMSO,2,0.310488610785596,2,WT008,DMSO
22,WT008,DMSO,2,0.5092666648677041,2,WT008,DMSO
23,WT009,DMSO,2,0.30768758602440704,2,WT008,DMSO
24,BZ018,DMSO,2,0.1217097227623218,2,WT008,DMSO
25,WT011,DMSO,2,-0.09693377992684185,2,WT008,DMSO
26,BZ001,DMSO,2,0.1537186979003491,2,WT008,DMSO
27,BZ008,DMSO,2,-0.16544981248468776,2,WT008,DMSO
28,WT_parental,DMSO,2,-0.0678678746235801,2,WT008,DMSO
29,WT_parental,DMSO,2,0.11831703101325003,2,WT008,DMSO
30,WT_parental,DMSO,2,0.2904893330335524,2,WT008,DMSO
31,BZ017,bortezomib,2,-0.12375831050541554,2,WT008,DMSO
32,WT002,bortezomib,2,-0.481604023825764,2,WT008,DMSO
33,WT008,bortezomib,2,-0.26727161120631765,2,WT008,DMSO
34,WT009,bortezomib,2,-0.4939426817519632,2,WT008,DMSO
35,WT011,bortezomib,2,-0.4419214768255804,2,WT008,DMSO
36,BZ001,bortezomib,2,-0.47427807968722935,2,WT008,DMSO
37,BZ008,bortezomib,2,-0.423367745749962,2,WT008,DMSO
38,BZ018,bortezomib,2,-0.12666113866332881,2,WT008,DMSO
39,WT_parental,bortezomib,2,-0.3540591516187803,2,WT008,DMSO
40,WT_parental,DMSO,2,0.4064322574347112,2,WT008,DMSO
41,BZ017,bortezomib,2,-0.04060907346248478,2,WT008,DMSO
42,BZ008,bortezomib,2,-0.4839288258375066,2,WT008,DMSO
43,BZ001,bortezomib,2,-0.4442054929307342,2,WT008,DMSO
44,WT011,bortezomib,2,-0.4837646772217949,2,WT008,DMSO
45,WT009,bortezomib,2,-0.6093152130017341,2,WT008,DMSO
46,WT008,bortezomib,2,-0.2666838930191492,2,WT008,DMSO
47,WT002,bortezomib,2,-0.5969905020290601,2,WT008,DMSO
48,BZ018,bortezomib,2,-0.12223272124165527,2,WT008,DMSO
49,WT_parental,bortezomib,2,-0.18796132915819674,2,WT008,DMSO
50,WT_parental,DMSO,2,0.21786650878866523,2,WT008,DMSO
51,BZ017,bortezomib,2,-0.08165970719228902,2,WT008,DMSO
52,WT002,bortezomib,2,-0.16674883607818777,2,WT008,DMSO
53,WT008,bortezomib,2,-0.2956519527870428,2,WT008,DMSO
54,WT009,bortezomib,2,-0.3446660697184638,2,WT008,DMSO
55,WT011,bortezomib,2,-0.6291038905245631,2,WT008,DMSO
56,BZ001,bortezomib,2,-0.4170723182007184,2,WT008,DMSO
57,BZ008,bortezomib,2,-0.3007151678342216,2,WT008,DMSO
58,BZ018,bortezomib,2,-0.259535799814265,2,WT008,DMSO
59,WT_parental,bortezomib,2,0.03873339315463542,2,WT008,DMSO
4,BZ018,DMSO,3,-0.02506207890869476,3,WT009,DMSO
5,WT011,DMSO,3,0.5534286187569675,3,WT009,DMSO
6,BZ001,DMSO,3,0.25755056421024697,3,WT009,DMSO
7,BZ008,DMSO,3,0.465393880647866,3,WT009,DMSO
8,WT_parental,DMSO,3,0.17670550631118526,3,WT009,DMSO
9,WT_parental,DMSO,3,0.34183089387337584,3,WT009,DMSO
10,BZ017,DMSO,3,0.4882413370108069,3,WT009,DMSO
11,BZ008,DMSO,3,-0.015798990318492023,3,WT009,DMSO
12,BZ001,DMSO,3,0.20684118057402262,3,WT009,DMSO
13,WT011,DMSO,3,0.4501392001353308,3,WT009,DMSO
14,BZ018,DMSO,3,0.16767381044751967,3,WT009,DMSO
15,WT009,DMSO,3,0.28845847219642506,3,WT009,DMSO
16,WT008,DMSO,3,-0.1433462589809425,3,WT009,DMSO
17,WT002,DMSO,3,0.004466392035019518,3,WT009,DMSO
18,WT_parental,DMSO,3,-0.18678016963589664,3,WT009,DMSO
19,WT_parental,DMSO,3,0.032996026394258526,3,WT009,DMSO
20,BZ017,DMSO,3,0.4812390952422237,3,WT009,DMSO
21,WT002,DMSO,3,0.3140055961507667,3,WT009,DMSO
22,WT008,DMSO,3,0.358743307882874,3,WT009,DMSO
23,WT009,DMSO,3,0.4879560133542577,3,WT009,DMSO
24,BZ018,DMSO,3,0.2116509981187214,3,WT009,DMSO
25,WT011,DMSO,3,0.00842095714781474,3,WT009,DMSO
26,BZ001,DMSO,3,0.00414656021292969,3,WT009,DMSO
27,BZ008,DMSO,3,-0.0066873454398901945,3,WT009,DMSO
28,WT_parental,DMSO,3,-0.18828933303459316,3,WT009,DMSO
29,WT_parental,DMSO,3,0.002858878196326357,3,WT009,DMSO
30,WT_parental,DMSO,3,0.33890538030231515,3,WT009,DMSO
31,BZ017,bortezomib,3,-0.11414901563728808,3,WT009,DMSO
32,WT002,bortezomib,3,-0.5157948659616441,3,WT009,DMSO
33,WT008,bortezomib,3,-0.349322388467376,3,WT009,DMSO
34,WT009,bortezomib,3,-0.42038340396707485,3,WT009,DMSO
35,WT011,bortezomib,3,-0.3542582795126908,3,WT009,DMSO
36,BZ001,bortezomib,3,-0.477589598590396,3,WT009,DMSO
37,BZ008,bortezomib,3,-0.49913035751784735,3,WT009,DMSO
38,BZ018,bortezomib,3,-0.2663200583423598,3,WT009,DMSO
39,WT_parental,bortezomib,3,-0.39914861238804883,3,WT009,DMSO
40,WT_parental,DMSO,3,0.5054488108433878,3,WT009,DMSO
41,BZ017,bortezomib,3,0.007514390636814077,3,WT009,DMSO
42,BZ008,bortezomib,3,-0.30893514716326004,3,WT009,DMSO
43,BZ001,bortezomib,3,-0.34930894121347195,3,WT009,DMSO
44,WT011,bortezomib,3,-0.36885585457265885,3,WT009,DMSO
45,WT009,bortezomib,3,-0.3579622941265718,3,WT009,DMSO
46,WT008,bortezomib,3,-0.38733996924943126,3,WT009,DMSO
47,WT002,bortezomib,3,-0.5795711289585834,3,WT009,DMSO
48,BZ018,bortezomib,3,-0.18660340469340217,3,WT009,DMSO
49,WT_parental,bortezomib,3,-0.22321217749976235,3,WT009,DMSO
50,WT_parental,DMSO,3,0.530354324891484,3,WT009,DMSO
51,BZ017,bortezomib,3,0.04512746964666208,3,WT009,DMSO
52,WT002,bortezomib,3,-0.04798374710209377,3,WT009,DMSO
53,WT008,bortezomib,3,-0.2288373861966061,3,WT009,DMSO
54,WT009,bortezomib,3,-0.0633145956694734,3,WT009,DMSO
55,WT011,bortezomib,3,-0.4507045299456367,3,WT009,DMSO
56,BZ001,bortezomib,3,-0.30998281654850185,3,WT009,DMSO
57,BZ008,bortezomib,3,-0.26809008213180885,3,WT009,DMSO
58,BZ018,bortezomib,3,-0.12841634375929298,3,WT009,DMSO
59,WT_parental,bortezomib,3,-0.01995504320224368,3,WT009,DMSO
5,WT011,DMSO,4,0.3174063137155916,4,BZ018,DMSO
6,BZ001,DMSO,4,0.299569383991185,4,BZ018,DMSO
7,BZ008,DMSO,4,-0.26111615012914974,4,BZ018,DMSO
8,WT_parental,DMSO,4,-0.5261924270441206,4,BZ018,DMSO
9,WT_parental,DMSO,4,-0.2998995723473881,4,BZ018,DMSO
10,BZ017,DMSO,4,0.5354430688150755,4,BZ018,DMSO
11,BZ008,DMSO,4,-0.4176667985235122,4,BZ018,DMSO
12,BZ001,DMSO,4,-0.4423775155833768,4,BZ018,DMSO
13,WT011,DMSO,4,-0.0023416064538462804,4,BZ018,DMSO
14,BZ018,DMSO,4,0.7768871985432148,4,BZ018,DMSO
15,WT009,DMSO,4,-0.488294693713884,4,BZ018,DMSO
16,WT008,DMSO,4,0.2025656084246351,4,BZ018,DMSO
17,WT002,DMSO,4,-0.0669243850552046,4,BZ018,DMSO
18,WT_parental,DMSO,4,-0.6299889119721037,4,BZ018,DMSO
19,WT_parental,DMSO,4,-0.5121546646147994,4,BZ018,DMSO
20,BZ017,DMSO,4,0.5493238656346079,4,BZ018,DMSO
21,WT002,DMSO,4,-0.28815417827697876,4,BZ018,DMSO
22,WT008,DMSO,4,0.190368198824204,4,BZ018,DMSO
23,WT009,DMSO,4,-0.3246486892628984,4,BZ018,DMSO
24,BZ018,DMSO,4,0.6485228866160263,4,BZ018,DMSO
25,WT011,DMSO,4,-0.37521172355546484,4,BZ018,DMSO
26,BZ001,DMSO,4,-0.4065849465563918,4,BZ018,DMSO
27,BZ008,DMSO,4,-0.548708367257515,4,BZ018,DMSO
28,WT_parental,DMSO,4,-0.5739262080243582,4,BZ018,DMSO
29,WT_parental,DMSO,4,-0.405415698858456,4,BZ018,DMSO
30,WT_parental,DMSO,4,-0.3096017250397344,4,BZ018,DMSO
31,BZ017,bortezomib,4,0.47940464713096254,4,BZ018,DMSO
32,WT002,bortezomib,4,-0.14743477203765526,4,BZ018,DMSO
33,WT008,bortezomib,4,0.018250201678781375,4,BZ018,DMSO
34,WT009,bortezomib,4,-0.1905001430265097,4,BZ018,DMSO
35,WT011,bortezomib,4,0.07295491669534046,4,BZ018,DMSO
36,BZ001,bortezomib,4,-0.3325471061202312,4,BZ018,DMSO
37,BZ008,bortezomib,4,-0.4592127547674937,4,BZ018,DMSO
38,BZ018,bortezomib,4,0.6028844648758501,4,BZ018,DMSO
39,WT_parental,bortezomib,4,-0.47052745468189117,4,BZ018,DMSO
40,WT_parental,DMSO,4,-0.2855288328811234,4,BZ018,DMSO
41,BZ017,bortezomib,4,0.4526914097152782,4,BZ018,DMSO
42,BZ008,bortezomib,4,-0.43683114004915785,4,BZ018,DMSO
43,BZ001,bortezomib,4,-0.3856439013334894,4,BZ018,DMSO
44,WT011,bortezomib,4,-0.08289295012489346,4,BZ018,DMSO
45,WT009,bortezomib,4,-0.3434529655655084,4,BZ018,DMSO
46,WT008,bortezomib,4,0.00139622687418835,4,BZ018,DMSO
47,WT002,bortezomib,4,-0.1727579073745133,4,BZ018,DMSO
48,BZ018,bortezomib,4,0.5227730369479298,4,BZ018,DMSO
49,WT_parental,bortezomib,4,-0.4634768886530517,4,BZ018,DMSO
50,WT_parental,DMSO,4,-0.17520418542138566,4,BZ018,DMSO
51,BZ017,bortezomib,4,0.4902310028826988,4,BZ018,DMSO
52,WT002,bortezomib,4,-0.09948934377397843,4,BZ018,DMSO
53,WT008,bortezomib,4,-0.1782387354388407,4,BZ018,DMSO
54,WT009,bortezomib,4,-0.3434591740720403,4,BZ018,DMSO
55,WT011,bortezomib,4,-0.03224796842456659,4,BZ018,DMSO
56,BZ001,bortezomib,4,-0.3335374187908533,4,BZ018,DMSO
57,BZ008,bortezomib,4,-0.3795864121680508,4,BZ018,DMSO
58,BZ018,bortezomib,4,0.5608069502353152,4,BZ018,DMSO
59,WT_parental,bortezomib,4,-0.2663265900623348,4,BZ018,DMSO
6,BZ001,DMSO,5,0.46507870427301956,5,WT011,DMSO
7,BZ008,DMSO,5,0.38897509385454904,5,WT011,DMSO
8,WT_parental,DMSO,5,0.125894768826955,5,WT011,DMSO
9,WT_parental,DMSO,5,0.3227039632994267,5,WT011,DMSO
10,BZ017,DMSO,5,0.5207945896518178,5,WT011,DMSO
11,BZ008,DMSO,5,-0.4625979075424887,5,WT011,DMSO
12,BZ001,DMSO,5,-0.24900538073939352,5,WT011,DMSO
13,WT011,DMSO,5,0.5025757649008085,5,WT011,DMSO
14,BZ018,DMSO,5,0.317518055554168,5,WT011,DMSO
15,WT009,DMSO,5,0.03279775171128275,5,WT011,DMSO
16,WT008,DMSO,5,0.08101171290975615,5,WT011,DMSO
17,WT002,DMSO,5,0.19761912905391057,5,WT011,DMSO
18,WT_parental,DMSO,5,-0.4451198053787672,5,WT011,DMSO
19,WT_parental,DMSO,5,0.1400044752768226,5,WT011,DMSO
20,BZ017,DMSO,5,0.37729347673969316,5,WT011,DMSO
21,WT002,DMSO,5,-0.1090395436068851,5,WT011,DMSO
22,WT008,DMSO,5,0.023815540847808174,5,WT011,DMSO
23,WT009,DMSO,5,-0.15449412416104413,5,WT011,DMSO
24,BZ018,DMSO,5,0.21246724705273332,5,WT011,DMSO
25,WT011,DMSO,5,-0.1847886613803583,5,WT011,DMSO
26,BZ001,DMSO,5,-0.307283101674132,5,WT011,DMSO
27,BZ008,DMSO,5,-0.44576228451882427,5,WT011,DMSO
28,WT_parental,DMSO,5,-0.3740321507128127,5,WT011,DMSO
29,WT_parental,DMSO,5,-0.006728846008029266,5,WT011,DMSO
30,WT_parental,DMSO,5,-0.1908377611072749,5,WT011,DMSO
31,BZ017,bortezomib,5,0.0028638564548076483,5,WT011,DMSO
32,WT002,bortezomib,5,-0.37614202801394514,5,WT011,DMSO
33,WT008,bortezomib,5,-0.3311610588963057,5,WT011,DMSO
34,WT009,bortezomib,5,-0.10003627011737455,5,WT011,DMSO
35,WT011,bortezomib,5,0.025754094860979425,5,WT011,DMSO
36,BZ001,bortezomib,5,-0.4442235999817447,5,WT011,DMSO
37,BZ008,bortezomib,5,-0.6018764227055692,5,WT011,DMSO
38,BZ018,bortezomib,5,0.2413726704723675,5,WT011,DMSO
39,WT_parental,bortezomib,5,-0.24977693083556976,5,WT011,DMSO
40,WT_parental,DMSO,5,-0.0464295132890191,5,WT011,DMSO
41,BZ017,bortezomib,5,0.11042101696379157,5,WT011,DMSO
42,BZ008,bortezomib,5,-0.6304113616986508,5,WT011,DMSO
43,BZ001,bortezomib,5,-0.6639457963953085,5,WT011,DMSO
44,WT011,bortezomib,5,-0.06931647674215546,5,WT011,DMSO
45,WT009,bortezomib,5,-0.3682765310690952,5,WT011,DMSO
46,WT008,bortezomib,5,-0.18246780714470767,5,WT011,DMSO
47,WT002,bortezomib,5,-0.45519323385193594,5,WT011,DMSO
48,BZ018,bortezomib,5,0.13745739730137196,5,WT011,DMSO
49,WT_parental,bortezomib,5,-0.14287615207628332,5,WT011,DMSO
50,WT_parental,DMSO,5,0.11447709100543313,5,WT011,DMSO
51,BZ017,bortezomib,5,0.32086144584763904,5,WT011,DMSO
52,WT002,bortezomib,5,-0.1088216016932151,5,WT011,DMSO
53,WT008,bortezomib,5,-0.47313114392335454,5,WT011,DMSO
54,WT009,bortezomib,5,-0.3553162302048126,5,WT011,DMSO
55,WT011,bortezomib,5,-0.40926643928711354,5,WT011,DMSO
56,BZ001,bortezomib,5,-0.6012968014820541,5,WT011,DMSO
57,BZ008,bortezomib,5,-0.5240124940298639,5,WT011,DMSO
58,BZ018,bortezomib,5,0.29982814766691857,5,WT011,DMSO
59,WT_parental,bortezomib,5,0.14089829283998243,5,WT011,DMSO
7,BZ008,DMSO,6,0.46755482616303334,6,BZ001,DMSO
8,WT_parental,DMSO,6,0.15627188463973699,6,BZ001,DMSO
9,WT_parental,DMSO,6,0.3960060025392758,6,BZ001,DMSO
10,BZ017,DMSO,6,0.3611872782105885,6,BZ001,DMSO
11,BZ008,DMSO,6,-0.34839870310143223,6,BZ001,DMSO
12,BZ001,DMSO,6,-0.17302817845344526,6,BZ001,DMSO
13,WT011,DMSO,6,0.10436112601730602,6,BZ001,DMSO
14,BZ018,DMSO,6,0.05586052168836237,6,BZ001,DMSO
15,WT009,DMSO,6,-0.382932282767457,6,BZ001,DMSO
16,WT008,DMSO,6,0.47354790263034724,6,BZ001,DMSO
17,WT002,DMSO,6,0.6607311332595732,6,BZ001,DMSO
18,WT_parental,DMSO,6,-0.1453120177060389,6,BZ001,DMSO
19,WT_parental,DMSO,6,0.10877782466235476,6,BZ001,DMSO
20,BZ017,DMSO,6,0.31797591203849324,6,BZ001,DMSO
21,WT002,DMSO,6,0.10632417667971568,6,BZ001,DMSO
22,WT008,DMSO,6,-0.030653231264372163,6,BZ001,DMSO
23,WT009,DMSO,6,-0.24878696677075562,6,BZ001,DMSO
24,BZ018,DMSO,6,-0.05759893569885112,6,BZ001,DMSO
25,WT011,DMSO,6,-0.3141317250978098,6,BZ001,DMSO
26,BZ001,DMSO,6,0.1521323492558131,6,BZ001,DMSO
27,BZ008,DMSO,6,-0.24831059165166186,6,BZ001,DMSO
28,WT_parental,DMSO,6,-0.19704314153406016,6,BZ001,DMSO
29,WT_parental,DMSO,6,-0.025010386492081642,6,BZ001,DMSO
30,WT_parental,DMSO,6,0.06047537000419314,6,BZ001,DMSO
31,BZ017,bortezomib,6,-0.1385008708931937,6,BZ001,DMSO
32,WT002,bortezomib,6,-0.3526196924708548,6,BZ001,DMSO
33,WT008,bortezomib,6,-0.42600912333066726,6,BZ001,DMSO
34,WT009,bortezomib,6,-0.4477800610327151,6,BZ001,DMSO
35,WT011,bortezomib,6,-0.41230048011735276,6,BZ001,DMSO
36,BZ001,bortezomib,6,-0.4502668176651649,6,BZ001,DMSO
37,BZ008,bortezomib,6,-0.4156128208271651,6,BZ001,DMSO
38,BZ018,bortezomib,6,-0.021185284187215474,6,BZ001,DMSO
39,WT_parental,bortezomib,6,-0.20044269334002573,6,BZ001,DMSO
40,WT_parental,DMSO,6,0.14782472421000337,6,BZ001,DMSO
41,BZ017,bortezomib,6,-0.04510562031630446,6,BZ001,DMSO
42,BZ008,bortezomib,6,-0.40316564480239264,6,BZ001,DMSO
43,BZ001,bortezomib,6,-0.5247307808382998,6,BZ001,DMSO
44,WT011,bortezomib,6,-0.5203791575627373,6,BZ001,DMSO
45,WT009,bortezomib,6,-0.5320356989474001,6,BZ001,DMSO
46,WT008,bortezomib,6,-0.2470209550679974,6,BZ001,DMSO
47,WT002,bortezomib,6,-0.39282376045956335,6,BZ001,DMSO
48,BZ018,bortezomib,6,-0.13825656455212262,6,BZ001,DMSO
49,WT_parental,bortezomib,6,-0.11711648684914609,6,BZ001,DMSO
50,WT_parental,DMSO,6,0.09746922141595257,6,BZ001,DMSO
51,BZ017,bortezomib,6,0.14130342537301704,6,BZ001,DMSO
52,WT002,bortezomib,6,-0.008955137211181838,6,BZ001,DMSO
53,WT008,bortezomib,6,-0.31921078073464676,6,BZ001,DMSO
54,WT009,bortezomib,6,-0.373299065176664,6,BZ001,DMSO
55,WT011,bortezomib,6,-0.5424852876394397,6,BZ001,DMSO
56,BZ001,bortezomib,6,-0.4955335301281432,6,BZ001,DMSO
57,BZ008,bortezomib,6,-0.28657833539314503,6,BZ001,DMSO
58,BZ018,bortezomib,6,0.05710241480713827,6,BZ001,DMSO
