column_match_pair_a,Metadata_CellLine_pair_a,Metadata_Dosage_pair_a,row_match,pairwise_correlation,column_match_pair_b,Metadata_CellLine_pair_b,Metadata_Dosage_pair_b
13,CloneA,0.7,4,0.5126884886615279,4,CloneA,0.0
14,CloneA,0.7,4,0.036460880530117715,4,CloneA,0.0
15,CloneE,0.7,4,0.21840114857993573,4,CloneA,0.0
16,CloneE,0.7,4,0.47559602134463885,4,CloneA,0.0
17,CloneE,0.7,4,0.12205730558318946,4,CloneA,0.0
18,WT,7.0,4,-0.4100072631911127,4,CloneA,0.0
19,WT,7.0,4,-0.403513056720912,4,CloneA,0.0
20,WT,7.0,4,-0.5015983419869938,4,CloneA,0.0
21,CloneA,7.0,4,-0.19401114978332581,4,CloneA,0.0
22,CloneA,7.0,4,0.1829174769606966,4,CloneA,0.0
23,CloneA,7.0,4,-0.06713018340802325,4,CloneA,0.0
24,CloneE,7.0,4,-0.2309895034025227,4,CloneA,0.0
25,CloneE,7.0,4,-0.3819828943936649,4,CloneA,0.0
26,CloneE,7.0,4,-0.3582078007560894,4,CloneA,0.0
27,WT,70.0,4,-0.43754122794195294,4,CloneA,0.0
28,WT,70.0,4,-0.2961857126654863,4,CloneA,0.0
29,WT,70.0,4,-0.44260313754161446,4,CloneA,0.0
30,CloneA,70.0,4,-0.3289008037104141,4,CloneA,0.0
31,CloneA,70.0,4,-0.022236662671062155,4,CloneA,0.0
32,CloneA,70.0,4,-0.24755381099961565,4,CloneA,0.0
33,CloneE,70.0,4,-0.343124377982138,4,CloneA,0.0
34,CloneE,70.0,4,-0.39286069880232455,4,CloneA,0.0
35,CloneE,70.0,4,-0.29906275214932726,4,CloneA,0.0
6,CloneE,0.0,5,0.39611550911826376,5,CloneA,0.0
7,CloneE,0.0,5,0.3806419617093725,5,CloneA,0.0
8,CloneE,0.0,5,0.38228028087992705,5,CloneA,0.0
9,WT,0.7,5,0.023960110377652225,5,CloneA,0.0
10,WT,0.7,5,-0.012675164825352676,5,CloneA,0.0
11,WT,0.7,5,0.05903021867416831,5,CloneA,0.0
12,CloneA,0.7,5,0.4257231905006689,5,CloneA,0.0
13,CloneA,0.7,5,0.41603409866139063,5,CloneA,0.0
14,CloneA,0.7,5,0.37651446896147805,5,CloneA,0.0
15,CloneE,0.7,5,0.49323696937115097,5,CloneA,0.0
16,CloneE,0.7,5,0.44966818853752827,5,CloneA,0.0
17,CloneE,0.7,5,0.2909816720236034,5,CloneA,0.0
18,WT,7.0,5,-0.4999748035097838,5,CloneA,0.0
19,WT,7.0,5,-0.4967224739647892,5,CloneA,0.0
20,WT,7.0,5,-0.5786241785753709,5,CloneA,0.0
21,CloneA,7.0,5,-0.32033066621488016,5,CloneA,0.0
22,CloneA,7.0,5,-0.012000215464374424,5,CloneA,0.0
23,CloneA,7.0,5,-0.09869278847183555,5,CloneA,0.0
24,CloneE,7.0,5,-0.2850395982770994,5,CloneA,0.0
25,CloneE,7.0,5,-0.2966082154451561,5,CloneA,0.0
26,CloneE,7.0,5,-0.21612732742765003,5,CloneA,0.0
27,WT,70.0,5,-0.48948849923072446,5,CloneA,0.0
28,WT,70.0,5,-0.45446964908387166,5,CloneA,0.0
29,WT,70.0,5,-0.4448819939189011,5,CloneA,0.0
30,CloneA,70.0,5,-0.25851869161466695,5,CloneA,0.0
31,CloneA,70.0,5,0.009865158629955477,5,CloneA,0.0
32,CloneA,70.0,5,-0.08691845457872918,5,CloneA,0.0
33,CloneE,70.0,5,-0.2677428525870975,5,CloneA,0.0
34,CloneE,70.0,5,-0.25479954536635474,5,CloneA,0.0
35,CloneE,70.0,5,-0.11881026686767784,5,CloneA,0.0
7,CloneE,0.0,6,0.7773634552400183,6,CloneE,0.0
8,CloneE,0.0,6,0.7552552603779837,6,CloneE,0.0
9,WT,0.7,6,-0.3455495317256597,6,CloneE,0.0
10,WT,0.7,6,-0.351979967095603,6,CloneE,0.0
11,WT,0.7,6,-0.17032464905776906,6,CloneE,0.0
12,CloneA,0.7,6,0.02182662464936778,6,CloneE,0.0
13,CloneA,0.7,6,-0.04508330272236177,6,CloneE,0.0
14,CloneA,0.7,6,0.3575907684789274,6,CloneE,0.0
15,CloneE,0.7,6,0.665813917536527,6,CloneE,0.0
16,CloneE,0.7,6,0.6499739474290179,6,CloneE,0.0
17,CloneE,0.7,6,0.8181015422591078,6,CloneE,0.0
18,WT,7.0,6,-0.4503439627288371,6,CloneE,0.0
19,WT,7.0,6,-0.36352677280292384,6,CloneE,0.0
20,WT,7.0,6,-0.4348686850812548,6,CloneE,0.0
21,CloneA,7.0,6,-0.12576622364300008,6,CloneE,0.0
22,CloneA,7.0,6,-0.045178426949018045,6,CloneE,0.0
23,CloneA,7.0,6,-0.0743432872532021,6,CloneE,0.0
24,CloneE,7.0,6,0.002709305773955926,6,CloneE,0.0
25,CloneE,7.0,6,0.053949278953426515,6,CloneE,0.0
26,CloneE,7.0,6,0.04536942025787883,6,CloneE,0.0
27,WT,70.0,6,-0.5402855415557043,6,CloneE,0.0
28,WT,70.0,6,-0.5088040744933188,6,CloneE,0.0
29,WT,70.0,6,-0.4101314803010299,6,CloneE,0.0
30,CloneA,70.0,6,-0.14037628994717197,6,CloneE,0.0
31,CloneA,70.0,6,-0.0446490519441857,6,CloneE,0.0
32,CloneA,70.0,6,-0.09109141264836097,6,CloneE,0.0
33,CloneE,70.0,6,-0.17861958399601885,6,CloneE,0.0
34,CloneE,70.0,6,-0.12811585957068714,6,CloneE,0.0
35,CloneE,70.0,6,-0.0624620055146872,6,CloneE,0.0
8,CloneE,0.0,7,0.7849343534683737,7,CloneE,0.0
9,WT,0.7,7,-0.43812717421515435,7,CloneE,0.0
10,WT,0.7,7,-0.4234272193837417,7,CloneE,0.0
11,WT,0.7,7,-0.21803673230293275,7,CloneE,0.0
12,CloneA,0.7,7,-0.1259416491203579,7,CloneE,0.0
13,CloneA,0.7,7,0.08324110239269572,7,CloneE,0.0
14,CloneA,0.7,7,0.47662930158693617,7,CloneE,0.0
15,CloneE,0.7,7,0.7724206801679454,7,CloneE,0.0
16,CloneE,0.7,7,0.5350822319905495,7,CloneE,0.0
17,CloneE,0.7,7,0.7820262129252876,7,CloneE,0.0
18,WT,7.0,7,-0.46752123003183427,7,CloneE,0.0
19,WT,7.0,7,-0.4227677623697496,7,CloneE,0.0
20,WT,7.0,7,-0.4498116516445454,7,CloneE,0.0
21,CloneA,7.0,7,-0.1685592819414048,7,CloneE,0.0
22,CloneA,7.0,7,-0.09291374257769068,7,CloneE,0.0
23,CloneA,7.0,7,0.053443447397552565,7,CloneE,0.0
24,CloneE,7.0,7,0.19951257830656502,7,CloneE,0.0
25,CloneE,7.0,7,0.16420297882187052,7,CloneE,0.0
26,CloneE,7.0,7,0.12046175326302529,7,CloneE,0.0
27,WT,70.0,7,-0.49145171454935943,7,CloneE,0.0
28,WT,70.0,7,-0.4623086262737873,7,CloneE,0.0
29,WT,70.0,7,-0.41462358072652095,7,CloneE,0.0
30,CloneA,70.0,7,-0.1864254555629459,7,CloneE,0.0
31,CloneA,70.0,7,-0.0447725113338704,7,CloneE,0.0
32,CloneA,70.0,7,-0.05830511145259908,7,CloneE,0.0
33,CloneE,70.0,7,-0.15385149658506903,7,CloneE,0.0
34,CloneE,70.0,7,-0.07460093991663806,7,CloneE,0.0
35,CloneE,70.0,7,-0.005715797472612913,7,CloneE,0.0
9,WT,0.7,8,-0.4016028346055626,8,CloneE,0.0
10,WT,0.7,8,-0.34378691517574966,8,CloneE,0.0
11,WT,0.7,8,-0.21708590756864274,8,CloneE,0.0
12,CloneA,0.7,8,-0.14822861526181802,8,CloneE,0.0
13,CloneA,0.7,8,-0.11105410024833107,8,CloneE,0.0
14,CloneA,0.7,8,0.4927100271859829,8,CloneE,0.0
15,CloneE,0.7,8,0.6985499409114764,8,CloneE,0.0
16,CloneE,0.7,8,0.5346104616983867,8,CloneE,0.0
17,CloneE,0.7,8,0.814439057551241,8,CloneE,0.0
18,WT,7.0,8,-0.4292470989883859,8,CloneE,0.0
19,WT,7.0,8,-0.2874220643925616,8,CloneE,0.0
20,WT,7.0,8,-0.4294787866252499,8,CloneE,0.0
21,CloneA,7.0,8,-0.10322423724347896,8,CloneE,0.0
22,CloneA,7.0,8,-0.04658750997435642,8,CloneE,0.0
23,CloneA,7.0,8,0.11223402813849612,8,CloneE,0.0
24,CloneE,7.0,8,0.1487135468628404,8,CloneE,0.0
25,CloneE,7.0,8,0.18904512071726376,8,CloneE,0.0
26,CloneE,7.0,8,0.23641894257730775,8,CloneE,0.0
27,WT,70.0,8,-0.5578036623828134,8,CloneE,0.0
28,WT,70.0,8,-0.5223236095200282,8,CloneE,0.0
29,WT,70.0,8,-0.39700161766795233,8,CloneE,0.0
30,CloneA,70.0,8,-0.16888865285308058,8,CloneE,0.0
31,CloneA,70.0,8,0.03474532432417303,8,CloneE,0.0
32,CloneA,70.0,8,-0.09417941258876845,8,CloneE,0.0
33,CloneE,70.0,8,-0.207557080444391,8,CloneE,0.0
34,CloneE,70.0,8,-0.12817231213881883,8,CloneE,0.0
35,CloneE,70.0,8,-0.0213072925582885,8,CloneE,0.0
10,WT,0.7,9,0.8026653290706836,9,WT,0.7
11,WT,0.7,9,0.5267124205318846,9,WT,0.7
12,CloneA,0.7,9,0.6207461040749314,9,WT,0.7
13,CloneA,0.7,9,0.46890907806019405,9,WT,0.7
14,CloneA,0.7,9,-0.43243430852193837,9,WT,0.7
15,CloneE,0.7,9,-0.23171029488985387,9,WT,0.7
16,CloneE,0.7,9,0.07460564736707083,9,WT,0.7
17,CloneE,0.7,9,-0.3583478272258815,9,WT,0.7
18,WT,7.0,9,0.17021589245016822,9,WT,0.7
19,WT,7.0,9,-0.0024558419698288403,9,WT,0.7
20,WT,7.0,9,-0.016639803671738354,9,WT,0.7
21,CloneA,7.0,9,-0.1418762849838476,9,WT,0.7
22,CloneA,7.0,9,-0.14029772213252414,9,WT,0.7
23,CloneA,7.0,9,-0.36903287453611217,9,WT,0.7
24,CloneE,7.0,9,-0.46534599233367185,9,WT,0.7
25,CloneE,7.0,9,-0.48392984069922607,9,WT,0.7
26,CloneE,7.0,9,-0.326873793568077,9,WT,0.7
27,WT,70.0,9,0.0370490979343253,9,WT,0.7
28,WT,70.0,9,0.13160207877308608,9,WT,0.7
29,WT,70.0,9,-0.1413824580065978,9,WT,0.7
30,CloneA,70.0,9,-0.4330851157857504,9,WT,0.7
31,CloneA,70.0,9,-0.12886446754920983,9,WT,0.7
32,CloneA,70.0,9,-0.3669704237310314,9,WT,0.7
33,CloneE,70.0,9,-0.3354773753001384,9,WT,0.7
34,CloneE,70.0,9,-0.44762997160533996,9,WT,0.7
35,CloneE,70.0,9,-0.39587918552109647,9,WT,0.7
11,WT,0.7,10,0.704857843534792,10,WT,0.7
12,CloneA,0.7,10,0.6386735115774601,10,WT,0.7
13,CloneA,0.7,10,0.42416343561275344,10,WT,0.7
14,CloneA,0.7,10,-0.4798835684281032,10,WT,0.7
15,CloneE,0.7,10,-0.25342426416691805,10,WT,0.7
16,CloneE,0.7,10,0.05117883812245584,10,WT,0.7
17,CloneE,0.7,10,-0.3695279935568947,10,WT,0.7
18,WT,7.0,10,0.3264551049175382,10,WT,0.7
19,WT,7.0,10,0.18641183489709717,10,WT,0.7
20,WT,7.0,10,0.09201905112688542,10,WT,0.7
21,CloneA,7.0,10,-0.02874178519221518,10,WT,0.7
22,CloneA,7.0,10,-0.02040472189244099,10,WT,0.7
23,CloneA,7.0,10,-0.24340623930576993,10,WT,0.7
24,CloneE,7.0,10,-0.3218685948832971,10,WT,0.7
25,CloneE,7.0,10,-0.38422680499219236,10,WT,0.7
26,CloneE,7.0,10,-0.3638378073967506,10,WT,0.7
27,WT,70.0,10,0.11054256996005428,10,WT,0.7
28,WT,70.0,10,0.23280712815324028,10,WT,0.7
29,WT,70.0,10,-0.09244582609968784,10,WT,0.7
30,CloneA,70.0,10,-0.5269530346372643,10,WT,0.7
31,CloneA,70.0,10,-0.22090926833177776,10,WT,0.7
32,CloneA,70.0,10,-0.4908560257966394,10,WT,0.7
33,CloneE,70.0,10,-0.43221245077821024,10,WT,0.7
34,CloneE,70.0,10,-0.5159792634941697,10,WT,0.7
35,CloneE,70.0,10,-0.5268980355004975,10,WT,0.7
12,CloneA,0.7,11,0.5011806102561731,11,WT,0.7
13,CloneA,0.7,11,0.29053340032836367,11,WT,0.7
14,CloneA,0.7,11,-0.2943787885953994,11,WT,0.7
15,CloneE,0.7,11,-0.19680574081927688,11,WT,0.7
16,CloneE,0.7,11,0.0012568308269541094,11,WT,0.7
17,CloneE,0.7,11,-0.22519639484795614,11,WT,0.7
18,WT,7.0,11,0.21939265778104228,11,WT,0.7
19,WT,7.0,11,0.11221078713186733,11,WT,0.7
20,WT,7.0,11,0.12869148153504542,11,WT,0.7
21,CloneA,7.0,11,0.1327433498827041,11,WT,0.7
22,CloneA,7.0,11,0.15538912230047597,11,WT,0.7
23,CloneA,7.0,11,-0.05630932869542502,11,WT,0.7
24,CloneE,7.0,11,-0.1551234855701894,11,WT,0.7
25,CloneE,7.0,11,-0.3167292931938247,11,WT,0.7
26,CloneE,7.0,11,-0.3575348572366835,11,WT,0.7
27,WT,70.0,11,-0.025473370629493237,11,WT,0.7
28,WT,70.0,11,0.06506972058955264,11,WT,0.7
29,WT,70.0,11,-0.15560879353494575,11,WT,0.7
30,CloneA,70.0,11,-0.35921052268974013,11,WT,0.7
31,CloneA,70.0,11,-0.28034815871371077,11,WT,0.7
32,CloneA,70.0,11,-0.3329334342374855,11,WT,0.7
33,CloneE,70.0,11,-0.5350978158261837,11,WT,0.7
34,CloneE,70.0,11,-0.4898235441389239,11,WT,0.7
35,CloneE,70.0,11,-0.42753144387311615,11,WT,0.7
13,CloneA,0.7,12,0.5681704506401433,12,CloneA,0.7
14,CloneA,0.7,12,-0.3261690594860612,12,CloneA,0.7
15,CloneE,0.7,12,-0.04036263102006666,12,CloneA,0.7
16,CloneE,0.7,12,0.3471158812242474,12,CloneA,0.7
17,CloneE,0.7,12,-0.04250414641754263,12,CloneA,0.7
18,WT,7.0,12,-0.06155255412804631,12,CloneA,0.7
19,WT,7.0,12,-0.12538239994559613,12,CloneA,0.7
20,WT,7.0,12,-0.2357005306326373,12,CloneA,0.7
21,CloneA,7.0,12,-0.11202481967211418,12,CloneA,0.7
22,CloneA,7.0,12,-0.09615047217020745,12,CloneA,0.7
23,CloneA,7.0,12,-0.26964366829764197,12,CloneA,0.7
24,CloneE,7.0,12,-0.4384204753962015,12,CloneA,0.7
25,CloneE,7.0,12,-0.4187403736430808,12,CloneA,0.7
26,CloneE,7.0,12,-0.4962048335664204,12,CloneA,0.7
27,WT,70.0,12,-0.17870608350098038,12,CloneA,0.7
28,WT,70.0,12,-0.03225986861615265,12,CloneA,0.7
29,WT,70.0,12,-0.2912719997591665,12,CloneA,0.7
30,CloneA,70.0,12,-0.4970440041375217,12,CloneA,0.7
31,CloneA,70.0,12,-0.2521545921081611,12,CloneA,0.7
32,CloneA,70.0,12,-0.4595460710749561,12,CloneA,0.7
33,CloneE,70.0,12,-0.43847311243239273,12,CloneA,0.7
34,CloneE,70.0,12,-0.5242950578993449,12,CloneA,0.7
35,CloneE,70.0,12,-0.42258236626248014,12,CloneA,0.7
14,CloneA,0.7,13,-0.0029146681852502175,13,CloneA,0.7
15,CloneE,0.7,13,0.2731382435405333,13,CloneA,0.7
16,CloneE,0.7,13,0.3555410442892554,13,CloneA,0.7
17,CloneE,0.7,13,-0.04737681157210595,13,CloneA,0.7
18,WT,7.0,13,-0.39016382801991145,13,CloneA,0.7
19,WT,7.0,13,-0.5632860779411695,13,CloneA,0.7
20,WT,7.0,13,-0.5575697960972812,13,CloneA,0.7
21,CloneA,7.0,13,-0.32340255245684574,13,CloneA,0.7
22,CloneA,7.0,13,-0.007991232764315893,13,CloneA,0.7
23,CloneA,7.0,13,-0.1815267094651898,13,CloneA,0.7
24,CloneE,7.0,13,-0.18231526790392624,13,CloneA,0.7
25,CloneE,7.0,13,-0.35717577002341905,13,CloneA,0.7
26,CloneE,7.0,13,-0.25888988012525194,13,CloneA,0.7
27,WT,70.0,13,-0.3568355229397312,13,CloneA,0.7
28,WT,70.0,13,-0.23897311630343593,13,CloneA,0.7
29,WT,70.0,13,-0.4465851450387594,13,CloneA,0.7
30,CloneA,70.0,13,-0.4380934423967966,13,CloneA,0.7
31,CloneA,70.0,13,0.146961660998506,13,CloneA,0.7
32,CloneA,70.0,13,-0.0953266370139015,13,CloneA,0.7
33,CloneE,70.0,13,-0.28872505790820086,13,CloneA,0.7
34,CloneE,70.0,13,-0.4034982000360767,13,CloneA,0.7
35,CloneE,70.0,13,-0.3503483073910687,13,CloneA,0.7
15,CloneE,0.7,14,0.42782897754781435,14,CloneA,0.7
16,CloneE,0.7,14,-0.013763417488454584,14,CloneA,0.7
17,CloneE,0.7,14,0.40505396905195995,14,CloneA,0.7
18,WT,7.0,14,-0.4672785665836056,14,CloneA,0.7
19,WT,7.0,14,-0.39676845073604833,14,CloneA,0.7
20,WT,7.0,14,-0.44308205046379595,14,CloneA,0.7
21,CloneA,7.0,14,0.05748252113138124,14,CloneA,0.7
22,CloneA,7.0,14,0.1195269820516556,14,CloneA,0.7
23,CloneA,7.0,14,0.3872330311181286,14,CloneA,0.7
24,CloneE,7.0,14,0.2827525945591506,14,CloneA,0.7
25,CloneE,7.0,14,0.24490268596961642,14,CloneA,0.7
26,CloneE,7.0,14,0.35526352993452603,14,CloneA,0.7
27,WT,70.0,14,-0.45189327942243557,14,CloneA,0.7
28,WT,70.0,14,-0.5065378124043425,14,CloneA,0.7
29,WT,70.0,14,-0.35468212084091155,14,CloneA,0.7
30,CloneA,70.0,14,0.15617008816550082,14,CloneA,0.7
31,CloneA,70.0,14,0.20429421717672955,14,CloneA,0.7
32,CloneA,70.0,14,0.3404621946389531,14,CloneA,0.7
33,CloneE,70.0,14,-0.08630546726620714,14,CloneA,0.7
34,CloneE,70.0,14,-0.0003684624483814564,14,CloneA,0.7
35,CloneE,70.0,14,0.007703918968714438,14,CloneA,0.7
16,CloneE,0.7,15,0.6568327647180516,15,CloneE,0.7
17,CloneE,0.7,15,0.6424676181162988,15,CloneE,0.7
18,WT,7.0,15,-0.5047381044070431,15,CloneE,0.7
19,WT,7.0,15,-0.5344979964455256,15,CloneE,0.7
20,WT,7.0,15,-0.561662627688379,15,CloneE,0.7
21,CloneA,7.0,15,-0.28951860925078926,15,CloneE,0.7
22,CloneA,7.0,15,-0.10281574756389422,15,CloneE,0.7
23,CloneA,7.0,15,-0.07038780805975914,15,CloneE,0.7
24,CloneE,7.0,15,0.05806820822641147,15,CloneE,0.7
