plate_map_name	well_position	date	clone_number	celltype_shorthand_from_plate_graph	treatment	treatment_shorthand_from_plate_graph	treatment_time	cell_density	time_to_adhere
218853	B02	20200824	WT parental	1	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	B03	20200824	WT clone 04	2	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	B04	20200824	WT clone 05	3	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	B05	20200824	WT clone 06	4	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	B06	20200824	WT clone 07	5	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	B07	20200824	CB5038 clone 13	6	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	B08	20200824	CB5038 clone 14	7	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	B09	20200824	CB5038 clone 15	8	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	B10	20200824	CB5038 clone 16	9	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	B11	20200824	CB5038 clone 17	10	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	C02	20200824	WT parental	1	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	C03	20200824	WT clone 04	2	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	C04	20200824	WT clone 05	3	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	C05	20200824	WT clone 06	4	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	C06	20200824	WT clone 07	5	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	C07	20200824	CB5038 clone 13	6	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
218853	C08	20200824	CB5038 clone 14	7	700 nM CB-5083	2	4 hr	5x10^3 cells/well	48 hr
