column_match_pair_a,Metadata_CellLine_pair_a,Metadata_Dosage_pair_a,row_match,pairwise_correlation,column_match_pair_b,Metadata_CellLine_pair_b,Metadata_Dosage_pair_b
33,CloneE,70.0,4,-0.2631792879899323,4,CloneA,0.0
34,CloneE,70.0,4,-0.2201869796828267,4,CloneA,0.0
35,CloneA,0.7,4,0.2740632489483923,4,CloneA,0.0
6,CloneE,0.0,5,0.42627113797605265,5,CloneA,0.0
7,CloneE,0.0,5,0.4189510064053118,5,CloneA,0.0
8,CloneE,0.0,5,0.3971361276732822,5,CloneA,0.0
9,WT,0.7,5,-0.13607134990219227,5,CloneA,0.0
10,WT,0.7,5,-0.17229440804215196,5,CloneA,0.0
11,WT,0.7,5,0.047074799191293704,5,CloneA,0.0
12,CloneA,0.7,5,0.3420440462201062,5,CloneA,0.0
13,CloneA,0.7,5,0.3757110110795916,5,CloneA,0.0
14,CloneE,0.7,5,0.4325417189228271,5,CloneA,0.0
15,CloneE,0.7,5,0.22269582839272423,5,CloneA,0.0
16,CloneE,0.7,5,0.3763059216040812,5,CloneA,0.0
17,WT,7.0,5,-0.5197019523569243,5,CloneA,0.0
18,WT,7.0,5,-0.4580669341690585,5,CloneA,0.0
19,WT,7.0,5,-0.5307772487497856,5,CloneA,0.0
20,CloneA,7.0,5,-0.38958532967927517,5,CloneA,0.0
21,CloneA,7.0,5,-0.031487593835793824,5,CloneA,0.0
22,CloneA,7.0,5,-0.1364561075281578,5,CloneA,0.0
23,CloneE,7.0,5,-0.36031675720095135,5,CloneA,0.0
24,CloneE,7.0,5,-0.3926501050112661,5,CloneA,0.0
25,CloneE,7.0,5,-0.2735944495423212,5,CloneA,0.0
26,WT,70.0,5,-0.3682721403108321,5,CloneA,0.0
27,WT,70.0,5,-0.3485277788875264,5,CloneA,0.0
28,WT,70.0,5,-0.31636447960216324,5,CloneA,0.0
29,CloneA,70.0,5,-0.09739610621450596,5,CloneA,0.0
30,CloneA,70.0,5,0.019031509390381004,5,CloneA,0.0
31,CloneA,70.0,5,0.09921183670318898,5,CloneA,0.0
32,CloneE,70.0,5,-0.19044007905977647,5,CloneA,0.0
33,CloneE,70.0,5,-0.19368092325804667,5,CloneA,0.0
34,CloneE,70.0,5,-0.13736555483915633,5,CloneA,0.0
35,CloneA,0.7,5,0.5697822300370199,5,CloneA,0.0
7,CloneE,0.0,6,0.6698316455844417,6,CloneE,0.0
8,CloneE,0.0,6,0.7075128887241555,6,CloneE,0.0
9,WT,0.7,6,-0.2876225818700119,6,CloneE,0.0
10,WT,0.7,6,-0.33229756527939025,6,CloneE,0.0
11,WT,0.7,6,-0.061037373781321944,6,CloneE,0.0
12,CloneA,0.7,6,0.08437176046219458,6,CloneE,0.0
13,CloneA,0.7,6,-0.14068134144121608,6,CloneE,0.0
14,CloneE,0.7,6,0.558557278043197,6,CloneE,0.0
15,CloneE,0.7,6,0.565399142407059,6,CloneE,0.0
16,CloneE,0.7,6,0.7715396299300711,6,CloneE,0.0
17,WT,7.0,6,-0.4297428398306283,6,CloneE,0.0
18,WT,7.0,6,-0.24923455769926617,6,CloneE,0.0
19,WT,7.0,6,-0.33859668583531716,6,CloneE,0.0
20,CloneA,7.0,6,-0.30616072049108534,6,CloneE,0.0
21,CloneA,7.0,6,-0.22216074784567513,6,CloneE,0.0
22,CloneA,7.0,6,-0.20168522423499277,6,CloneE,0.0
23,CloneE,7.0,6,-0.1459090886705347,6,CloneE,0.0
24,CloneE,7.0,6,-0.05671039077325204,6,CloneE,0.0
25,CloneE,7.0,6,-0.05982607013464077,6,CloneE,0.0
26,WT,70.0,6,-0.46547014779587037,6,CloneE,0.0
27,WT,70.0,6,-0.43098731810095225,6,CloneE,0.0
28,WT,70.0,6,-0.3091034366399114,6,CloneE,0.0
29,CloneA,70.0,6,-0.10252832134091933,6,CloneE,0.0
30,CloneA,70.0,6,0.09247212198239751,6,CloneE,0.0
31,CloneA,70.0,6,-0.03571548395179503,6,CloneE,0.0
32,CloneE,70.0,6,-0.16399349169428212,6,CloneE,0.0
33,CloneE,70.0,6,-0.136168665355872,6,CloneE,0.0
34,CloneE,70.0,6,-0.0853505311996471,6,CloneE,0.0
35,CloneA,0.7,6,0.3263741418897345,6,CloneE,0.0
8,CloneE,0.0,7,0.706414940984798,7,CloneE,0.0
9,WT,0.7,7,-0.42934045834983475,7,CloneE,0.0
10,WT,0.7,7,-0.38330480544334594,7,CloneE,0.0
11,WT,0.7,7,-0.1088788470449511,7,CloneE,0.0
12,CloneA,0.7,7,-0.11877297334962392,7,CloneE,0.0
13,CloneA,0.7,7,0.11495583267729956,7,CloneE,0.0
14,CloneE,0.7,7,0.7310190487838918,7,CloneE,0.0
15,CloneE,0.7,7,0.5261888315126356,7,CloneE,0.0
16,CloneE,0.7,7,0.6735942041426942,7,CloneE,0.0
17,WT,7.0,7,-0.47753593461392585,7,CloneE,0.0
18,WT,7.0,7,-0.3608318160811895,7,CloneE,0.0
19,WT,7.0,7,-0.3702960829855424,7,CloneE,0.0
20,CloneA,7.0,7,-0.31578387443731354,7,CloneE,0.0
21,CloneA,7.0,7,-0.20623998287436768,7,CloneE,0.0
22,CloneA,7.0,7,-0.05827201048333471,7,CloneE,0.0
23,CloneE,7.0,7,0.05575112445015283,7,CloneE,0.0
24,CloneE,7.0,7,0.006239652939546923,7,CloneE,0.0
25,CloneE,7.0,7,0.000173697271382185,7,CloneE,0.0
26,WT,70.0,7,-0.3468490145521178,7,CloneE,0.0
27,WT,70.0,7,-0.3539682314497708,7,CloneE,0.0
28,WT,70.0,7,-0.2763757020350316,7,CloneE,0.0
29,CloneA,70.0,7,-0.1376230838461127,7,CloneE,0.0
30,CloneA,70.0,7,-0.03653909886195583,7,CloneE,0.0
31,CloneA,70.0,7,-0.0615349440890922,7,CloneE,0.0
32,CloneE,70.0,7,-0.10842692184831251,7,CloneE,0.0
33,CloneE,70.0,7,-0.02908906953635133,7,CloneE,0.0
34,CloneE,70.0,7,0.054324800390560375,7,CloneE,0.0
35,CloneA,0.7,7,0.4590457441706304,7,CloneE,0.0
9,WT,0.7,8,-0.388523160052941,8,CloneE,0.0
10,WT,0.7,8,-0.3426822835220197,8,CloneE,0.0
11,WT,0.7,8,-0.2116303753208615,8,CloneE,0.0
12,CloneA,0.7,8,-0.15286732698219083,8,CloneE,0.0
13,CloneA,0.7,8,-0.17128065891350688,8,CloneE,0.0
14,CloneE,0.7,8,0.6290743809128791,8,CloneE,0.0
15,CloneE,0.7,8,0.47081212967701835,8,CloneE,0.0
16,CloneE,0.7,8,0.8060188435680569,8,CloneE,0.0
17,WT,7.0,8,-0.3817560067710503,8,CloneE,0.0
18,WT,7.0,8,-0.14514280356663592,8,CloneE,0.0
19,WT,7.0,8,-0.3379642242380258,8,CloneE,0.0
20,CloneA,7.0,8,-0.26227795878295906,8,CloneE,0.0
21,CloneA,7.0,8,-0.1970412241101992,8,CloneE,0.0
22,CloneA,7.0,8,-0.028890893242957436,8,CloneE,0.0
23,CloneE,7.0,8,-0.004083185640350787,8,CloneE,0.0
24,CloneE,7.0,8,0.07348731659780736,8,CloneE,0.0
25,CloneE,7.0,8,0.18868264934350584,8,CloneE,0.0
26,WT,70.0,8,-0.4488239406867023,8,CloneE,0.0
27,WT,70.0,8,-0.3904082409760636,8,CloneE,0.0
28,WT,70.0,8,-0.29166367360587436,8,CloneE,0.0
29,CloneA,70.0,8,-0.14799766010516313,8,CloneE,0.0
30,CloneA,70.0,8,0.07128089483940106,8,CloneE,0.0
31,CloneA,70.0,8,-0.08064863093616245,8,CloneE,0.0
32,CloneE,70.0,8,-0.14799993969402728,8,CloneE,0.0
33,CloneE,70.0,8,-0.08416977364046337,8,CloneE,0.0
34,CloneE,70.0,8,-0.0339955193435496,8,CloneE,0.0
35,CloneA,0.7,8,0.4268622029641766,8,CloneE,0.0
10,WT,0.7,9,0.7417575524095156,9,WT,0.7
11,WT,0.7,9,0.41633180108074613,9,WT,0.7
12,CloneA,0.7,9,0.47544499555463277,9,WT,0.7
13,CloneA,0.7,9,0.28627220763088285,9,WT,0.7
14,CloneE,0.7,9,-0.18779917947624145,9,WT,0.7
15,CloneE,0.7,9,0.061288805054838164,9,WT,0.7
16,CloneE,0.7,9,-0.3044925234752459,9,WT,0.7
17,WT,7.0,9,0.2377041230027983,9,WT,0.7
18,WT,7.0,9,-0.02143514981243837,9,WT,0.7
19,WT,7.0,9,0.0076761542132082385,9,WT,0.7
20,CloneA,7.0,9,-0.07369761579296491,9,WT,0.7
21,CloneA,7.0,9,-0.12425621748723689,9,WT,0.7
22,CloneA,7.0,9,-0.3842275042534748,9,WT,0.7
23,CloneE,7.0,9,-0.33947647280990423,9,WT,0.7
24,CloneE,7.0,9,-0.3605945444461149,9,WT,0.7
25,CloneE,7.0,9,-0.1937128904783062,9,WT,0.7
26,WT,70.0,9,0.020088476259815947,9,WT,0.7
27,WT,70.0,9,0.1078176383440014,9,WT,0.7
28,WT,70.0,9,-0.1538999719182425,9,WT,0.7
29,CloneA,70.0,9,-0.22232820943807174,9,WT,0.7
30,CloneA,70.0,9,-0.022457112057798337,9,WT,0.7
31,CloneA,70.0,9,-0.23494085344333385,9,WT,0.7
32,CloneE,70.0,9,-0.2092151000525616,9,WT,0.7
33,CloneE,70.0,9,-0.3209410648431553,9,WT,0.7
34,CloneE,70.0,9,-0.31296760795441664,9,WT,0.7
35,CloneA,0.7,9,-0.38326774457852203,9,WT,0.7
11,WT,0.7,10,0.5815260401336008,10,WT,0.7
12,CloneA,0.7,10,0.5178256878667312,10,WT,0.7
13,CloneA,0.7,10,0.2990912743806193,10,WT,0.7
14,CloneE,0.7,10,-0.23907697470279687,10,WT,0.7
15,CloneE,0.7,10,0.06258486746911426,10,WT,0.7
16,CloneE,0.7,10,-0.40514220561722236,10,WT,0.7
17,WT,7.0,10,0.3551333205908165,10,WT,0.7
18,WT,7.0,10,0.17650092864513398,10,WT,0.7
19,WT,7.0,10,0.07776096574817248,10,WT,0.7
20,CloneA,7.0,10,-0.004271248668676415,10,WT,0.7
21,CloneA,7.0,10,-0.0185052268156083,10,WT,0.7
22,CloneA,7.0,10,-0.21358109610594,10,WT,0.7
23,CloneE,7.0,10,-0.26829240378942376,10,WT,0.7
24,CloneE,7.0,10,-0.23991869051041106,10,WT,0.7
25,CloneE,7.0,10,-0.21943774800257504,10,WT,0.7
26,WT,70.0,10,0.07143695747590897,10,WT,0.7
27,WT,70.0,10,0.17860596086851202,10,WT,0.7
28,WT,70.0,10,-0.08088241288543177,10,WT,0.7
29,CloneA,70.0,10,-0.3953444275129824,10,WT,0.7
30,CloneA,70.0,10,-0.07942345656299157,10,WT,0.7
31,CloneA,70.0,10,-0.3428179253623555,10,WT,0.7
32,CloneE,70.0,10,-0.3302723328904186,10,WT,0.7
33,CloneE,70.0,10,-0.4249545025126241,10,WT,0.7
34,CloneE,70.0,10,-0.3694147867493611,10,WT,0.7
35,CloneA,0.7,10,-0.4540567432233255,10,WT,0.7
12,CloneA,0.7,11,0.3826446930238229,11,WT,0.7
13,CloneA,0.7,11,0.19399174962885107,11,WT,0.7
14,CloneE,0.7,11,-0.21348989484409975,11,WT,0.7
15,CloneE,0.7,11,-0.035896661655366466,11,WT,0.7
16,CloneE,0.7,11,-0.22297931209138452,11,WT,0.7
17,WT,7.0,11,0.14845984089801717,11,WT,0.7
18,WT,7.0,11,-0.0012261881768793669,11,WT,0.7
19,WT,7.0,11,0.07309265120045057,11,WT,0.7
20,CloneA,7.0,11,0.07035572162787057,11,WT,0.7
21,CloneA,7.0,11,0.15780008655733924,11,WT,0.7
22,CloneA,7.0,11,-0.07336562161425643,11,WT,0.7
23,CloneE,7.0,11,-0.15873913313041238,11,WT,0.7
24,CloneE,7.0,11,-0.30850746274926216,11,WT,0.7
25,CloneE,7.0,11,-0.3473596728874194,11,WT,0.7
26,WT,70.0,11,-0.13426445111866875,11,WT,0.7
27,WT,70.0,11,-0.028217546377722166,11,WT,0.7
28,WT,70.0,11,-0.18509891149643473,11,WT,0.7
29,CloneA,70.0,11,-0.11966455721594388,11,WT,0.7
30,CloneA,70.0,11,-0.08323783087486518,11,WT,0.7
31,CloneA,70.0,11,-0.1275383412666226,11,WT,0.7
32,CloneE,70.0,11,-0.4548280911703938,11,WT,0.7
33,CloneE,70.0,11,-0.37559732518290534,11,WT,0.7
34,CloneE,70.0,11,-0.30781158455716523,11,WT,0.7
35,CloneA,0.7,11,-0.1334210035381634,11,WT,0.7
13,CloneA,0.7,12,0.3869053673299649,12,CloneA,0.7
14,CloneE,0.7,12,-0.1301502095274483,12,CloneA,0.7
15,CloneE,0.7,12,0.2128897156461862,12,CloneA,0.7
16,CloneE,0.7,12,0.02391207607533155,12,CloneA,0.7
17,WT,7.0,12,-0.09789407777553935,12,CloneA,0.7
18,WT,7.0,12,-0.15072668115502183,12,CloneA,0.7
19,WT,7.0,12,-0.19785289461325867,12,CloneA,0.7
20,CloneA,7.0,12,-0.08914689497005025,12,CloneA,0.7
21,CloneA,7.0,12,-0.12473875910968457,12,CloneA,0.7
22,CloneA,7.0,12,-0.24392299456246275,12,CloneA,0.7
23,CloneE,7.0,12,-0.37600102036679933,12,CloneA,0.7
24,CloneE,7.0,12,-0.3027614482403451,12,CloneA,0.7
25,CloneE,7.0,12,-0.3924291538217399,12,CloneA,0.7
26,WT,70.0,12,-0.11553938453144648,12,CloneA,0.7
27,WT,70.0,12,0.012243418556304,12,CloneA,0.7
28,WT,70.0,12,-0.13696508273150657,12,CloneA,0.7
29,CloneA,70.0,12,-0.2809503280842555,12,CloneA,0.7
30,CloneA,70.0,12,-0.18084469415984541,12,CloneA,0.7
31,CloneA,70.0,12,-0.29034797938093326,12,CloneA,0.7
32,CloneE,70.0,12,-0.3631179566822229,12,CloneA,0.7
33,CloneE,70.0,12,-0.450025166521549,12,CloneA,0.7
34,CloneE,70.0,12,-0.36876537662983433,12,CloneA,0.7
35,CloneA,0.7,12,-0.10634528276016046,12,CloneA,0.7
14,CloneE,0.7,13,0.268923287470687,13,CloneA,0.7
15,CloneE,0.7,13,0.22308343158005853,13,CloneA,0.7
16,CloneE,0.7,13,-0.09257110474133845,13,CloneA,0.7
17,WT,7.0,13,-0.3286109096440162,13,CloneA,0.7
18,WT,7.0,13,-0.6357892993626132,13,CloneA,0.7
19,WT,7.0,13,-0.521466934775368,13,CloneA,0.7
20,CloneA,7.0,13,-0.3021907153523834,13,CloneA,0.7
21,CloneA,7.0,13,0.05645656673667033,13,CloneA,0.7
22,CloneA,7.0,13,-0.09257344287787914,13,CloneA,0.7
23,CloneE,7.0,13,-0.09231716947452849,13,CloneA,0.7
24,CloneE,7.0,13,-0.3068216616740138,13,CloneA,0.7
25,CloneE,7.0,13,-0.1953243459036109,13,CloneA,0.7
26,WT,70.0,13,-0.27052894938296485,13,CloneA,0.7
27,WT,70.0,13,-0.21814576288535678,13,CloneA,0.7
28,WT,70.0,13,-0.38355508254477766,13,CloneA,0.7
29,CloneA,70.0,13,-0.1938784264230537,13,CloneA,0.7
30,CloneA,70.0,13,0.19018047853550826,13,CloneA,0.7
31,CloneA,70.0,13,0.20021943944108767,13,CloneA,0.7
32,CloneE,70.0,13,-0.11096625218604358,13,CloneA,0.7
33,CloneE,70.0,13,-0.31086586185202325,13,CloneA,0.7
34,CloneE,70.0,13,-0.19880590472635132,13,CloneA,0.7
35,CloneA,0.7,13,0.19861772980218773,13,CloneA,0.7
15,CloneE,0.7,14,0.57435034185234,14,CloneE,0.7
16,CloneE,0.7,14,0.572120490595822,14,CloneE,0.7
17,WT,7.0,14,-0.43541210200167385,14,CloneE,0.7
18,WT,7.0,14,-0.4402361464782187,14,CloneE,0.7
19,WT,7.0,14,-0.4967903604851661,14,CloneE,0.7
20,CloneA,7.0,14,-0.3750971215575739,14,CloneE,0.7
21,CloneA,7.0,14,-0.1485329557226872,14,CloneE,0.7
22,CloneA,7.0,14,-0.14228738196845164,14,CloneE,0.7
23,CloneE,7.0,14,-0.07585561726226565,14,CloneE,0.7
24,CloneE,7.0,14,-0.1868864139884101,14,CloneE,0.7
25,CloneE,7.0,14,0.043129302167634095,14,CloneE,0.7
26,WT,70.0,14,-0.4574691999787947,14,CloneE,0.7
27,WT,70.0,14,-0.46320855857690585,14,CloneE,0.7
28,WT,70.0,14,-0.46948015376379976,14,CloneE,0.7
29,CloneA,70.0,14,-0.19318682634189852,14,CloneE,0.7
30,CloneA,70.0,14,0.16735420889554056,14,CloneE,0.7
31,CloneA,70.0,14,0.08483845542388774,14,CloneE,0.7
32,CloneE,70.0,14,-0.031478064001410004,14,CloneE,0.7
33,CloneE,70.0,14,-0.05061870227306109,14,CloneE,0.7
34,CloneE,70.0,14,0.0003680723142289501,14,CloneE,0.7
35,CloneA,0.7,14,0.4960216838481015,14,CloneE,0.7
16,CloneE,0.7,15,0.46664869037653395,15,CloneE,0.7
17,WT,7.0,15,-0.39862471944742606,15,CloneE,0.7
18,WT,7.0,15,-0.32481327182060804,15,CloneE,0.7
19,WT,7.0,15,-0.48348039434489576,15,CloneE,0.7
20,CloneA,7.0,15,-0.4415197057460679,15,CloneE,0.7
21,CloneA,7.0,15,-0.22906978171092954,15,CloneE,0.7
22,CloneA,7.0,15,-0.29989249856247735,15,CloneE,0.7
23,CloneE,7.0,15,-0.19702891581930462,15,CloneE,0.7
