column_match_pair_a,Metadata_CellLine_pair_a,Metadata_Dosage_pair_a,row_match,pairwise_correlation,column_match_pair_b,Metadata_CellLine_pair_b,Metadata_Dosage_pair_b
19,WT,7.0,15,-0.45493352953744315,15,CloneE,0.7
20,WT,7.0,15,-0.5040280545610667,15,CloneE,0.7
21,CloneA,7.0,15,-0.21525141075017132,15,CloneE,0.7
22,CloneA,7.0,15,-0.26000977301024875,15,CloneE,0.7
23,CloneA,7.0,15,-0.15488980565124902,15,CloneE,0.7
24,CloneE,7.0,15,-0.20170391712553407,15,CloneE,0.7
25,CloneE,7.0,15,-0.19576417076213182,15,CloneE,0.7
26,CloneE,7.0,15,-0.21146288190768825,15,CloneE,0.7
27,WT,70.0,15,-0.2474663281202157,15,CloneE,0.7
28,WT,70.0,15,-0.3064303179103948,15,CloneE,0.7
29,WT,70.0,15,-0.3710050783371903,15,CloneE,0.7
30,CloneA,70.0,15,-0.43290028671089775,15,CloneE,0.7
31,CloneA,70.0,15,-0.5435684518556271,15,CloneE,0.7
32,CloneA,70.0,15,-0.6414152860887163,15,CloneE,0.7
33,CloneE,70.0,15,-0.32643997163423,15,CloneE,0.7
34,CloneE,70.0,15,-0.24278468083370294,15,CloneE,0.7
35,CloneE,70.0,15,-0.13571367813753207,15,CloneE,0.7
17,CloneE,0.7,16,0.602835959427853,16,CloneE,0.7
18,WT,7.0,16,-0.2229880934699455,16,CloneE,0.7
19,WT,7.0,16,-0.3000626544855916,16,CloneE,0.7
20,WT,7.0,16,-0.3204354824239132,16,CloneE,0.7
21,CloneA,7.0,16,-0.22339326609504914,16,CloneE,0.7
22,CloneA,7.0,16,-0.1709630951031341,16,CloneE,0.7
23,CloneA,7.0,16,-0.15916530303806894,16,CloneE,0.7
24,CloneE,7.0,16,-0.060489287544023704,16,CloneE,0.7
25,CloneE,7.0,16,0.41520497633888215,16,CloneE,0.7
26,CloneE,7.0,16,0.1736602535188183,16,CloneE,0.7
27,WT,70.0,16,-0.11212757410116858,16,CloneE,0.7
28,WT,70.0,16,-0.09652789333685974,16,CloneE,0.7
29,WT,70.0,16,-0.24827721701668554,16,CloneE,0.7
30,CloneA,70.0,16,-0.3591360512384967,16,CloneE,0.7
31,CloneA,70.0,16,-0.31288719459753644,16,CloneE,0.7
32,CloneA,70.0,16,-0.3439670248820604,16,CloneE,0.7
33,CloneE,70.0,16,-0.1318062135095723,16,CloneE,0.7
34,CloneE,70.0,16,-0.18191738652874354,16,CloneE,0.7
35,CloneE,70.0,16,-0.14082006750465326,16,CloneE,0.7
18,WT,7.0,17,-0.2346134932603317,17,CloneE,0.7
19,WT,7.0,17,-0.3490822523803501,17,CloneE,0.7
20,WT,7.0,17,-0.48564212945778507,17,CloneE,0.7
21,CloneA,7.0,17,-0.24649565136879853,17,CloneE,0.7
22,CloneA,7.0,17,-0.11294476545740292,17,CloneE,0.7
23,CloneA,7.0,17,-0.1761616692441283,17,CloneE,0.7
24,CloneE,7.0,17,0.04579768799705242,17,CloneE,0.7
25,CloneE,7.0,17,0.4936523040476049,17,CloneE,0.7
26,CloneE,7.0,17,0.37768270222209616,17,CloneE,0.7
27,WT,70.0,17,-0.27971667502060954,17,CloneE,0.7
28,WT,70.0,17,-0.2060568280687841,17,CloneE,0.7
29,WT,70.0,17,-0.37727130891176036,17,CloneE,0.7
30,CloneA,70.0,17,-0.4514269939836645,17,CloneE,0.7
31,CloneA,70.0,17,-0.33766027804453264,17,CloneE,0.7
32,CloneA,70.0,17,-0.20859271241356725,17,CloneE,0.7
33,CloneE,70.0,17,-0.16050405210761462,17,CloneE,0.7
34,CloneE,70.0,17,-0.15234335463182688,17,CloneE,0.7
35,CloneE,70.0,17,-0.07060547341453353,17,CloneE,0.7
19,WT,7.0,18,0.7948481012727738,18,WT,7.0
20,WT,7.0,18,0.5775068321138423,18,WT,7.0
21,CloneA,7.0,18,-0.27739911471834605,18,WT,7.0
22,CloneA,7.0,18,-0.24403043353188664,18,WT,7.0
23,CloneA,7.0,18,-0.4046003600240562,18,WT,7.0
24,CloneE,7.0,18,-0.3282879611298834,18,WT,7.0
25,CloneE,7.0,18,-0.07050979892550174,18,WT,7.0
26,CloneE,7.0,18,-0.21685882881204901,18,WT,7.0
27,WT,70.0,18,0.6170621183191863,18,WT,7.0
28,WT,70.0,18,0.6818305058832534,18,WT,7.0
29,WT,70.0,18,0.5744919051462414,18,WT,7.0
30,CloneA,70.0,18,0.031987235143526214,18,WT,7.0
31,CloneA,70.0,18,0.2821998441968605,18,WT,7.0
32,CloneA,70.0,18,0.29590483069215956,18,WT,7.0
33,CloneE,70.0,18,0.3430696520499865,18,WT,7.0
34,CloneE,70.0,18,0.14132499932136164,18,WT,7.0
35,CloneE,70.0,18,0.15357307482678678,18,WT,7.0
20,WT,7.0,19,0.7480720991086804,19,WT,7.0
21,CloneA,7.0,19,-0.17177156301040392,19,WT,7.0
22,CloneA,7.0,19,-0.1560412967869516,19,WT,7.0
23,CloneA,7.0,19,-0.24165296621017035,19,WT,7.0
24,CloneE,7.0,19,-0.15215663685726386,19,WT,7.0
25,CloneE,7.0,19,-0.23378376916253804,19,WT,7.0
26,CloneE,7.0,19,-0.17985391904555836,19,WT,7.0
27,WT,70.0,19,0.552782666257842,19,WT,7.0
28,WT,70.0,19,0.6209532895640808,19,WT,7.0
29,WT,70.0,19,0.6423644188835163,19,WT,7.0
30,CloneA,70.0,19,0.3530659279457322,19,WT,7.0
31,CloneA,70.0,19,0.38774577534784216,19,WT,7.0
32,CloneA,70.0,19,0.4756731349448668,19,WT,7.0
33,CloneE,70.0,19,0.35771140220496656,19,WT,7.0
34,CloneE,70.0,19,0.2587355603447541,19,WT,7.0
35,CloneE,70.0,19,0.15893527776352107,19,WT,7.0
21,CloneA,7.0,20,0.04615845674303933,20,WT,7.0
22,CloneA,7.0,20,-0.04234007567585466,20,WT,7.0
23,CloneA,7.0,20,0.020445970051449297,20,WT,7.0
24,CloneE,7.0,20,-0.022657673410660193,20,WT,7.0
25,CloneE,7.0,20,-0.33729631588916675,20,WT,7.0
26,CloneE,7.0,20,-0.2127084867248216,20,WT,7.0
27,WT,70.0,20,0.489159683827878,20,WT,7.0
28,WT,70.0,20,0.5203234366820046,20,WT,7.0
29,WT,70.0,20,0.6238000886808227,20,WT,7.0
30,CloneA,70.0,20,0.4659206849283076,20,WT,7.0
31,CloneA,70.0,20,0.2655263945453011,20,WT,7.0
32,CloneA,70.0,20,0.35267018624426416,20,WT,7.0
33,CloneE,70.0,20,0.1277687950715572,20,WT,7.0
34,CloneE,70.0,20,0.10953311262165087,20,WT,7.0
35,CloneE,70.0,20,0.035173562713663106,20,WT,7.0
22,CloneA,7.0,21,0.5396800750718661,21,CloneA,7.0
23,CloneA,7.0,21,0.7468061171080514,21,CloneA,7.0
24,CloneE,7.0,21,0.5996195674736945,21,CloneA,7.0
25,CloneE,7.0,21,0.07569688316905668,21,CloneA,7.0
26,CloneE,7.0,21,0.3793252594613714,21,CloneA,7.0
27,WT,70.0,21,-0.3355920009864011,21,CloneA,7.0
28,WT,70.0,21,-0.3762229577929137,21,CloneA,7.0
29,WT,70.0,21,-0.16653796641149876,21,CloneA,7.0
30,CloneA,70.0,21,0.36787085143495674,21,CloneA,7.0
31,CloneA,70.0,21,-0.07107540905034636,21,CloneA,7.0
32,CloneA,70.0,21,-0.023376917224619456,21,CloneA,7.0
33,CloneE,70.0,21,-0.32619500262017326,21,CloneA,7.0
34,CloneE,70.0,21,-0.21953174196858488,21,CloneA,7.0
35,CloneE,70.0,21,-0.16866798351719664,21,CloneA,7.0
23,CloneA,7.0,22,0.6241820527722279,22,CloneA,7.0
24,CloneE,7.0,22,0.4251019796211697,22,CloneA,7.0
25,CloneE,7.0,22,0.26711757235030587,22,CloneA,7.0
26,CloneE,7.0,22,0.509725266990175,22,CloneA,7.0
27,WT,70.0,22,-0.3597130322080517,22,CloneA,7.0
28,WT,70.0,22,-0.33135445864145807,22,CloneA,7.0
29,WT,70.0,22,-0.28009821903682547,22,CloneA,7.0
30,CloneA,70.0,22,0.1963326578312958,22,CloneA,7.0
31,CloneA,70.0,22,0.2770990870028212,22,CloneA,7.0
32,CloneA,70.0,22,0.27736645716515584,22,CloneA,7.0
33,CloneE,70.0,22,-0.07339192126186905,22,CloneA,7.0
34,CloneE,70.0,22,-0.06050110585138354,22,CloneA,7.0
35,CloneE,70.0,22,-0.05935235129317261,22,CloneA,7.0
24,CloneE,7.0,23,0.6936454246560686,23,CloneA,7.0
25,CloneE,7.0,23,0.23564568447821416,23,CloneA,7.0
26,CloneE,7.0,23,0.5787628625392754,23,CloneA,7.0
27,WT,70.0,23,-0.31730646726333583,23,CloneA,7.0
28,WT,70.0,23,-0.30651994110350544,23,CloneA,7.0
29,WT,70.0,23,-0.12207421284539964,23,CloneA,7.0
30,CloneA,70.0,23,0.25575988035614095,23,CloneA,7.0
31,CloneA,70.0,23,-0.010074395329058296,23,CloneA,7.0
32,CloneA,70.0,23,0.023373481460264495,23,CloneA,7.0
33,CloneE,70.0,23,-0.20818060439580224,23,CloneA,7.0
34,CloneE,70.0,23,-0.13882944774904543,23,CloneA,7.0
35,CloneE,70.0,23,-0.023973604565835943,23,CloneA,7.0
25,CloneE,7.0,24,0.3523325130060744,24,CloneE,7.0
26,CloneE,7.0,24,0.7250906769234944,24,CloneE,7.0
27,WT,70.0,24,-0.33060452372949667,24,CloneE,7.0
28,WT,70.0,24,-0.26886222675741295,24,CloneE,7.0
29,WT,70.0,24,-0.10277921471480118,24,CloneE,7.0
30,CloneA,70.0,24,0.13733020375907237,24,CloneE,7.0
31,CloneA,70.0,24,-0.14288845096865613,24,CloneE,7.0
32,CloneA,70.0,24,0.0752207774983088,24,CloneE,7.0
33,CloneE,70.0,24,-0.18832785547364048,24,CloneE,7.0
34,CloneE,70.0,24,-0.013016586184381174,24,CloneE,7.0
35,CloneE,70.0,24,0.01539661264643911,24,CloneE,7.0
26,CloneE,7.0,25,0.6970102714824941,25,CloneE,7.0
27,WT,70.0,25,-0.15149102001825637,25,CloneE,7.0
28,WT,70.0,25,-0.07814748275653882,25,CloneE,7.0
29,WT,70.0,25,-0.18308877550887112,25,CloneE,7.0
30,CloneA,70.0,25,-0.31880002905541754,25,CloneE,7.0
31,CloneA,70.0,25,0.024908497256355105,25,CloneE,7.0
32,CloneA,70.0,25,0.07615150723464005,25,CloneE,7.0
33,CloneE,70.0,25,0.10403148878691718,25,CloneE,7.0
34,CloneE,70.0,25,-0.09787757507610174,25,CloneE,7.0
35,CloneE,70.0,25,0.10636797006427914,25,CloneE,7.0
27,WT,70.0,26,-0.29790598100210874,26,CloneE,7.0
28,WT,70.0,26,-0.1954134394463969,26,CloneE,7.0
29,WT,70.0,26,-0.15106811316078192,26,CloneE,7.0
30,CloneA,70.0,26,-0.07538590602966729,26,CloneE,7.0
31,CloneA,70.0,26,-0.04006020922932687,26,CloneE,7.0
32,CloneA,70.0,26,0.14692970144537246,26,CloneE,7.0
33,CloneE,70.0,26,-0.02042112959893079,26,CloneE,7.0
34,CloneE,70.0,26,0.04379621774012755,26,CloneE,7.0
35,CloneE,70.0,26,0.14516469569680468,26,CloneE,7.0
28,WT,70.0,27,0.8433572313661105,27,WT,70.0
29,WT,70.0,27,0.7394902941094682,27,WT,70.0
30,CloneA,70.0,27,0.0451247711151745,27,WT,70.0
31,CloneA,70.0,27,0.13471698772973115,27,WT,70.0
32,CloneA,70.0,27,0.0017736194086160743,27,WT,70.0
33,CloneE,70.0,27,0.5242648353066002,27,WT,70.0
34,CloneE,70.0,27,0.3663410100270522,27,WT,70.0
35,CloneE,70.0,27,0.4489808478569126,27,WT,70.0
29,WT,70.0,28,0.7703388110364046,28,WT,70.0
30,CloneA,70.0,28,0.034729129134610695,28,WT,70.0
31,CloneA,70.0,28,0.1464223874231076,28,WT,70.0
32,CloneA,70.0,28,0.1451889564156493,28,WT,70.0
33,CloneE,70.0,28,0.54565272183883,28,WT,70.0
34,CloneE,70.0,28,0.3693465870831688,28,WT,70.0
35,CloneE,70.0,28,0.3933293637268267,28,WT,70.0
30,CloneA,70.0,29,0.25903003115693657,29,WT,70.0
31,CloneA,70.0,29,0.17444981279348418,29,WT,70.0
32,CloneA,70.0,29,0.16357043971772406,29,WT,70.0
33,CloneE,70.0,29,0.4726498573791444,29,WT,70.0
34,CloneE,70.0,29,0.3593678354888437,29,WT,70.0
35,CloneE,70.0,29,0.478978915666882,29,WT,70.0
31,CloneA,70.0,30,0.4250063090107023,30,CloneA,70.0
32,CloneA,70.0,30,0.46556499773970317,30,CloneA,70.0
33,CloneE,70.0,30,0.11774879146575865,30,CloneA,70.0
34,CloneE,70.0,30,0.27201095991194957,30,CloneA,70.0
35,CloneE,70.0,30,0.02860332497572873,30,CloneA,70.0
32,CloneA,70.0,31,0.8068132897815089,31,CloneA,70.0
33,CloneE,70.0,31,0.4544563547534823,31,CloneA,70.0
34,CloneE,70.0,31,0.38673919714145677,31,CloneA,70.0
35,CloneE,70.0,31,0.22862287241508905,31,CloneA,70.0
33,CloneE,70.0,32,0.34038318080397284,32,CloneA,70.0
34,CloneE,70.0,32,0.37007968290080284,32,CloneA,70.0
35,CloneE,70.0,32,0.13088878669324608,32,CloneA,70.0
34,CloneE,70.0,33,0.7302240300975605,33,CloneE,70.0
35,CloneE,70.0,33,0.7329869276746521,33,CloneE,70.0
35,CloneE,70.0,34,0.7256317014098947,34,CloneE,70.0
