column_match_pair_a,Metadata_clone_number_pair_a,Metadata_treatment_pair_a,row_match,pairwise_correlation,column_match_pair_b,Metadata_clone_number_pair_b,Metadata_treatment_pair_b
42,BZ008,bortezomib,1,-0.3268335750472556,1,WT002,DMSO
43,BZ001,bortezomib,1,-0.5093483498846539,1,WT002,DMSO
44,WT011,bortezomib,1,-0.2940436486705457,1,WT002,DMSO
45,BZ018,bortezomib,1,-0.3277512851607588,1,WT002,DMSO
46,WT009,bortezomib,1,-0.36990437958109956,1,WT002,DMSO
47,WT008,bortezomib,1,-0.3593671234533798,1,WT002,DMSO
48,WT002,bortezomib,1,0.017434804023474183,1,WT002,DMSO
49,WT_parental,bortezomib,1,-0.32106919867609207,1,WT002,DMSO
50,WT_parental,DMSO,1,0.4486476418702845,1,WT002,DMSO
51,BZ017,bortezomib,1,0.024537099142731313,1,WT002,DMSO
52,WT002,bortezomib,1,-0.018391563366284776,1,WT002,DMSO
53,WT008,bortezomib,1,-0.17370144150848052,1,WT002,DMSO
54,WT009,bortezomib,1,-0.35996534839056743,1,WT002,DMSO
55,BZ018,bortezomib,1,-0.41718636911188905,1,WT002,DMSO
56,WT011,bortezomib,1,-0.23473423679639455,1,WT002,DMSO
57,BZ001,bortezomib,1,-0.5207656689889761,1,WT002,DMSO
58,BZ008,bortezomib,1,-0.5056967606263302,1,WT002,DMSO
59,WT_parental,bortezomib,1,-0.13187421394734553,1,WT002,DMSO
3,WT009,DMSO,2,0.3198453953085501,2,WT008,DMSO
4,BZ018,DMSO,2,0.5236734798293836,2,WT008,DMSO
5,WT011,DMSO,2,0.2748127238874086,2,WT008,DMSO
6,BZ001,DMSO,2,0.2940457078793751,2,WT008,DMSO
7,BZ008,DMSO,2,0.09766998126739262,2,WT008,DMSO
8,WT_parental,DMSO,2,0.5970999468023988,2,WT008,DMSO
9,WT_parental,DMSO,2,0.48354167834033884,2,WT008,DMSO
10,BZ017,DMSO,2,0.5162718495509113,2,WT008,DMSO
11,BZ008,DMSO,2,-0.11302183869255844,2,WT008,DMSO
12,BZ001,DMSO,2,0.10256855323998385,2,WT008,DMSO
13,WT011,DMSO,2,0.2991733586572615,2,WT008,DMSO
14,BZ018,DMSO,2,0.2551337220215998,2,WT008,DMSO
15,WT009,DMSO,2,-0.0029376830862989116,2,WT008,DMSO
16,WT008,DMSO,2,0.600035767014909,2,WT008,DMSO
17,WT002,DMSO,2,0.3831193437246049,2,WT008,DMSO
18,WT_parental,DMSO,2,0.23125768094546972,2,WT008,DMSO
19,WT_parental,DMSO,2,0.53195023294648,2,WT008,DMSO
20,BZ017,DMSO,2,0.3713317874107068,2,WT008,DMSO
21,WT002,DMSO,2,0.3792873480740239,2,WT008,DMSO
22,WT008,DMSO,2,0.6172474016105574,2,WT008,DMSO
23,WT009,DMSO,2,-0.08182570945272562,2,WT008,DMSO
24,BZ018,DMSO,2,0.08381532612348074,2,WT008,DMSO
25,WT011,DMSO,2,-0.1460483914523248,2,WT008,DMSO
26,BZ001,DMSO,2,-0.03861578699187087,2,WT008,DMSO
27,BZ008,DMSO,2,-0.17049199983221433,2,WT008,DMSO
28,WT_parental,DMSO,2,0.191525203891489,2,WT008,DMSO
29,WT_parental,DMSO,2,0.21355775034991398,2,WT008,DMSO
30,WT_parental,DMSO,2,0.38563086816300335,2,WT008,DMSO
31,BZ017,bortezomib,2,0.06981051044790555,2,WT008,DMSO
32,WT002,bortezomib,2,-0.16948688754737765,2,WT008,DMSO
33,WT008,bortezomib,2,-0.16585526272379778,2,WT008,DMSO
34,WT009,bortezomib,2,-0.6473121431322055,2,WT008,DMSO
35,BZ018,bortezomib,2,-0.24296940105731746,2,WT008,DMSO
36,WT011,bortezomib,2,-0.5793591524514085,2,WT008,DMSO
37,BZ001,bortezomib,2,-0.4264091408808883,2,WT008,DMSO
38,BZ008,bortezomib,2,-0.409366736177495,2,WT008,DMSO
39,WT_parental,bortezomib,2,-0.2533894941831118,2,WT008,DMSO
40,WT_parental,DMSO,2,0.24419398667970046,2,WT008,DMSO
41,BZ017,bortezomib,2,0.032461948728358406,2,WT008,DMSO
42,BZ008,bortezomib,2,-0.28241448809930486,2,WT008,DMSO
43,BZ001,bortezomib,2,-0.662292061381,2,WT008,DMSO
44,WT011,bortezomib,2,-0.5694765584007242,2,WT008,DMSO
45,BZ018,bortezomib,2,-0.07024721789741464,2,WT008,DMSO
46,WT009,bortezomib,2,-0.6039062865448351,2,WT008,DMSO
47,WT008,bortezomib,2,-0.22515570096170798,2,WT008,DMSO
48,WT002,bortezomib,2,-0.26936679303828787,2,WT008,DMSO
49,WT_parental,bortezomib,2,-0.4475115410675163,2,WT008,DMSO
50,WT_parental,DMSO,2,0.4634916047892952,2,WT008,DMSO
51,BZ017,bortezomib,2,0.02398593705015,2,WT008,DMSO
52,WT002,bortezomib,2,-0.2957035583421815,2,WT008,DMSO
53,WT008,bortezomib,2,-0.014933850764075843,2,WT008,DMSO
54,WT009,bortezomib,2,-0.616319718452143,2,WT008,DMSO
55,BZ018,bortezomib,2,-0.14445740382344158,2,WT008,DMSO
56,WT011,bortezomib,2,-0.5063134907627137,2,WT008,DMSO
57,BZ001,bortezomib,2,-0.6988661150959056,2,WT008,DMSO
58,BZ008,bortezomib,2,-0.5735962746853951,2,WT008,DMSO
59,WT_parental,bortezomib,2,-0.4045274963559915,2,WT008,DMSO
4,BZ018,DMSO,3,0.013910790004703862,3,WT009,DMSO
5,WT011,DMSO,3,0.6828878334139806,3,WT009,DMSO
6,BZ001,DMSO,3,0.5443220923971094,3,WT009,DMSO
7,BZ008,DMSO,3,0.5424105052787185,3,WT009,DMSO
8,WT_parental,DMSO,3,0.1431145709454727,3,WT009,DMSO
9,WT_parental,DMSO,3,0.25407429629836,3,WT009,DMSO
10,BZ017,DMSO,3,0.07983435742934153,3,WT009,DMSO
11,BZ008,DMSO,3,0.3639042715448261,3,WT009,DMSO
12,BZ001,DMSO,3,0.4971965822609808,3,WT009,DMSO
13,WT011,DMSO,3,0.6399827038431756,3,WT009,DMSO
14,BZ018,DMSO,3,-0.25735241129753367,3,WT009,DMSO
15,WT009,DMSO,3,0.7499386427331777,3,WT009,DMSO
16,WT008,DMSO,3,-0.11231350685912145,3,WT009,DMSO
17,WT002,DMSO,3,-0.0011251771991738096,3,WT009,DMSO
18,WT_parental,DMSO,3,-0.5295466832494746,3,WT009,DMSO
19,WT_parental,DMSO,3,-0.07879821139907384,3,WT009,DMSO
20,BZ017,DMSO,3,-0.14647255508028004,3,WT009,DMSO
21,WT002,DMSO,3,0.4090362288625544,3,WT009,DMSO
22,WT008,DMSO,3,-0.14740537070662513,3,WT009,DMSO
23,WT009,DMSO,3,0.6127474953102706,3,WT009,DMSO
24,BZ018,DMSO,3,-0.5394895439169839,3,WT009,DMSO
25,WT011,DMSO,3,0.4517374029610652,3,WT009,DMSO
26,BZ001,DMSO,3,0.3458972520170371,3,WT009,DMSO
27,BZ008,DMSO,3,0.28503328604114,3,WT009,DMSO
28,WT_parental,DMSO,3,-0.5657321738094289,3,WT009,DMSO
29,WT_parental,DMSO,3,-0.15203526404099382,3,WT009,DMSO
30,WT_parental,DMSO,3,0.10246182722688325,3,WT009,DMSO
31,BZ017,bortezomib,3,-0.40650814230705784,3,WT009,DMSO
32,WT002,bortezomib,3,-0.4713851232427414,3,WT009,DMSO
33,WT008,bortezomib,3,-0.5869831745243339,3,WT009,DMSO
34,WT009,bortezomib,3,-0.2047488445822617,3,WT009,DMSO
35,BZ018,bortezomib,3,-0.6108331298430564,3,WT009,DMSO
36,WT011,bortezomib,3,-0.04221942694689174,3,WT009,DMSO
37,BZ001,bortezomib,3,0.08485739556196793,3,WT009,DMSO
38,BZ008,bortezomib,3,0.08520274654655592,3,WT009,DMSO
39,WT_parental,bortezomib,3,-0.18123907091784006,3,WT009,DMSO
40,WT_parental,DMSO,3,-0.11587828668899029,3,WT009,DMSO
41,BZ017,bortezomib,3,-0.3805505917288862,3,WT009,DMSO
42,BZ008,bortezomib,3,0.000305680527275926,3,WT009,DMSO
43,BZ001,bortezomib,3,-0.07748958280191638,3,WT009,DMSO
44,WT011,bortezomib,3,-0.07677364215492072,3,WT009,DMSO
45,BZ018,bortezomib,3,-0.5336510834868612,3,WT009,DMSO
46,WT009,bortezomib,3,0.058485088777821416,3,WT009,DMSO
47,WT008,bortezomib,3,-0.5387924178358151,3,WT009,DMSO
48,WT002,bortezomib,3,-0.437476797104176,3,WT009,DMSO
49,WT_parental,bortezomib,3,-0.356575953952577,3,WT009,DMSO
50,WT_parental,DMSO,3,-0.10208067121063258,3,WT009,DMSO
51,BZ017,bortezomib,3,-0.40076559015657315,3,WT009,DMSO
52,WT002,bortezomib,3,-0.41483737394691145,3,WT009,DMSO
53,WT008,bortezomib,3,-0.528581713485521,3,WT009,DMSO
54,WT009,bortezomib,3,-0.21251839372838027,3,WT009,DMSO
55,BZ018,bortezomib,3,-0.6363685534752882,3,WT009,DMSO
56,WT011,bortezomib,3,-0.09282020034690945,3,WT009,DMSO
57,BZ001,bortezomib,3,-0.13330681114237855,3,WT009,DMSO
58,BZ008,bortezomib,3,-0.14251850683607922,3,WT009,DMSO
59,WT_parental,bortezomib,3,-0.1080150547381967,3,WT009,DMSO
5,WT011,DMSO,4,0.18744099457522112,4,BZ018,DMSO
6,BZ001,DMSO,4,0.4104047449028234,4,BZ018,DMSO
7,BZ008,DMSO,4,0.28601906691706624,4,BZ018,DMSO
8,WT_parental,DMSO,4,0.3908812492522499,4,BZ018,DMSO
9,WT_parental,DMSO,4,0.11017358706785177,4,BZ018,DMSO
10,BZ017,DMSO,4,0.3795968277716196,4,BZ018,DMSO
11,BZ008,DMSO,4,0.049486840139626787,4,BZ018,DMSO
12,BZ001,DMSO,4,0.3092747303821798,4,BZ018,DMSO
13,WT011,DMSO,4,0.24917414568259932,4,BZ018,DMSO
14,BZ018,DMSO,4,0.6647884978100338,4,BZ018,DMSO
15,WT009,DMSO,4,-0.12407127742950035,4,BZ018,DMSO
16,WT008,DMSO,4,0.4304805331191352,4,BZ018,DMSO
17,WT002,DMSO,4,0.35041761288807416,4,BZ018,DMSO
18,WT_parental,DMSO,4,0.2850691393108707,4,BZ018,DMSO
19,WT_parental,DMSO,4,0.2711899435259253,4,BZ018,DMSO
20,BZ017,DMSO,4,0.37475780703179173,4,BZ018,DMSO
21,WT002,DMSO,4,-0.06788316019771841,4,BZ018,DMSO
22,WT008,DMSO,4,0.4488937812221814,4,BZ018,DMSO
23,WT009,DMSO,4,-0.29111763980579086,4,BZ018,DMSO
24,BZ018,DMSO,4,0.5141007546312126,4,BZ018,DMSO
25,WT011,DMSO,4,-0.03881252749368552,4,BZ018,DMSO
26,BZ001,DMSO,4,0.33302278547019376,4,BZ018,DMSO
27,BZ008,DMSO,4,0.19199956209065983,4,BZ018,DMSO
28,WT_parental,DMSO,4,0.35900269728500506,4,BZ018,DMSO
29,WT_parental,DMSO,4,-0.010965874075353413,4,BZ018,DMSO
30,WT_parental,DMSO,4,-0.021985405011313852,4,BZ018,DMSO
31,BZ017,bortezomib,4,0.23715641821927919,4,BZ018,DMSO
32,WT002,bortezomib,4,-0.1214780320416048,4,BZ018,DMSO
33,WT008,bortezomib,4,-0.15615013109451661,4,BZ018,DMSO
34,WT009,bortezomib,4,-0.6398325122850219,4,BZ018,DMSO
35,BZ018,bortezomib,4,0.2627821140101303,4,BZ018,DMSO
36,WT011,bortezomib,4,-0.433528866916449,4,BZ018,DMSO
37,BZ001,bortezomib,4,-0.18661327768266664,4,BZ018,DMSO
38,BZ008,bortezomib,4,-0.19789935607342166,4,BZ018,DMSO
39,WT_parental,bortezomib,4,-0.471915533552071,4,BZ018,DMSO
40,WT_parental,DMSO,4,-0.10927988277985497,4,BZ018,DMSO
41,BZ017,bortezomib,4,0.15740321034378862,4,BZ018,DMSO
42,BZ008,bortezomib,4,-0.16787349235331805,4,BZ018,DMSO
43,BZ001,bortezomib,4,-0.4807764492764925,4,BZ018,DMSO
44,WT011,bortezomib,4,-0.5231933415258346,4,BZ018,DMSO
45,BZ018,bortezomib,4,0.2186269865377071,4,BZ018,DMSO
46,WT009,bortezomib,4,-0.7426207547657009,4,BZ018,DMSO
47,WT008,bortezomib,4,-0.31708002592883433,4,BZ018,DMSO
48,WT002,bortezomib,4,-0.35907209945113366,4,BZ018,DMSO
49,WT_parental,bortezomib,4,-0.5569042077343875,4,BZ018,DMSO
50,WT_parental,DMSO,4,0.07488672444544994,4,BZ018,DMSO
51,BZ017,bortezomib,4,-0.0021769534102991997,4,BZ018,DMSO
52,WT002,bortezomib,4,-0.36406050425520065,4,BZ018,DMSO
53,WT008,bortezomib,4,-0.18261332321671922,4,BZ018,DMSO
54,WT009,bortezomib,4,-0.6985987893723523,4,BZ018,DMSO
55,BZ018,bortezomib,4,0.23253292803289669,4,BZ018,DMSO
56,WT011,bortezomib,4,-0.5415696406069697,4,BZ018,DMSO
57,BZ001,bortezomib,4,-0.5149760013913574,4,BZ018,DMSO
58,BZ008,bortezomib,4,-0.41234287851310597,4,BZ018,DMSO
59,WT_parental,bortezomib,4,-0.5868053830352385,4,BZ018,DMSO
6,BZ001,DMSO,5,0.6155766584996547,5,WT011,DMSO
7,BZ008,DMSO,5,0.6457710572509404,5,WT011,DMSO
8,WT_parental,DMSO,5,0.24081322524676843,5,WT011,DMSO
9,WT_parental,DMSO,5,-0.03094143347108396,5,WT011,DMSO
10,BZ017,DMSO,5,0.035987903740714325,5,WT011,DMSO
11,BZ008,DMSO,5,0.28214987098611927,5,WT011,DMSO
12,BZ001,DMSO,5,0.4419859123675176,5,WT011,DMSO
13,WT011,DMSO,5,0.8482509120191547,5,WT011,DMSO
14,BZ018,DMSO,5,-0.22893773943410564,5,WT011,DMSO
15,WT009,DMSO,5,0.6024362470984985,5,WT011,DMSO
16,WT008,DMSO,5,-0.2311293615491303,5,WT011,DMSO
17,WT002,DMSO,5,0.17085823387239324,5,WT011,DMSO
18,WT_parental,DMSO,5,-0.44556719937760125,5,WT011,DMSO
19,WT_parental,DMSO,5,-0.2016804130324155,5,WT011,DMSO
20,BZ017,DMSO,5,-0.16307847827465735,5,WT011,DMSO
21,WT002,DMSO,5,0.25239241669979895,5,WT011,DMSO
22,WT008,DMSO,5,-0.11147088599142325,5,WT011,DMSO
23,WT009,DMSO,5,0.4211883834108467,5,WT011,DMSO
24,BZ018,DMSO,5,-0.43490367854019363,5,WT011,DMSO
25,WT011,DMSO,5,0.6695055362284548,5,WT011,DMSO
26,BZ001,DMSO,5,0.316855609636385,5,WT011,DMSO
27,BZ008,DMSO,5,0.15571892741380103,5,WT011,DMSO
28,WT_parental,DMSO,5,-0.4268369434832741,5,WT011,DMSO
29,WT_parental,DMSO,5,-0.4131253319225661,5,WT011,DMSO
30,WT_parental,DMSO,5,0.08811789751682526,5,WT011,DMSO
31,BZ017,bortezomib,5,-0.48629409126929574,5,WT011,DMSO
32,WT002,bortezomib,5,-0.19513269376748973,5,WT011,DMSO
33,WT008,bortezomib,5,-0.5759774867848151,5,WT011,DMSO
34,WT009,bortezomib,5,-0.0840285719604198,5,WT011,DMSO
35,BZ018,bortezomib,5,-0.5844309754503769,5,WT011,DMSO
36,WT011,bortezomib,5,0.27497929868060883,5,WT011,DMSO
37,BZ001,bortezomib,5,0.01601287394888503,5,WT011,DMSO
38,BZ008,bortezomib,5,-0.05697711379200878,5,WT011,DMSO
39,WT_parental,bortezomib,5,-0.32764281555910557,5,WT011,DMSO
40,WT_parental,DMSO,5,-0.16232030613090248,5,WT011,DMSO
41,BZ017,bortezomib,5,-0.5054838364024279,5,WT011,DMSO
42,BZ008,bortezomib,5,-0.14778073045194623,5,WT011,DMSO
43,BZ001,bortezomib,5,-0.21770535211569506,5,WT011,DMSO
44,WT011,bortezomib,5,0.13145293011353568,5,WT011,DMSO
45,BZ018,bortezomib,5,-0.5077771144968036,5,WT011,DMSO
46,WT009,bortezomib,5,-0.02222224752665703,5,WT011,DMSO
47,WT008,bortezomib,5,-0.661065506294935,5,WT011,DMSO
48,WT002,bortezomib,5,-0.3296902196340422,5,WT011,DMSO
49,WT_parental,bortezomib,5,-0.4107223777639864,5,WT011,DMSO
50,WT_parental,DMSO,5,-0.12701022848660753,5,WT011,DMSO
51,BZ017,bortezomib,5,-0.589326181301459,5,WT011,DMSO
52,WT002,bortezomib,5,-0.20996952092628918,5,WT011,DMSO
53,WT008,bortezomib,5,-0.5826473555797734,5,WT011,DMSO
54,WT009,bortezomib,5,-0.20064865533899967,5,WT011,DMSO
55,BZ018,bortezomib,5,-0.599102580503374,5,WT011,DMSO
56,WT011,bortezomib,5,0.12104789870165195,5,WT011,DMSO
57,BZ001,bortezomib,5,-0.21242270431417148,5,WT011,DMSO
58,BZ008,bortezomib,5,-0.17068540107977004,5,WT011,DMSO
59,WT_parental,bortezomib,5,-0.07311428852505017,5,WT011,DMSO
7,BZ008,DMSO,6,0.8845804308882016,6,BZ001,DMSO
8,WT_parental,DMSO,6,0.03946846477410964,6,BZ001,DMSO
9,WT_parental,DMSO,6,-0.10238428542621641,6,BZ001,DMSO
10,BZ017,DMSO,6,-0.015688929926018752,6,BZ001,DMSO
11,BZ008,DMSO,6,0.4619963311921481,6,BZ001,DMSO
12,BZ001,DMSO,6,0.7548765342133523,6,BZ001,DMSO
13,WT011,DMSO,6,0.5728205629620275,6,BZ001,DMSO
14,BZ018,DMSO,6,0.0793660428105875,6,BZ001,DMSO
15,WT009,DMSO,6,0.4012727968159396,6,BZ001,DMSO
16,WT008,DMSO,6,-0.07203904439577749,6,BZ001,DMSO
17,WT002,DMSO,6,0.07894811630979975,6,BZ001,DMSO
18,WT_parental,DMSO,6,-0.4096085115970155,6,BZ001,DMSO
19,WT_parental,DMSO,6,-0.2376323734701343,6,BZ001,DMSO
20,BZ017,DMSO,6,-0.2628723530195111,6,BZ001,DMSO
21,WT002,DMSO,6,0.135849818729671,6,BZ001,DMSO
22,WT008,DMSO,6,0.025241759999843662,6,BZ001,DMSO
23,WT009,DMSO,6,0.09710144606499636,6,BZ001,DMSO
24,BZ018,DMSO,6,-0.12308466749476431,6,BZ001,DMSO
25,WT011,DMSO,6,0.28569119998356246,6,BZ001,DMSO
26,BZ001,DMSO,6,0.7169208003168951,6,BZ001,DMSO
27,BZ008,DMSO,6,0.5406736847196953,6,BZ001,DMSO
28,WT_parental,DMSO,6,-0.23517069685118955,6,BZ001,DMSO
29,WT_parental,DMSO,6,-0.4013150594134605,6,BZ001,DMSO
30,WT_parental,DMSO,6,-0.2573860555459176,6,BZ001,DMSO
31,BZ017,bortezomib,6,-0.27757367105030434,6,BZ001,DMSO
32,WT002,bortezomib,6,-0.19831018705061193,6,BZ001,DMSO
33,WT008,bortezomib,6,-0.41306442111458164,6,BZ001,DMSO
34,WT009,bortezomib,6,-0.28917513007654805,6,BZ001,DMSO
35,BZ018,bortezomib,6,-0.2865826065668538,6,BZ001,DMSO
36,WT011,bortezomib,6,-0.049389697098352274,6,BZ001,DMSO
37,BZ001,bortezomib,6,0.31128467475007726,6,BZ001,DMSO
38,BZ008,bortezomib,6,0.3004105160520988,6,BZ001,DMSO
39,WT_parental,bortezomib,6,-0.5297793098461656,6,BZ001,DMSO
40,WT_parental,DMSO,6,-0.5206423599736933,6,BZ001,DMSO
41,BZ017,bortezomib,6,-0.26682803961788737,6,BZ001,DMSO
42,BZ008,bortezomib,6,0.08385262003252228,6,BZ001,DMSO
43,BZ001,bortezomib,6,-0.048888110426812646,6,BZ001,DMSO
44,WT011,bortezomib,6,-0.18870168334063356,6,BZ001,DMSO
45,BZ018,bortezomib,6,-0.21432945644754817,6,BZ001,DMSO
46,WT009,bortezomib,6,-0.28629566035091175,6,BZ001,DMSO
47,WT008,bortezomib,6,-0.5478862273339324,6,BZ001,DMSO
48,WT002,bortezomib,6,-0.44383978198693436,6,BZ001,DMSO
49,WT_parental,bortezomib,6,-0.602472836201622,6,BZ001,DMSO
50,WT_parental,DMSO,6,-0.23515799578817564,6,BZ001,DMSO
51,BZ017,bortezomib,6,-0.4440653596517603,6,BZ001,DMSO
52,WT002,bortezomib,6,-0.28123890954621084,6,BZ001,DMSO
53,WT008,bortezomib,6,-0.49721952944806275,6,BZ001,DMSO
54,WT009,bortezomib,6,-0.5203916405850466,6,BZ001,DMSO
55,BZ018,bortezomib,6,-0.29018916644897186,6,BZ001,DMSO
56,WT011,bortezomib,6,-0.32794300846304947,6,BZ001,DMSO
57,BZ001,bortezomib,6,-0.15004069292583716,6,BZ001,DMSO
58,BZ008,bortezomib,6,-0.07872043814646029,6,BZ001,DMSO
