column_match_pair_a,Metadata_clone_number_pair_a,Metadata_treatment_pair_a,row_match,pairwise_correlation,column_match_pair_b,Metadata_clone_number_pair_b,Metadata_treatment_pair_b
27,BZ008,DMSO,1,-0.24695730320742953,1,WT002,DMSO
28,WT_parental,DMSO,1,0.2009172824881892,1,WT002,DMSO
29,WT_parental,DMSO,1,-0.13787898880800736,1,WT002,DMSO
30,WT_parental,DMSO,1,0.11976450412739058,1,WT002,DMSO
31,BZ017,bortezomib,1,0.0062362384875498545,1,WT002,DMSO
32,WT002,bortezomib,1,0.48560143047060755,1,WT002,DMSO
33,WT008,bortezomib,1,-0.3556592977446071,1,WT002,DMSO
34,WT009,bortezomib,1,-0.35639665652067687,1,WT002,DMSO
35,BZ018,bortezomib,1,-0.5177677309788841,1,WT002,DMSO
36,WT011,bortezomib,1,-0.049954690897844725,1,WT002,DMSO
37,BZ001,bortezomib,1,0.11837531217959651,1,WT002,DMSO
38,BZ008,bortezomib,1,-0.48401871079626496,1,WT002,DMSO
39,WT_parental,bortezomib,1,-0.2617034465373257,1,WT002,DMSO
40,WT_parental,DMSO,1,0.11707687640389774,1,WT002,DMSO
41,BZ017,bortezomib,1,0.024682634606693794,1,WT002,DMSO
42,BZ008,bortezomib,1,-0.33902115273003003,1,WT002,DMSO
43,BZ001,bortezomib,1,0.05143346452386023,1,WT002,DMSO
44,WT011,bortezomib,1,-0.11559300717769647,1,WT002,DMSO
45,BZ018,bortezomib,1,-0.4579398029611405,1,WT002,DMSO
46,WT009,bortezomib,1,-0.2962013719205123,1,WT002,DMSO
47,WT008,bortezomib,1,-0.39077055225626456,1,WT002,DMSO
48,WT002,bortezomib,1,0.4130989959642416,1,WT002,DMSO
49,WT_parental,bortezomib,1,-0.2941254150003558,1,WT002,DMSO
50,WT_parental,DMSO,1,-0.005181846135855783,1,WT002,DMSO
51,BZ017,bortezomib,1,-0.3019292428180615,1,WT002,DMSO
52,WT002,bortezomib,1,0.474618913919099,1,WT002,DMSO
53,WT008,bortezomib,1,-0.32148024752031923,1,WT002,DMSO
54,WT009,bortezomib,1,-0.31347178496661515,1,WT002,DMSO
55,BZ018,bortezomib,1,-0.5080084233058276,1,WT002,DMSO
56,WT011,bortezomib,1,0.014344069560693147,1,WT002,DMSO
57,BZ001,bortezomib,1,0.07180490495851562,1,WT002,DMSO
58,BZ008,bortezomib,1,-0.39435723227458286,1,WT002,DMSO
59,WT_parental,bortezomib,1,-0.205328882745688,1,WT002,DMSO
3,WT009,DMSO,2,0.4688133199163762,2,WT008,DMSO
4,BZ018,DMSO,2,0.20762304075745694,2,WT008,DMSO
5,WT011,DMSO,2,0.12398403386113024,2,WT008,DMSO
6,BZ001,DMSO,2,0.1602875788532999,2,WT008,DMSO
7,BZ008,DMSO,2,0.4138139500102058,2,WT008,DMSO
8,WT_parental,DMSO,2,0.2740452507098422,2,WT008,DMSO
9,WT_parental,DMSO,2,0.07424086814953898,2,WT008,DMSO
10,BZ017,DMSO,2,0.09053507633338805,2,WT008,DMSO
11,BZ008,DMSO,2,0.2648368383660657,2,WT008,DMSO
12,BZ001,DMSO,2,-0.0005449744030137265,2,WT008,DMSO
13,WT011,DMSO,2,-0.07060903405544418,2,WT008,DMSO
14,BZ018,DMSO,2,0.3840023422162056,2,WT008,DMSO
15,WT009,DMSO,2,0.3073120950844782,2,WT008,DMSO
16,WT008,DMSO,2,0.850094907037288,2,WT008,DMSO
17,WT002,DMSO,2,0.04462753424324109,2,WT008,DMSO
18,WT_parental,DMSO,2,0.20589020594201835,2,WT008,DMSO
19,WT_parental,DMSO,2,0.1622656936092281,2,WT008,DMSO
20,BZ017,DMSO,2,0.17233865467805085,2,WT008,DMSO
21,WT002,DMSO,2,-0.10329890267941681,2,WT008,DMSO
22,WT008,DMSO,2,0.8407128902958283,2,WT008,DMSO
23,WT009,DMSO,2,0.17274274453761954,2,WT008,DMSO
24,BZ018,DMSO,2,0.17363377232664648,2,WT008,DMSO
25,WT011,DMSO,2,-0.2783597452084897,2,WT008,DMSO
26,BZ001,DMSO,2,0.011570917996692014,2,WT008,DMSO
27,BZ008,DMSO,2,0.25201142679444555,2,WT008,DMSO
28,WT_parental,DMSO,2,0.1673325863787033,2,WT008,DMSO
29,WT_parental,DMSO,2,0.1291151221915878,2,WT008,DMSO
30,WT_parental,DMSO,2,-0.28255702843747926,2,WT008,DMSO
31,BZ017,bortezomib,2,-0.08235942316336045,2,WT008,DMSO
32,WT002,bortezomib,2,-0.3700846322416589,2,WT008,DMSO
33,WT008,bortezomib,2,0.415167951774889,2,WT008,DMSO
34,WT009,bortezomib,2,-0.1826434123277701,2,WT008,DMSO
35,BZ018,bortezomib,2,0.33627596717117736,2,WT008,DMSO
36,WT011,bortezomib,2,-0.40608130901996475,2,WT008,DMSO
37,BZ001,bortezomib,2,0.12956239135160377,2,WT008,DMSO
38,BZ008,bortezomib,2,0.08994592216334356,2,WT008,DMSO
39,WT_parental,bortezomib,2,-0.19443616970074684,2,WT008,DMSO
40,WT_parental,DMSO,2,-0.27089319034574594,2,WT008,DMSO
41,BZ017,bortezomib,2,-0.10269785803845635,2,WT008,DMSO
42,BZ008,bortezomib,2,-0.3324813519343905,2,WT008,DMSO
43,BZ001,bortezomib,2,-0.3137428362547495,2,WT008,DMSO
44,WT011,bortezomib,2,-0.35867407171960736,2,WT008,DMSO
45,BZ018,bortezomib,2,0.19000878156455525,2,WT008,DMSO
46,WT009,bortezomib,2,-0.36976980734854614,2,WT008,DMSO
47,WT008,bortezomib,2,0.4350222111777683,2,WT008,DMSO
48,WT002,bortezomib,2,-0.41534131556674914,2,WT008,DMSO
49,WT_parental,bortezomib,2,-0.3361136457664466,2,WT008,DMSO
50,WT_parental,DMSO,2,-0.40482389672972585,2,WT008,DMSO
51,BZ017,bortezomib,2,-0.4560494800220833,2,WT008,DMSO
52,WT002,bortezomib,2,-0.2964657012986984,2,WT008,DMSO
53,WT008,bortezomib,2,0.07712080913743752,2,WT008,DMSO
54,WT009,bortezomib,2,-0.4960297639303834,2,WT008,DMSO
55,BZ018,bortezomib,2,-0.09180063232946663,2,WT008,DMSO
56,WT011,bortezomib,2,-0.5325817680335376,2,WT008,DMSO
57,BZ001,bortezomib,2,-0.37884626984686276,2,WT008,DMSO
58,BZ008,bortezomib,2,-0.48256030949401796,2,WT008,DMSO
59,WT_parental,bortezomib,2,-0.40883724448279335,2,WT008,DMSO
4,BZ018,DMSO,3,0.10543756067290715,3,WT009,DMSO
5,WT011,DMSO,3,0.6084875210292695,3,WT009,DMSO
6,BZ001,DMSO,3,0.5421507515077123,3,WT009,DMSO
7,BZ008,DMSO,3,0.580106292863655,3,WT009,DMSO
8,WT_parental,DMSO,3,0.760282891313732,3,WT009,DMSO
9,WT_parental,DMSO,3,0.5781785463117017,3,WT009,DMSO
10,BZ017,DMSO,3,-0.05335838987524531,3,WT009,DMSO
11,BZ008,DMSO,3,0.25901677065839784,3,WT009,DMSO
12,BZ001,DMSO,3,-0.06730064791458423,3,WT009,DMSO
13,WT011,DMSO,3,0.2632025654393429,3,WT009,DMSO
14,BZ018,DMSO,3,0.20343889523665434,3,WT009,DMSO
15,WT009,DMSO,3,0.5189817381757479,3,WT009,DMSO
16,WT008,DMSO,3,0.5826061018921377,3,WT009,DMSO
17,WT002,DMSO,3,0.10682298613574863,3,WT009,DMSO
18,WT_parental,DMSO,3,0.4019011127711533,3,WT009,DMSO
19,WT_parental,DMSO,3,0.6966518539453347,3,WT009,DMSO
20,BZ017,DMSO,3,0.10391145181692683,3,WT009,DMSO
21,WT002,DMSO,3,-0.10049239194893363,3,WT009,DMSO
22,WT008,DMSO,3,0.3272819976132834,3,WT009,DMSO
23,WT009,DMSO,3,0.12050761247820323,3,WT009,DMSO
24,BZ018,DMSO,3,-0.15444633416280532,3,WT009,DMSO
25,WT011,DMSO,3,-0.37953755606942746,3,WT009,DMSO
26,BZ001,DMSO,3,-0.19621210666054886,3,WT009,DMSO
27,BZ008,DMSO,3,0.05774314901001493,3,WT009,DMSO
28,WT_parental,DMSO,3,0.23297047466911378,3,WT009,DMSO
29,WT_parental,DMSO,3,0.5480342641653781,3,WT009,DMSO
30,WT_parental,DMSO,3,-0.09055338009485651,3,WT009,DMSO
31,BZ017,bortezomib,3,-0.5801713929970388,3,WT009,DMSO
32,WT002,bortezomib,3,-0.4126025707226376,3,WT009,DMSO
33,WT008,bortezomib,3,0.12272510278346416,3,WT009,DMSO
34,WT009,bortezomib,3,0.0819436332860184,3,WT009,DMSO
35,BZ018,bortezomib,3,-0.2079897065327429,3,WT009,DMSO
36,WT011,bortezomib,3,-0.400162355024327,3,WT009,DMSO
37,BZ001,bortezomib,3,-0.07588018558544325,3,WT009,DMSO
38,BZ008,bortezomib,3,-0.016492774616619108,3,WT009,DMSO
39,WT_parental,bortezomib,3,0.337488296786681,3,WT009,DMSO
40,WT_parental,DMSO,3,-0.08663678550927777,3,WT009,DMSO
41,BZ017,bortezomib,3,-0.6169711526979275,3,WT009,DMSO
42,BZ008,bortezomib,3,-0.48600650914902555,3,WT009,DMSO
43,BZ001,bortezomib,3,-0.5473265950892012,3,WT009,DMSO
44,WT011,bortezomib,3,-0.251060974691026,3,WT009,DMSO
45,BZ018,bortezomib,3,-0.3785653891398657,3,WT009,DMSO
46,WT009,bortezomib,3,-0.2914156802925839,3,WT009,DMSO
47,WT008,bortezomib,3,0.12368208602138292,3,WT009,DMSO
48,WT002,bortezomib,3,-0.46791022162353585,3,WT009,DMSO
49,WT_parental,bortezomib,3,0.020748086670699373,3,WT009,DMSO
50,WT_parental,DMSO,3,-0.2160591559010718,3,WT009,DMSO
51,BZ017,bortezomib,3,-0.6221601126370556,3,WT009,DMSO
52,WT002,bortezomib,3,-0.4305569765196056,3,WT009,DMSO
53,WT008,bortezomib,3,-0.23763747897649243,3,WT009,DMSO
54,WT009,bortezomib,3,-0.44676488789582847,3,WT009,DMSO
55,BZ018,bortezomib,3,-0.4232567098670901,3,WT009,DMSO
56,WT011,bortezomib,3,-0.44997029959931756,3,WT009,DMSO
57,BZ001,bortezomib,3,-0.5447328228674871,3,WT009,DMSO
58,BZ008,bortezomib,3,-0.43775581023542404,3,WT009,DMSO
59,WT_parental,bortezomib,3,0.11024904389429878,3,WT009,DMSO
5,WT011,DMSO,4,0.030300800274040016,4,BZ018,DMSO
6,BZ001,DMSO,4,0.19153083063694362,4,BZ018,DMSO
7,BZ008,DMSO,4,0.5719450716215944,4,BZ018,DMSO
8,WT_parental,DMSO,4,0.10385867751134718,4,BZ018,DMSO
9,WT_parental,DMSO,4,0.19805684983614358,4,BZ018,DMSO
10,BZ017,DMSO,4,0.11009166585592789,4,BZ018,DMSO
11,BZ008,DMSO,4,0.29362033246288866,4,BZ018,DMSO
12,BZ001,DMSO,4,-0.09305984396021531,4,BZ018,DMSO
13,WT011,DMSO,4,-0.3487741837992356,4,BZ018,DMSO
14,BZ018,DMSO,4,0.8561612959631327,4,BZ018,DMSO
15,WT009,DMSO,4,0.27831080846469625,4,BZ018,DMSO
16,WT008,DMSO,4,0.13888638899030314,4,BZ018,DMSO
17,WT002,DMSO,4,-0.2787266444034608,4,BZ018,DMSO
18,WT_parental,DMSO,4,-0.33386328475900057,4,BZ018,DMSO
19,WT_parental,DMSO,4,0.0938965913318818,4,BZ018,DMSO
20,BZ017,DMSO,4,-0.01707427661854103,4,BZ018,DMSO
21,WT002,DMSO,4,-0.23216212989231555,4,BZ018,DMSO
22,WT008,DMSO,4,0.30303846777216276,4,BZ018,DMSO
23,WT009,DMSO,4,-0.03879858820568107,4,BZ018,DMSO
24,BZ018,DMSO,4,0.8431638073955133,4,BZ018,DMSO
25,WT011,DMSO,4,-0.3642645574364928,4,BZ018,DMSO
26,BZ001,DMSO,4,-0.12953453177882351,4,BZ018,DMSO
27,BZ008,DMSO,4,0.37369652843321866,4,BZ018,DMSO
28,WT_parental,DMSO,4,-0.4842255584558835,4,BZ018,DMSO
29,WT_parental,DMSO,4,0.08609794629224186,4,BZ018,DMSO
30,WT_parental,DMSO,4,-0.1712136380580091,4,BZ018,DMSO
31,BZ017,bortezomib,4,-0.2217214515625315,4,BZ018,DMSO
32,WT002,bortezomib,4,-0.1392550457563352,4,BZ018,DMSO
33,WT008,bortezomib,4,-0.09309394845780682,4,BZ018,DMSO
34,WT009,bortezomib,4,-0.13260193012202887,4,BZ018,DMSO
35,BZ018,bortezomib,4,0.5017504960560559,4,BZ018,DMSO
36,WT011,bortezomib,4,-0.23909149685616354,4,BZ018,DMSO
37,BZ001,bortezomib,4,-0.1707651984124636,4,BZ018,DMSO
38,BZ008,bortezomib,4,0.09652269965107349,4,BZ018,DMSO
39,WT_parental,bortezomib,4,-0.12554133100670783,4,BZ018,DMSO
40,WT_parental,DMSO,4,-0.1261029778960444,4,BZ018,DMSO
41,BZ017,bortezomib,4,-0.2651107690966042,4,BZ018,DMSO
42,BZ008,bortezomib,4,-0.1235158950058225,4,BZ018,DMSO
43,BZ001,bortezomib,4,-0.3595385918303337,4,BZ018,DMSO
44,WT011,bortezomib,4,-0.3048302717430624,4,BZ018,DMSO
45,BZ018,bortezomib,4,0.455583345072725,4,BZ018,DMSO
46,WT009,bortezomib,4,-0.18950887265339367,4,BZ018,DMSO
47,WT008,bortezomib,4,-0.07393087718852362,4,BZ018,DMSO
48,WT002,bortezomib,4,-0.13016245334549123,4,BZ018,DMSO
49,WT_parental,bortezomib,4,-0.10301249421703444,4,BZ018,DMSO
50,WT_parental,DMSO,4,-0.02813532654699171,4,BZ018,DMSO
51,BZ017,bortezomib,4,0.016268740953211038,4,BZ018,DMSO
52,WT002,bortezomib,4,-0.16987117667063126,4,BZ018,DMSO
53,WT008,bortezomib,4,-0.36515317257561203,4,BZ018,DMSO
54,WT009,bortezomib,4,-0.17178044884255952,4,BZ018,DMSO
55,BZ018,bortezomib,4,0.5501216802632031,4,BZ018,DMSO
56,WT011,bortezomib,4,-0.24672161497982165,4,BZ018,DMSO
57,BZ001,bortezomib,4,-0.37367237062707304,4,BZ018,DMSO
58,BZ008,bortezomib,4,-0.01717266393913284,4,BZ018,DMSO
59,WT_parental,bortezomib,4,-0.050803212603243754,4,BZ018,DMSO
6,BZ001,DMSO,5,0.7850649012718914,5,WT011,DMSO
7,BZ008,DMSO,5,0.4819009098723379,5,WT011,DMSO
8,WT_parental,DMSO,5,0.6654986951148509,5,WT011,DMSO
9,WT_parental,DMSO,5,0.4979545879781218,5,WT011,DMSO
10,BZ017,DMSO,5,-0.1081292630373501,5,WT011,DMSO
11,BZ008,DMSO,5,0.15214213625563422,5,WT011,DMSO
12,BZ001,DMSO,5,-0.01800212733925888,5,WT011,DMSO
13,WT011,DMSO,5,0.6028863338930981,5,WT011,DMSO
14,BZ018,DMSO,5,0.01333175693901443,5,WT011,DMSO
15,WT009,DMSO,5,0.3668328288029462,5,WT011,DMSO
16,WT008,DMSO,5,0.27086888348253235,5,WT011,DMSO
17,WT002,DMSO,5,0.34668983651903423,5,WT011,DMSO
18,WT_parental,DMSO,5,0.28808524218483716,5,WT011,DMSO
19,WT_parental,DMSO,5,0.642956306499883,5,WT011,DMSO
20,BZ017,DMSO,5,0.04763176190170074,5,WT011,DMSO
21,WT002,DMSO,5,0.22582337717810547,5,WT011,DMSO
22,WT008,DMSO,5,0.00486404496214168,5,WT011,DMSO
23,WT009,DMSO,5,0.1067915776373234,5,WT011,DMSO
24,BZ018,DMSO,5,-0.29168995252797,5,WT011,DMSO
25,WT011,DMSO,5,0.15433221738846042,5,WT011,DMSO
26,BZ001,DMSO,5,0.06657512135177274,5,WT011,DMSO
27,BZ008,DMSO,5,-0.007776801738373801,5,WT011,DMSO
28,WT_parental,DMSO,5,0.26461096044196547,5,WT011,DMSO
29,WT_parental,DMSO,5,0.4447479297714281,5,WT011,DMSO
30,WT_parental,DMSO,5,0.0050489029410271166,5,WT011,DMSO
31,BZ017,bortezomib,5,-0.5778229466586933,5,WT011,DMSO
32,WT002,bortezomib,5,-0.11631680887098869,5,WT011,DMSO
33,WT008,bortezomib,5,-0.328745120228984,5,WT011,DMSO
34,WT009,bortezomib,5,-0.311261316238749,5,WT011,DMSO
35,BZ018,bortezomib,5,-0.429905870377299,5,WT011,DMSO
36,WT011,bortezomib,5,-0.15005142785776668,5,WT011,DMSO
37,BZ001,bortezomib,5,-0.07650239595792442,5,WT011,DMSO
38,BZ008,bortezomib,5,-0.3034014372656574,5,WT011,DMSO
39,WT_parental,bortezomib,5,0.2456565251039183,5,WT011,DMSO
40,WT_parental,DMSO,5,0.040708242245009095,5,WT011,DMSO
41,BZ017,bortezomib,5,-0.6182616988232503,5,WT011,DMSO
42,BZ008,bortezomib,5,-0.6416591450365786,5,WT011,DMSO
43,BZ001,bortezomib,5,-0.5180203993033127,5,WT011,DMSO
44,WT011,bortezomib,5,-0.2050834781650987,5,WT011,DMSO
45,BZ018,bortezomib,5,-0.49515530312563943,5,WT011,DMSO
46,WT009,bortezomib,5,-0.4158035534228718,5,WT011,DMSO
47,WT008,bortezomib,5,-0.3135489138720213,5,WT011,DMSO
48,WT002,bortezomib,5,-0.029649861645855338,5,WT011,DMSO
49,WT_parental,bortezomib,5,0.045280541903108554,5,WT011,DMSO
50,WT_parental,DMSO,5,-0.11184337022369438,5,WT011,DMSO
51,BZ017,bortezomib,5,-0.6616406244842215,5,WT011,DMSO
52,WT002,bortezomib,5,-0.15304424114490206,5,WT011,DMSO
53,WT008,bortezomib,5,-0.5745785795281769,5,WT011,DMSO
54,WT009,bortezomib,5,-0.6046458180982316,5,WT011,DMSO
55,BZ018,bortezomib,5,-0.5155709785439581,5,WT011,DMSO
56,WT011,bortezomib,5,-0.1682185903937515,5,WT011,DMSO
57,BZ001,bortezomib,5,-0.36962091575388695,5,WT011,DMSO
58,BZ008,bortezomib,5,-0.36271240402752,5,WT011,DMSO
59,WT_parental,bortezomib,5,0.05769484278624634,5,WT011,DMSO
7,BZ008,DMSO,6,0.6827923328101289,6,BZ001,DMSO
8,WT_parental,DMSO,6,0.6797540096566194,6,BZ001,DMSO
9,WT_parental,DMSO,6,0.5635748045031058,6,BZ001,DMSO
10,BZ017,DMSO,6,0.015331422751083876,6,BZ001,DMSO
11,BZ008,DMSO,6,0.1094413311887744,6,BZ001,DMSO
12,BZ001,DMSO,6,0.09050898731755153,6,BZ001,DMSO
13,WT011,DMSO,6,0.3247821075848882,6,BZ001,DMSO
14,BZ018,DMSO,6,0.07956711738941193,6,BZ001,DMSO
15,WT009,DMSO,6,0.27145605531397093,6,BZ001,DMSO
16,WT008,DMSO,6,0.27542434448233777,6,BZ001,DMSO
17,WT002,DMSO,6,0.45736202811105703,6,BZ001,DMSO
18,WT_parental,DMSO,6,0.2211749924764624,6,BZ001,DMSO
19,WT_parental,DMSO,6,0.6110175207259525,6,BZ001,DMSO
20,BZ017,DMSO,6,-0.03512435799094553,6,BZ001,DMSO
21,WT002,DMSO,6,0.28416395622191987,6,BZ001,DMSO
22,WT008,DMSO,6,-0.0463549202327534,6,BZ001,DMSO
23,WT009,DMSO,6,-0.001752181972901014,6,BZ001,DMSO
24,BZ018,DMSO,6,-0.18481697594557595,6,BZ001,DMSO
25,WT011,DMSO,6,-0.012742203521365625,6,BZ001,DMSO
26,BZ001,DMSO,6,0.18326378913664967,6,BZ001,DMSO
27,BZ008,DMSO,6,0.18631292348189737,6,BZ001,DMSO
28,WT_parental,DMSO,6,0.17499875853442431,6,BZ001,DMSO
29,WT_parental,DMSO,6,0.4262058839305718,6,BZ001,DMSO
30,WT_parental,DMSO,6,-0.11154944245452621,6,BZ001,DMSO
31,BZ017,bortezomib,6,-0.4779019295840803,6,BZ001,DMSO
32,WT002,bortezomib,6,-0.08402354051754599,6,BZ001,DMSO
33,WT008,bortezomib,6,-0.33977208928401675,6,BZ001,DMSO
34,WT009,bortezomib,6,-0.38414567541989714,6,BZ001,DMSO
35,BZ018,bortezomib,6,-0.394908913579403,6,BZ001,DMSO
36,WT011,bortezomib,6,-0.37582040966858576,6,BZ001,DMSO
37,BZ001,bortezomib,6,0.023150721766296928,6,BZ001,DMSO
38,BZ008,bortezomib,6,-0.1818691630704124,6,BZ001,DMSO
39,WT_parental,bortezomib,6,0.09472630217276523,6,BZ001,DMSO
40,WT_parental,DMSO,6,-0.11483413491077935,6,BZ001,DMSO
41,BZ017,bortezomib,6,-0.5712846105478784,6,BZ001,DMSO
42,BZ008,bortezomib,6,-0.47876172864251637,6,BZ001,DMSO
43,BZ001,bortezomib,6,-0.44396616489080043,6,BZ001,DMSO
44,WT011,bortezomib,6,-0.40171387887531634,6,BZ001,DMSO
45,BZ018,bortezomib,6,-0.410363189647789,6,BZ001,DMSO
46,WT009,bortezomib,6,-0.4383100929769769,6,BZ001,DMSO
47,WT008,bortezomib,6,-0.2763074207520901,6,BZ001,DMSO
48,WT002,bortezomib,6,0.0033400369962848053,6,BZ001,DMSO
49,WT_parental,bortezomib,6,-0.04946659713342357,6,BZ001,DMSO
50,WT_parental,DMSO,6,-0.23744660644390983,6,BZ001,DMSO
51,BZ017,bortezomib,6,-0.6048458365034439,6,BZ001,DMSO
52,WT002,bortezomib,6,-0.09769328806584886,6,BZ001,DMSO
53,WT008,bortezomib,6,-0.5262080734664664,6,BZ001,DMSO
54,WT009,bortezomib,6,-0.6506762473877526,6,BZ001,DMSO
55,BZ018,bortezomib,6,-0.4608383759411574,6,BZ001,DMSO
56,WT011,bortezomib,6,-0.4080242665305799,6,BZ001,DMSO
57,BZ001,bortezomib,6,-0.3488961924977299,6,BZ001,DMSO
58,BZ008,bortezomib,6,-0.30814251177706453,6,BZ001,DMSO
59,WT_parental,bortezomib,6,-0.09514332623748825,6,BZ001,DMSO
